inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Delhi|West Delhi|GINNIDEVI ACTION SCHOOL OF NURSING,Ginnidevi Action School Of Nursing,"Ginnidevi Action School Of Nursing, A-4 Paschim Vihar , New Delhi, Distt.- West Delhi, Delhi, Pin Code- 110063",Lala Munni Lal Mange Ram Charitable Trust,West Delhi,Delhi,Private,GNM,30 (Thirty),30,110063,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:43:59.001711
Delhi|South East Delhi|HOLY FAMILY COLLEGE OF NURSING,Holy Family College Of Nursing,"Holy Family College Of Nursing, Okhla Road, New Delhi, Distt.- South East Delhi, Delhi, Pin Code- 110025",The New Delhi Holy Family Hospital,South East Delhi,Delhi,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N) | NURSE PRACTITIONER IN CRITICAL CARE(NPCC),50 (Fifty) | 50 (Fifty) | 25 (Twenty Five) 5 In Each Speciality | 30 (Thirty) | 10 (Ten),165,110025,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:43:59.001711
Delhi|West Delhi|IMPACT PARAMEDICAL & HEALTH INSTITUTE COLLEGE OF NURSING,Impact Paramedical & Health Institute College Of Nursing,"Impact Paramedical & Health Institute College Of Nursing, G-99/1 Laxmi Park, Nangloi,New Delhi, New Delhi, Distt.- West Delhi, Delhi, Pin Code- 110041",Impact Paramedical And Health Institute,West Delhi,Delhi,Private,ANM | GNM,40 (Forty) | 60 (Sixty),100,110041,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South East Delhi|INDRAPRASTHA APOLLO HOSPITAL,Indraprastha Apollo Hospital,"Indraprastha Apollo Hospital, Indraprastha Apollo Hospital Sarita Vihar Mathura Road , Newdelhi, Distt.- South East Delhi, Delhi, Pin Code- 110076",Indraprastha Medical Corporation Limited,South East Delhi,Delhi,Private,GNM,50 (Fifty),50,110076,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|Shahdara|INSTITUTE OF HUMAN BEHAVIOUR AND ALLIED SCIENCES,Institute Of Human Behaviour And Allied Sciences,"Institute Of Human Behaviour And Allied Sciences, Tahirpur Road, Dilshad Garden, New Delhi, New Delhi, Distt.- Shahdara, Delhi, Pin Code- 110095",Government Of Delhi,Shahdara,Delhi,Government,M. Sc (N) | Post Basic Diploma in Psychiatric nsg.,08 (Eight) | 20 (Twenty),28,110095,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South Delhi|INSTITUTE OF PARAMEDICAL SCIENCES & RESEARCH,Institute Of Paramedical Sciences & Research,"Institute Of Paramedical Sciences & Research, 192,Asola,Fatehpur Beri,Delhi, Delhi, Distt.- South Delhi, Delhi, Pin Code- 110074",Paramedical Education Association & Social Service Society,South Delhi,Delhi,Private,ANM | GNM,50 (Fifty) | 40 (Forty),90,110074,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South Delhi|LAKSHMI BAI BATRA COLLEGE OF NURSING,Lakshmi Bai Batra College Of Nursing,"Lakshmi Bai Batra College Of Nursing, 45,46,47, Tughlakabad Institutional Area, , Distt.- South Delhi, Delhi, Pin Code- 110062",Ch. Aishi Ram Batra Public Charitable Trust,South Delhi,Delhi,Private,B.Sc(N),60 (Sixty),60,110062,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|North Delhi|MATA RISALO DEVI INSTITUTE OF NURSING,Mata Risalo Devi Institute Of Nursing,"Mata Risalo Devi Institute Of Nursing, Shiv Mandir Colony, Near Police Check Post,, Narela, Distt.- North Delhi, Delhi, Pin Code- 110040",Mata Risalo Devi Charitable Trust,North Delhi,Delhi,Private,ANM | GNM,30 (Thirty) | 30 (Thirty),60,110040,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South Delhi|MAX SUPER SPECIALITY HOSPITAL SAKET,Max Super Speciality Hospital Saket,"Max Super Speciality Hospital Saket, 1, Press Enclave Road, Saket Institutional Area, , Distt.- South Delhi, Delhi, Pin Code- 110017",Max Health Care Institute Limited,South Delhi,Delhi,Private,NURSE PRACTITIONER IN CRITICAL CARE(NPCC),20 (Twenty),20,110017,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South West Delhi|PANNA DAI COLLEGE OF NURSING,Panna Dai College Of Nursing,"Panna Dai College Of Nursing, Deen Dayal Upadhyay Hospital, Hari Nagar, New Delhi, Distt.- South West Delhi, Delhi, Pin Code- 110064",Govt. Of Nct Delhi,South West Delhi,Delhi,Government,Upgraded College of Nursing,40 (Forty),40,110064,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
