sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
4,Akshatam College Of Nursing,"Akshatam College Of Nursing, C-Block, Medipolis, New Doctor House, Disha Highway, Palanpur, Distt.- Banaskantha, Gujarat, Pin Code- 385001",Cocoon Foundation,Banaskantha,Gujarat,Private,ANM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
4,Akshatam College Of Nursing,"Akshatam College Of Nursing, C-Block, Medipolis, New Doctor House, Disha Highway, Palanpur, Distt.- Banaskantha, Gujarat, Pin Code- 385001",Cocoon Foundation,Banaskantha,Gujarat,Private,P B B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
5,All India Institute Of Local Self Government,"All India Institute Of Local Self Government, Barfiwala Bhavan, Near Bhavan's College, , Distt.- Ahmedabad, Gujarat, Pin Code- 380001",All India Institute Of Local Self Government,Ahmedabad,Gujarat,Private,ANM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
6,Ambaji Nursing College,"Ambaji Nursing College, Ahmedabad Mehsana Highway Kaiyal Road, Ganeshpura , Ganeshpura, Distt.- Mehsana, Gujarat, Pin Code- 382705",Jay Ranchhod Education Trust,Mehsana,Gujarat,Private,ANM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
6,Ambaji Nursing College,"Ambaji Nursing College, Ahmedabad Mehsana Highway Kaiyal Road, Ganeshpura , Ganeshpura, Distt.- Mehsana, Gujarat, Pin Code- 382705",Jay Ranchhod Education Trust,Mehsana,Gujarat,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
6,Ambaji Nursing College,"Ambaji Nursing College, Ahmedabad Mehsana Highway Kaiyal Road, Ganeshpura , Ganeshpura, Distt.- Mehsana, Gujarat, Pin Code- 382705",Jay Ranchhod Education Trust,Mehsana,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
7,Aminaben M. Gangat Memorial School Of Nursing,"Aminaben M. Gangat Memorial School Of Nursing , Sarvajanik Hospital, Chhade Ole, Rampura, Surat, Distt.- Surat, Gujarat, Pin Code- 395003",Sarvajanik Medical Trust,Surat,Gujarat,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
8,Anm School General Hospital,"Anm School General Hospital, School Of Nursing, At Post-Indu, Vayara, Distt.- Tapi, Gujarat, Pin Code- 394650",Government Of Gujarat,Tapi,Gujarat,Government,ANM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
8,Anm School General Hospital,"Anm School General Hospital, School Of Nursing, At Post-Indu, Vayara, Distt.- Tapi, Gujarat, Pin Code- 394650",Government Of Gujarat,Tapi,Gujarat,Government,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
9,Apollo Institute Of Nursing,"Apollo Institute Of Nursing, Plot No. 1 A, Bhat G.I.D.C Estate, Gandhinagar, Distt.- Gandhinagar, Gujarat, Pin Code- 382428",Apollo Hospitals International Ltd,Gandhinagar,Gujarat,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
10,Arpit Nursing School And College,"Arpit Nursing School And College, Arpit College Campus, Rajkot - Morbhi Highway, Hadala, Rajkot, Distt.- Rajkot, Gujarat, Pin Code- 360005",Bhagyoday Education And Charitable Trust Rajkot,Rajkot,Gujarat,Private,ANM,20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
10,Arpit Nursing School And College,"Arpit Nursing School And College, Arpit College Campus, Rajkot - Morbhi Highway, Hadala, Rajkot, Distt.- Rajkot, Gujarat, Pin Code- 360005",Bhagyoday Education And Charitable Trust Rajkot,Rajkot,Gujarat,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
10,Arpit Nursing School And College,"Arpit Nursing School And College, Arpit College Campus, Rajkot - Morbhi Highway, Hadala, Rajkot, Distt.- Rajkot, Gujarat, Pin Code- 360005",Bhagyoday Education And Charitable Trust Rajkot,Rajkot,Gujarat,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
11,Arunaben Bhakta Nursing College,"Arunaben Bhakta Nursing College, At & Post Kamalchhod Bajipura Valod Gujarat, Bajipura, Distt.- Tapi, Gujarat, Pin Code- 394690",Pratik Medical Education And Charitable Trust,Tapi,Gujarat,Private,ANM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
11,Arunaben Bhakta Nursing College,"Arunaben Bhakta Nursing College, At & Post Kamalchhod Bajipura Valod Gujarat, Bajipura, Distt.- Tapi, Gujarat, Pin Code- 394690",Pratik Medical Education And Charitable Trust,Tapi,Gujarat,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
11,Arunaben Bhakta Nursing College,"Arunaben Bhakta Nursing College, At & Post Kamalchhod Bajipura Valod Gujarat, Bajipura, Distt.- Tapi, Gujarat, Pin Code- 394690",Pratik Medical Education And Charitable Trust,Tapi,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
12,B Jamnadas Patel College Of Nursing / Skum College Of Nursing,"B Jamnadas Patel College Of Nursing / Skum College Of Nursing, Plot No. 709, Behind T.V. Tower, Off. Drive-In Road,, Ahmedabad, Distt.- Ahmedabad, Gujarat, Pin Code- 380054",Stree Kelavani Uttejak Mandal,Ahmedabad,Gujarat,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
12,B Jamnadas Patel College Of Nursing / Skum College Of Nursing,"B Jamnadas Patel College Of Nursing / Skum College Of Nursing, Plot No. 709, Behind T.V. Tower, Off. Drive-In Road,, Ahmedabad, Distt.- Ahmedabad, Gujarat, Pin Code- 380054",Stree Kelavani Uttejak Mandal,Ahmedabad,Gujarat,Private,M. Sc (N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
12,B Jamnadas Patel College Of Nursing / Skum College Of Nursing,"B Jamnadas Patel College Of Nursing / Skum College Of Nursing, Plot No. 709, Behind T.V. Tower, Off. Drive-In Road,, Ahmedabad, Distt.- Ahmedabad, Gujarat, Pin Code- 380054",Stree Kelavani Uttejak Mandal,Ahmedabad,Gujarat,Private,GNM,60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
13,B M C B School Of Nursing,"B M C B School Of Nursing, City Square Township, , Lakhond, Distt.- Kachchh, Gujarat, Pin Code- 370001",Shree Bhuj Mercantile Co-Op Bank Charitable Trust,Kachchh,Gujarat,Private,ANM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
13,B M C B School Of Nursing,"B M C B School Of Nursing, City Square Township, , Lakhond, Distt.- Kachchh, Gujarat, Pin Code- 370001",Shree Bhuj Mercantile Co-Op Bank Charitable Trust,Kachchh,Gujarat,Private,GNM,50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
13,B M C B School Of Nursing,"B M C B School Of Nursing, City Square Township, , Lakhond, Distt.- Kachchh, Gujarat, Pin Code- 370001",Shree Bhuj Mercantile Co-Op Bank Charitable Trust,Kachchh,Gujarat,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
14,Balaji School Of Nursing,"Balaji School Of Nursing, Gondal-Virpur National High-Way No.27,Near Charakhadi Crossing, Vill.- Gomata, Tehsil- Gondal, Distt.- Rajkot, Gujarat, Pin Code- 360320",Shree Dhaduk Education Trust,Rajkot,Gujarat,Private,GNM,50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:11.490614
1,Balaji School Of Nursing,"Balaji School Of Nursing, Gondal-Virpur National High-Way No.27,Near Charakhadi Crossing, Vill.- Gomata, Tehsil- Gondal, Distt.- Rajkot, Gujarat, Pin Code- 360320",Shree Dhaduk Education Trust,Rajkot,Gujarat,Private,ANM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
2,Bankers Nursing Institute,"Bankers Nursing Institute, Behind Navapura School, Near Ranu-Borsad Chowkadi, , Vill.- Mahuvad, Tehsil- Padara, Distt.- Vadodara, Gujarat, Pin Code- 391440",Yash Public Charitable Trust,Vadodara,Gujarat,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
3,Bhagwan Mahavir School Of Nursing,"Bhagwan Mahavir School Of Nursing, Surve No. 149, Ashirvadvilla Row-House, Near Heena Bunglow, New City Light Road, Barthana-Vesu, Surat, Distt.- Surat, Gujarat, Pin Code- 395017",Bhagwan Mahavir Education Foundation,Surat,Gujarat,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
4,Bhagyalaxmi School Of Nursing,"Bhagyalaxmi School Of Nursing, Sakariya-Malpur Road, Modasa, Modasa , Distt.- Arvalli, Gujarat, Pin Code- 383315",Bhagyalaxmi Medical And Education Trust,Arvalli,Gujarat,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
4,Bhagyalaxmi School Of Nursing,"Bhagyalaxmi School Of Nursing, Sakariya-Malpur Road, Modasa, Modasa , Distt.- Arvalli, Gujarat, Pin Code- 383315",Bhagyalaxmi Medical And Education Trust,Arvalli,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
4,Bhagyalaxmi School Of Nursing,"Bhagyalaxmi School Of Nursing, Sakariya-Malpur Road, Modasa, Modasa , Distt.- Arvalli, Gujarat, Pin Code- 383315",Bhagyalaxmi Medical And Education Trust,Arvalli,Gujarat,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
4,Bhagyalaxmi School Of Nursing,"Bhagyalaxmi School Of Nursing, Sakariya-Malpur Road, Modasa, Modasa , Distt.- Arvalli, Gujarat, Pin Code- 383315",Bhagyalaxmi Medical And Education Trust,Arvalli,Gujarat,Private,P B B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
5,Bharat Nursing College,"Bharat Nursing College, Rasana-Mota, Tal-Deesa,, Deesa, Distt.- Banaskantha, Gujarat, Pin Code- 385535",Bharat Education Trust,Banaskantha,Gujarat,Private,P B B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
5,Bharat Nursing College,"Bharat Nursing College, Rasana-Mota, Tal-Deesa,, Deesa, Distt.- Banaskantha, Gujarat, Pin Code- 385535",Bharat Education Trust,Banaskantha,Gujarat,Private,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
5,Bharat Nursing College,"Bharat Nursing College, Rasana-Mota, Tal-Deesa,, Deesa, Distt.- Banaskantha, Gujarat, Pin Code- 385535",Bharat Education Trust,Banaskantha,Gujarat,Private,M. Sc (N),10 (Ten),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
5,Bharat Nursing College,"Bharat Nursing College, Rasana-Mota, Tal-Deesa,, Deesa, Distt.- Banaskantha, Gujarat, Pin Code- 385535",Bharat Education Trust,Banaskantha,Gujarat,Private,ANM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
5,Bharat Nursing College,"Bharat Nursing College, Rasana-Mota, Tal-Deesa,, Deesa, Distt.- Banaskantha, Gujarat, Pin Code- 385535",Bharat Education Trust,Banaskantha,Gujarat,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
6,C U Shah Institute Of Nursing,"C U Shah Institute Of Nursing, Ahmedabad State Highway, Opp. Ibp Petrol Pump, Nr. Kothariya, Wadhwan City, Distt.- Surendranagar, Gujarat, Pin Code- 363030",Wardhman Bharti Trust,Surendranagar,Gujarat,Private,P B B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
6,C U Shah Institute Of Nursing,"C U Shah Institute Of Nursing, Ahmedabad State Highway, Opp. Ibp Petrol Pump, Nr. Kothariya, Wadhwan City, Distt.- Surendranagar, Gujarat, Pin Code- 363030",Wardhman Bharti Trust,Surendranagar,Gujarat,Private,ANM,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
6,C U Shah Institute Of Nursing,"C U Shah Institute Of Nursing, Ahmedabad State Highway, Opp. Ibp Petrol Pump, Nr. Kothariya, Wadhwan City, Distt.- Surendranagar, Gujarat, Pin Code- 363030",Wardhman Bharti Trust,Surendranagar,Gujarat,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
6,C U Shah Institute Of Nursing,"C U Shah Institute Of Nursing, Ahmedabad State Highway, Opp. Ibp Petrol Pump, Nr. Kothariya, Wadhwan City, Distt.- Surendranagar, Gujarat, Pin Code- 363030",Wardhman Bharti Trust,Surendranagar,Gujarat,Private,M. Sc (N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
6,C U Shah Institute Of Nursing,"C U Shah Institute Of Nursing, Ahmedabad State Highway, Opp. Ibp Petrol Pump, Nr. Kothariya, Wadhwan City, Distt.- Surendranagar, Gujarat, Pin Code- 363030",Wardhman Bharti Trust,Surendranagar,Gujarat,Private,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
7,C V M Nursing College,"C V M Nursing College, Adit Campus, Behind Gidc, New Vallabh Vidyanagar, Vallabh Vidyanagar, Distt.- Anand, Gujarat, Pin Code- 388121",Cvm University,Anand,Gujarat,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
7,C V M Nursing College,"C V M Nursing College, Adit Campus, Behind Gidc, New Vallabh Vidyanagar, Vallabh Vidyanagar, Distt.- Anand, Gujarat, Pin Code- 388121",Cvm University,Anand,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
8,Chanchalben Mafatlal Patel School Of Nursing,"Chanchalben Mafatlal Patel School Of Nursing,, Sector 12, Civil Hospital Campus, Ghandhinagar, Distt.- Gandhinagar, Gujarat, Pin Code- 382023",Sarva Vidyalaya Kelvani Mandal,Gandhinagar,Gujarat,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
8,Chanchalben Mafatlal Patel School Of Nursing,"Chanchalben Mafatlal Patel School Of Nursing,, Sector 12, Civil Hospital Campus, Ghandhinagar, Distt.- Gandhinagar, Gujarat, Pin Code- 382023",Sarva Vidyalaya Kelvani Mandal,Gandhinagar,Gujarat,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
8,Chanchalben Mafatlal Patel School Of Nursing,"Chanchalben Mafatlal Patel School Of Nursing,, Sector 12, Civil Hospital Campus, Ghandhinagar, Distt.- Gandhinagar, Gujarat, Pin Code- 382023",Sarva Vidyalaya Kelvani Mandal,Gandhinagar,Gujarat,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
8,Chanchalben Mafatlal Patel School Of Nursing,"Chanchalben Mafatlal Patel School Of Nursing,, Sector 12, Civil Hospital Campus, Ghandhinagar, Distt.- Gandhinagar, Gujarat, Pin Code- 382023",Sarva Vidyalaya Kelvani Mandal,Gandhinagar,Gujarat,Private,P B B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
9,Chitrini Institute Of Nursing,"Chitrini Institute Of Nursing , Atpo-Talod, Tal-Talod, Dist- Sabarkantha, Talod, Distt.- Sabarkantha, Gujarat, Pin Code- 383215",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
9,Chitrini Institute Of Nursing,"Chitrini Institute Of Nursing , Atpo-Talod, Tal-Talod, Dist- Sabarkantha, Talod, Distt.- Sabarkantha, Gujarat, Pin Code- 383215",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
10,Chitrini Institute Of Nursing Science,"Chitrini Institute Of Nursing Science, R T O To Idar Bypass Road, At & Post Virpur, Himatnagar, Distt.- Sabarkantha, Gujarat, Pin Code- 383001",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
10,Chitrini Institute Of Nursing Science,"Chitrini Institute Of Nursing Science, R T O To Idar Bypass Road, At & Post Virpur, Himatnagar, Distt.- Sabarkantha, Gujarat, Pin Code- 383001",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
11,Chitrini School Of Nursing,"Chitrini School Of Nursing, Beside Govt Godawn, Near Prantij Railway Station, At P.O.- Junabakarpur, Prantij, Distt.- Sabarkantha, Gujarat, Pin Code- 383205",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
11,Chitrini School Of Nursing,"Chitrini School Of Nursing, Beside Govt Godawn, Near Prantij Railway Station, At P.O.- Junabakarpur, Prantij, Distt.- Sabarkantha, Gujarat, Pin Code- 383205",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
11,Chitrini School Of Nursing,"Chitrini School Of Nursing, Beside Govt Godawn, Near Prantij Railway Station, At P.O.- Junabakarpur, Prantij, Distt.- Sabarkantha, Gujarat, Pin Code- 383205",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,M. Sc (N),25 (Twenty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:19.233448
1,Chitrini School Of Nursing,"Chitrini School Of Nursing, Beside Govt Godawn, Near Prantij Railway Station, At P.O.- Junabakarpur, Prantij, Distt.- Sabarkantha, Gujarat, Pin Code- 383205",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,P B B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
1,Chitrini School Of Nursing,"Chitrini School Of Nursing, Beside Govt Godawn, Near Prantij Railway Station, At P.O.- Junabakarpur, Prantij, Distt.- Sabarkantha, Gujarat, Pin Code- 383205",Gnanyog Education And Welfare Trust,Sabarkantha,Gujarat,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
2,Christ College Of Nursing,"Christ College Of Nursing, Christ Hospital, Madhapar, Jamnagar Road, Rajkot, Distt.- Rajkot, Gujarat, Pin Code- 360006",Christ Hospital Trust,Rajkot,Gujarat,Private,B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
3,Civil Surgeon Hospital,"Civil Surgeon Hospital, School Of Nursing, Behind Zanana Hospital, Azad Chowk, M.G. Road , Junagadh, Distt.- Junagadh, Gujarat, Pin Code- 362001",Government Of Gujarat,Junagadh,Gujarat,Government,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
4,College Of Nursing Zydus Hospitals & Health Care Research Pvt. Ltd.,"College Of Nursing Zydus Hospitals & Health Care Research Pvt. Ltd., Near Indira Gandhi Statue, Anand- Lambhvel Road, , Anand, Distt.- Anand, Gujarat, Pin Code- 388001",Zydus Hospital And Health Care Research Pvt Ltd,Anand,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
4,College Of Nursing Zydus Hospitals & Health Care Research Pvt. Ltd.,"College Of Nursing Zydus Hospitals & Health Care Research Pvt. Ltd., Near Indira Gandhi Statue, Anand- Lambhvel Road, , Anand, Distt.- Anand, Gujarat, Pin Code- 388001",Zydus Hospital And Health Care Research Pvt Ltd,Anand,Gujarat,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
4,College Of Nursing Zydus Hospitals & Health Care Research Pvt. Ltd.,"College Of Nursing Zydus Hospitals & Health Care Research Pvt. Ltd., Near Indira Gandhi Statue, Anand- Lambhvel Road, , Anand, Distt.- Anand, Gujarat, Pin Code- 388001",Zydus Hospital And Health Care Research Pvt Ltd,Anand,Gujarat,Private,M. Sc (N),10 (Ten),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
5,College Of Nursing,"College Of Nursing, Vaccine Campus Old Padra Road, , Vadodara, Distt.- Vadodara, Gujarat, Pin Code- 390015",Government Of Gujarat,Vadodara,Gujarat,Government,B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
5,College Of Nursing,"College Of Nursing, Vaccine Campus Old Padra Road, , Vadodara, Distt.- Vadodara, Gujarat, Pin Code- 390015",Government Of Gujarat,Vadodara,Gujarat,Government,M. Sc (N),"25 (Twenty Five) Pead-04, Med.-Surg-04, Obg-04, Chn-04, Psy-09",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
6,Dalia Nursing College,"Dalia Nursing College,Kanera, Ahmedabad Mumbai Highway No 08 Near Bareja At Post : Kanerata & Dist : Khedapincode :387540, Kanera, Distt.- Kheda, Gujarat, Pin Code- 387540",Shri Dalia Education Founation,Kheda,Gujarat,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
6,Dalia Nursing College,"Dalia Nursing College,Kanera, Ahmedabad Mumbai Highway No 08 Near Bareja At Post : Kanerata & Dist : Khedapincode :387540, Kanera, Distt.- Kheda, Gujarat, Pin Code- 387540",Shri Dalia Education Founation,Kheda,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
7,Dinsha Patel College Of Nursing,"Dinsha Patel College Of Nursing, Opp. Maha Gujarat Hospital, Behind Hyundi Showroom, Nadiad, Distt.- Kheda, Gujarat, Pin Code- 387001",Mahagujarat Medical Society,Kheda,Gujarat,Private,GNM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
7,Dinsha Patel College Of Nursing,"Dinsha Patel College Of Nursing, Opp. Maha Gujarat Hospital, Behind Hyundi Showroom, Nadiad, Distt.- Kheda, Gujarat, Pin Code- 387001",Mahagujarat Medical Society,Kheda,Gujarat,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
7,Dinsha Patel College Of Nursing,"Dinsha Patel College Of Nursing, Opp. Maha Gujarat Hospital, Behind Hyundi Showroom, Nadiad, Distt.- Kheda, Gujarat, Pin Code- 387001",Mahagujarat Medical Society,Kheda,Gujarat,Private,M. Sc (N),"8 (Eight) Med. Surg-2, Chn-2, Paed.-2, Obg-2",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
7,Dinsha Patel College Of Nursing,"Dinsha Patel College Of Nursing, Opp. Maha Gujarat Hospital, Behind Hyundi Showroom, Nadiad, Distt.- Kheda, Gujarat, Pin Code- 387001",Mahagujarat Medical Society,Kheda,Gujarat,Private,P B B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
8,Dr. B R Ambedkar College Of Nursing,"Dr. B R Ambedkar College Of Nursing, Near Nilima Park Society,Vasna Rathod Road,B/H Swaminarayan Temple, Dehgam, Distt.- Gandhinagar, Gujarat, Pin Code- 382305",Dr B R Ambedkar Charitable Trust,Gandhinagar,Gujarat,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
8,Dr. B R Ambedkar College Of Nursing,"Dr. B R Ambedkar College Of Nursing, Near Nilima Park Society,Vasna Rathod Road,B/H Swaminarayan Temple, Dehgam, Distt.- Gandhinagar, Gujarat, Pin Code- 382305",Dr B R Ambedkar Charitable Trust,Gandhinagar,Gujarat,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:13:27.449956
