inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
INC|CHHATTISGARH|DURG|MAITRI_COLLEGE_OF_NURSING|491001,Maitri College Of Nursing,"Maitri College Of Nursing, Maitri Educational Society, Patwari Halka No-05, Khasra No-485/2, G.E. Road, Anjora, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 491001",Maitri Educational Society,Durg,Chhattisgarh,Private,B.Sc(N) | M. Sc (N),60 (Sixty) | 20 (Twenty),80,491001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
INC|CHHATTISGARH|DURG|MOTHER_TERESA_COLLEGE_OF_NURSING|490042,Mother Teresa College Of Nursing,"Mother Teresa College Of Nursing, Behind Holiday Resort, Vill.- Rampur (Chorha), Tehsil- Dhmadha, Distt.- Durg, Chhattisgarh, Pin Code- 490042",Sri Rawatpura Sarkar Lok Kalyan Trust,Durg,Chhattisgarh,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 20 (Twenty) | 20 (Twenty),100,490042,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
INC|CHHATTISGARH|DURG|PG_COLLEGE_OF_NURSING|490009,P.G. College Of Nursing,"P.G. College Of Nursing, Street No- 5, Hospital Sector, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490009",Bhilai Education Trust,Durg,Chhattisgarh,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N),100 (One Hundred) | 30 (Thirty) | 30 (Thirty),160,490009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
INC|CHHATTISGARH|DURG|RASTOGI_COLLEGE_OF_NURSING|490020,Rastogi College Of Nursing,"Rastogi College Of Nursing, Model Town, Nehru Nagar (East), Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Rastogi Education Society,Durg,Chhattisgarh,Private,B.Sc(N) | GNM | P B B.Sc(N),60 (Sixty) | 40 (Forty) | 40 (Forty),140,490020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
INC|CHHATTISGARH|DURG|SANDIPANI_ACADEMY|490036,Sandipani Academy,"Sandipani Academy, Vill- Achhoti Post-Murmunda Via-Dhamdha Dist-Durg (C.G.) Pin-490036, Vill- Achhoti, Distt.- Durg, Chhattisgarh, Pin Code- 490036",Sandipani Academy,Durg,Chhattisgarh,Private,Upgraded College of Nursing | P B B.Sc(N) | B.Sc(N) | M. Sc (N),40 (Forty) | 20 (Twenty) | 40 (Forty) | 25 (Twenty Five),125,490036,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|DURG|SHANKARACHARYA_SWAMI_SWAROOPANAND_COLLEG|490020,Shankaracharya Swami Swaroopanand College Of Nursing,"Shankaracharya Swami Swaroopanand College Of Nursing , Near Junwani Petrol Pump , Junwani Bhilai, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Shri Gangajali Education Society,Durg,Chhattisgarh,Private,B.Sc(N) | M. Sc (N),100 (One Hundred) | 15 (Fifteen),115,490020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|DURG|SHREYAS_COLLEGE_OF_NURSING|490023,Shreyas College Of Nursing,"Shreyas College Of Nursing, Shreyas Medical Centre, Sivnath Complex, G E Road, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490023",Shreyas Shikshan Sansthan Bhilai,Durg,Chhattisgarh,Private,B.Sc(N) | GNM | M. Sc (N),40 (Forty) | 30 (Thirty) | 25 (Twenty Five) 5 In Each Speciality,95,490023,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|DURG|SHRI_C_M_NURSING_COLLEGE|490020,Shri C M Nursing College,"Shri C M Nursing College, Samrpan Priyadarshni Parisar West, Behind Of Chandulal Chandrakar Memorial Hospital, Nehru Nagar, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Chandulal Chandrakar Memorial Hospital Pvt. Ltd.,Durg,Chhattisgarh,Private,B.Sc(N),40 (Forty),40,490020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|DURG|SHRI_CHANDRA_NURSING_INSTITUTE|490020,Shri Chandra Nursing Institute,"Shri Chandra Nursing Institute, Ward No.- 60 Street No. 05, Pushpak Nagar, Post Office- Motilal Nehru Nagar, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Shri Chandra Education Society,Durg,Chhattisgarh,Private,GNM | B.Sc(N) | P B B.Sc(N),40 (Forty) | 50 (Fifty) | 30 (Thirty),120,490020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|DURG|SHRI_SHANKARACHARYA_COLLEGE_OF_NURSING|490009,Shri Shankaracharya College Of Nursing,"Shri Shankaracharya College Of Nursing, Amdi Nagar, Hudco, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490009",Shri Gangajali Education Society,Durg,Chhattisgarh,Private,M. Sc (N) | B.Sc(N) | P B B.Sc(N),30 (Thirty) Med Surg-08 Paed-06 Obg-08 Chn-04 Psy-04 | 100 (One Hundred) | 20 (Twenty),150,490009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
