inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Sikkim|East|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Stnm Hospital, Sochakgang Sichey, Gangtok, Distt.- East, Sikkim, Pin Code- 737134",Government Of Sikkim,East,Sikkim,Government,B.Sc(N),40 (Forty),40,737134,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:40.437717
Sikkim|East|NURSING TRAINING CENTRE,Nursing Training Centre,"Nursing Training Centre, Chuwatar, Sawanay, West Pandam, Singtam, Distt.- East, Sikkim, Pin Code- 737134",Government Of Sikkim,East,Sikkim,Government,ANM,20 (Twenty),20,737134,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:40.437717
Sikkim|East|SIKKIM MANIPAL INSTITUTE OF MEDICAL,Sikkim Manipal Institute Of Medical,"Sikkim Manipal Institute Of Medical, Sikkim Manipal University, 5Th Mile , Vill.- Tadong, Tehsil- Tadong, Distt.- East, Sikkim, Pin Code- 737102",Sikkim Manipal University,East,Sikkim,Private,B.Sc(N) | M. Sc (N),100 (One Hundred) | 25 (Twenty Five) 5 In Each Speciality,125,737102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:40.437717
Sikkim|East|SIKKIM PROFESSIONAL COLLEGE OF NURSING,Sikkim Professional College Of Nursing,"Sikkim Professional College Of Nursing, Metro Point, Tadong, , Gangtok, Distt.- East, Sikkim, Pin Code- 737102",T K V T S S Medical Educational And Charitable Trust,East,Sikkim,Private,GNM | B.Sc(N) | P B B.Sc(N),30 (Thirty) | 30 (Thirty) | 20 (Twenty),80,737102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:40.437717
Sikkim|West|SIKKIM PROFESSIONAL INSTITUTE OF NURSING,Sikkim Professional Institute Of Nursing,"Sikkim Professional Institute Of Nursing, 8Th Mile Budang, Soreng, West Sikkim , Budang, Distt.- West, Sikkim, Pin Code- 737121",Jeen Universal Foundation,West,Sikkim,Private,B.Sc(N) | GNM,30 (Thirty) | 40 (Forty),70,737121,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:40.437717
