sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
7,Government College Of Nursing,"Government College Of Nursing, Amaravadi Nagar,Thallagadda,Suryapet, Suryapet, Distt.- Suryapet, Telangana, Pin Code- 508213",Govt Of Telangana,Suryapet,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
8,Government College Of Nursing,"Government College Of Nursing, Area Hospital, Jagital, Distt.- Jagtial, Telangana, Pin Code- 505327",Govt Of Telangana,Jagtial,Telangana,Government,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
9,Government College Of Nursing,"Government College Of Nursing, Gadwal, Old Sp Office Building, Jogulamba Colony, Gadwal, Distt.- Jogulamba, Telangana, Pin Code- 509125",Government Of Tealngana,Jogulamba,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
10,Government College Of Nursing,"Government College Of Nursing, Gandhi Hospital, Secunderabad, Secunderabad, Distt.- Hyderabad, Telangana, Pin Code- 500003",Govt Of Telangana,Hyderabad,Telangana,Government,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
11,Government College Of Nursing,"Government College Of Nursing, Government College Of Nursing, Sangareddynear Police Quaters, Rajampet Road, Sangareddy, Sangareddy, Distt.- Sangareddy, Telangana, Pin Code- 502001",Telangana,Sangareddy,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
12,Government College Of Nursing,"Government College Of Nursing, H.No : 6-77, Bhagiratha Functionhall, Bhagiratha Colony, Wanaparthy, Distt.- Wanaparthy, Telangana, Pin Code- 509103",Telangana,Wanaparthy,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
13,Government College Of Nursing,"Government College Of Nursing, Mahabubabad, Indhira Nagar Colony, Behind Old Collectorate, Mahabubabad, Mahabubabad, Distt.- Mahabubabad, Telangana, Pin Code- 506101",Telangana,Mahabubabad,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
14,Government College Of Nursing,"Government College Of Nursing, Mahilapranganam,Miryalaguda Road,Nalgonda, Nalgonda, Distt.- Nalgonda, Telangana, Pin Code- 508001",Telangana,Nalgonda,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
15,Government College Of Nursing,"Government College Of Nursing, Rajiv Gandhi Institute Of Medical Sciences, Adilabad, Distt.- Adilabad, Telangana, Pin Code- 504001",Govt Of Telangana,Adilabad,Telangana,Government,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
16,Govt. College Of Nursing,"Govt. College Of Nursing, Kakatiya Medical College Campus,&#9;Hanamkonda, Vill.- Hanamkonda, Tehsil- Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506007",Govt Of Telangana,Warangal Urban,Telangana,Government,B.Sc(N),80 (Eighty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
17,Govt. College Of Nursing,"Govt. College Of Nursing, Raj Bhavan Road, Somajiguda, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500082",Government Of Telangana,Hyderabad,Telangana,Government,M. Sc (N),"30 (Thirty) Med Surg-10, Paed-5, Obg-10, Chn-5",2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
17,Govt. College Of Nursing,"Govt. College Of Nursing, Raj Bhavan Road, Somajiguda, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500082",Government Of Telangana,Hyderabad,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
17,Govt. College Of Nursing,"Govt. College Of Nursing, Raj Bhavan Road, Somajiguda, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500082",Government Of Telangana,Hyderabad,Telangana,Government,P B B.Sc(N),10 (Ten),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
18,Govt.College Of Nursing,"Govt.College Of Nursing,Kothagudem, H.No-9-1-29 & 9-1-30, Rama Talkies Road, Opp.Abn Office, Beside Bhupathi Rao Hospital, Kothagudem, Kothagudem, Distt.- Bhadradri, Telangana, Pin Code- 507101",Telangana State,Bhadradri,Telangana,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
19,Holy Fatima School Of Nursing,"Holy Fatima School Of Nursing, Road No.29, Alakpoor, Township,Narsingi, Vill.- Mehdipatnam, Tehsil- Asifnagar, Distt.- Hyderabad, Telangana, Pin Code- 500028",Mekka Madina Trust For Education And Health,Hyderabad,Telangana,Private,GNM,45 (Forty Five),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
20,Holy Mary College Of Nursing,"Holy Mary College Of Nursing, Plot No.1,Alkapoor, Narsingi, Behind Militery Play Ground, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500089",Muslim Minorities Education,Hyderabad,Telangana,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
20,Holy Mary College Of Nursing,"Holy Mary College Of Nursing, Plot No.1,Alkapoor, Narsingi, Behind Militery Play Ground, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500089",Muslim Minorities Education,Hyderabad,Telangana,Private,M. Sc (N),25 (Twenty Five) Med-Surg-5 Chn-5 Obg-5 Paed-5 Psy-5,2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
20,Holy Mary College Of Nursing,"Holy Mary College Of Nursing, Plot No.1,Alkapoor, Narsingi, Behind Militery Play Ground, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500089",Muslim Minorities Education,Hyderabad,Telangana,Private,P B B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
21,Image Madhapur College Of Nursing,"Image Madhapur College Of Nursing, Plot No:59, Rock Garden, Yapral, Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500073",Pragathi Education Society,Medchal,Telangana,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
22,Indo- American College Of Nursing,"Indo- American College Of Nursing,, Road No. 14, Banjara Hills,, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500034",Shreemati Nandamuri Basava Taraka Ramarao Mem.,Hyderabad,Telangana,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
22,Indo- American College Of Nursing,"Indo- American College Of Nursing,, Road No. 14, Banjara Hills,, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500034",Shreemati Nandamuri Basava Taraka Ramarao Mem.,Hyderabad,Telangana,Private,P B B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
22,Indo- American College Of Nursing,"Indo- American College Of Nursing,, Road No. 14, Banjara Hills,, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500034",Shreemati Nandamuri Basava Taraka Ramarao Mem.,Hyderabad,Telangana,Private,Post Basic Diploma in Oncology Nursing,10 (Ten),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
23,J M J School Of Nursing,"J M J School Of Nursing, St. Theresa's Hospital Campus, Sanathnagar, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500018",,Hyderabad,Telangana,Private,GNM,45 (Forty Five),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:10.168291
1,J M J School Of Nursing,"J M J School Of Nursing, St. Theresa's Hospital Campus, Sanathnagar, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500018",,Hyderabad,Telangana,Private,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
1,J M J School Of Nursing,"J M J School Of Nursing, St. Theresa's Hospital Campus, Sanathnagar, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500018",,Hyderabad,Telangana,Private,M. Sc (N),25 5 In Each Specialtiy,2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
2,Jaswanth School Of Nursing,"Jaswanth School Of Nursing, 6-148/7, Lalitha Colony Jillelguda Rangareddy Dist Hyderabad Telangana State, Hyderabad, Distt.- Ranga Reddy, Telangana, Pin Code- 500079",Adithya Educational Society,Ranga Reddy,Telangana,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
3,Jaya College Of B.Sc Nursing,"Jaya College Of B.Sc Nursing, H No. 6-2-91/1, Kakaji Colony, Jaya Hospital Complex, , Distt.- Warangal Urban, Telangana, Pin Code- 506011",Jaya Educational Society,Warangal Urban,Telangana,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
4,Jaya School Of Nursing,"Jaya School Of Nursing, 7-1-394 Padmakshi Colony, Vill.- Hanamkonda, Tehsil- Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506001",Jaya Medical And Education Society,Warangal Urban,Telangana,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
4,Jaya School Of Nursing,"Jaya School Of Nursing, 7-1-394 Padmakshi Colony, Vill.- Hanamkonda, Tehsil- Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506001",Jaya Medical And Education Society,Warangal Urban,Telangana,Private,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
4,Jaya School Of Nursing,"Jaya School Of Nursing, 7-1-394 Padmakshi Colony, Vill.- Hanamkonda, Tehsil- Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506001",Jaya Medical And Education Society,Warangal Urban,Telangana,Private,M. Sc (N),20 Paed-5 Obg-10 Msn-5,2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
5,Jyothi School Of Nursing,"Jyothi School Of Nursing, C/O Jyothi Hospital,Near Anjaneyaswami Temple, Vill.- Miryalaguda, Tehsil- Miryalaguda, Distt.- Nalgonda, Telangana, Pin Code- 508207",Miryalaguda Peoples Health And Educational Society,Nalgonda,Telangana,Private,GNM,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
6,K I M S College Of Nursing,"K I M S College Of Nursing, Krishna Institute Of Medical Sciences College Of Nursing, # 1-8-31/1, Minister Road, Vill.- Secunderabad, Tehsil- Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 50",Krishna Institute Of Medical Sciences,Hyderabad,Telangana,Private,B.Sc(N),100 (Hundred),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
6,K I M S College Of Nursing,"K I M S College Of Nursing, Krishna Institute Of Medical Sciences College Of Nursing, # 1-8-31/1, Minister Road, Vill.- Secunderabad, Tehsil- Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 50",Krishna Institute Of Medical Sciences,Hyderabad,Telangana,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
7,Kalanjali College Of Nursing,"Kalanjali College Of Nursing, 16-10-1/Tr/B/1, Saleemnagar Colony, Malakpet, Vill.- Malakpet, Tehsil- Saidabad, Distt.- Hyderabad, Telangana, Pin Code- 500036",Kalanjali Society,Hyderabad,Telangana,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
