sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
16,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing, Satara Road, Dhankawadi , Pune, Distt.- Pune, Maharashtra, Pin Code- 411043","Bharati Vidyapeeth, Pune",Pune,Maharashtra,Private,B.Sc(N),65 (Sixty Five),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:40.564922
16,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing, Satara Road, Dhankawadi , Pune, Distt.- Pune, Maharashtra, Pin Code- 411043","Bharati Vidyapeeth, Pune",Pune,Maharashtra,Private,M. Sc (N),25 (Twenty Five) Med Surg-6 Paed-5 Obg-5 Chn-5 Psy-4,2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:40.564922
16,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing, Satara Road, Dhankawadi , Pune, Distt.- Pune, Maharashtra, Pin Code- 411043","Bharati Vidyapeeth, Pune",Pune,Maharashtra,Private,P B B.Sc(N),40 (Forty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:40.564922
1,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing, Satara Road, Dhankawadi , Pune, Distt.- Pune, Maharashtra, Pin Code- 411043","Bharati Vidyapeeth, Pune",Pune,Maharashtra,Private,GNM,50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
2,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing,, Sector-7, Rain Tree Marg, Belpada Complex, Opposite Kharghar Railway Station, Cbd Belapur., Thane, Distt.- Thane, Maharashtra, Pin Code- 400614","Bharati Vidyapeeth University, Pune",Thane,Maharashtra,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
2,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing,, Sector-7, Rain Tree Marg, Belpada Complex, Opposite Kharghar Railway Station, Cbd Belapur., Thane, Distt.- Thane, Maharashtra, Pin Code- 400614","Bharati Vidyapeeth University, Pune",Thane,Maharashtra,Private,M. Sc (N),25 (Twenty Five) 5 In Each Speciality,2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
2,Bharati Vidyapeeth College Of Nursing,"Bharati Vidyapeeth College Of Nursing,, Sector-7, Rain Tree Marg, Belpada Complex, Opposite Kharghar Railway Station, Cbd Belapur., Thane, Distt.- Thane, Maharashtra, Pin Code- 400614","Bharati Vidyapeeth University, Pune",Thane,Maharashtra,Private,P B B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
3,Bharati Vidyapeeth Deemed To Be University College Of Nursing,"Bharati Vidyapeeth Deemed To Be University College Of Nursing, Sangli, Wanlesswadi, Sangli Miraj Road,Sangli, Sangli, Distt.- Sangli, Maharashtra, Pin Code- 416","Bharati Vidyapeeth Deemed To Be University, Pune",Sangli,Maharashtra,Private,Ph. D,04 (Four),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
3,Bharati Vidyapeeth Deemed To Be University College Of Nursing,"Bharati Vidyapeeth Deemed To Be University College Of Nursing, Sangli, Wanlesswadi, Sangli Miraj Road,Sangli, Sangli, Distt.- Sangli, Maharashtra, Pin Code- 416","Bharati Vidyapeeth Deemed To Be University, Pune",Sangli,Maharashtra,Private,B.Sc(N),100 (One Hundred),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
3,Bharati Vidyapeeth Deemed To Be University College Of Nursing,"Bharati Vidyapeeth Deemed To Be University College Of Nursing, Sangli, Wanlesswadi, Sangli Miraj Road,Sangli, Sangli, Distt.- Sangli, Maharashtra, Pin Code- 416","Bharati Vidyapeeth Deemed To Be University, Pune",Sangli,Maharashtra,Private,M. Sc (N),25 (Twenty Five) 5 Seats In Each Speciality,2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
3,Bharati Vidyapeeth Deemed To Be University College Of Nursing,"Bharati Vidyapeeth Deemed To Be University College Of Nursing, Sangli, Wanlesswadi, Sangli Miraj Road,Sangli, Sangli, Distt.- Sangli, Maharashtra, Pin Code- 416","Bharati Vidyapeeth Deemed To Be University, Pune",Sangli,Maharashtra,Private,P B B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
4,Bhonsala Institute Of Nursing,"Bhonsala Institute Of Nursing, Rambhoomi Dr. Moonje Marg, , Nashik, Distt.- Nashik, Maharashtra, Pin Code- 422005",Central Hindu Military Education Society,Nashik,Maharashtra,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
5,Bombay Hospital College Of Nursing,"Bombay Hospital College Of Nursing, 12, New Marine Lines , Mumbai, Distt.- Mumbai, Maharashtra, Pin Code- 400020",Bombay Hospital Trust,Mumbai,Maharashtra,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
