inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Jammu & kashmir|Badgam|IBN SINA COLLEGE OF NURSING &AMP; HEALTH SCIENCES,Ibn Sina College Of Nursing &Amp; Health Sciences,"Ibn Sina College Of Nursing &Amp; Health Sciences, Ompora , Near Railway Station Budgam, Budgam, Distt.- Badgam, Jammu &Amp; Kashmir, Pin Code- 191111",Bhat Foundation Welfare Socity,Badgam,Jammu & kashmir,Private,B.Sc(N),60 (Sixty),60,191111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:04.949632
Jammu & kashmir|Anantnag|INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES,Institute Of Nursing And Paramedical Sciences,"Institute Of Nursing And Paramedical Sciences, University Of Kashmir South Campus Highground Fatehgarh Anantnag, Anantnag, Distt.- Anantnag, Jammu &Amp; Kashmir, Pin Code- 192101",Govt Of Jammu And Kashmir,Anantnag,Jammu & kashmir,Government,B.Sc(N),60 (Sixty),60,192101,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:04.949632
Jammu & kashmir|Jammu|IPHH-COLLEGE OF NURSING AND ALLIED HEALTH SCIENCES,Iphh-College Of Nursing And Allied Health Sciences,"Iphh-College Of Nursing And Allied Health Sciences, Institutional Campus, Kangar Morh, Kot Bhalwal, J&K, Jammu, Distt.- Jammu, Jammu & Kashmir, Pin Code- 181205",Fairfield Foundation And Education Welfare Trust - Jk,Jammu,Jammu & kashmir,Private,GNM,50 (Fifty),50,181205,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Samba|J K INSTITUTE OF NURSING &AMP; PARA MEDICAL SCIENCES,J K Institute Of Nursing &Amp; Para Medical Sciences,"J K Institute Of Nursing &Amp; Para Medical Sciences, Bari Brahaman , Vill.- Palli, Tehsil- Samba, Distt.- Samba, Jammu &Amp; Kashmir, Pin Code- 181133",J K Institute Of Technology And Medical Sciences,Samba,Jammu & kashmir,Private,GNM,30 (Thirty),30,181133,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Srinagar|MADRE MEHERBAN INSTITUTE OF NURSING SCIENCES &AMP; RESEARCH,Madre Meherban Institute Of Nursing Sciences &Amp; Research,"Madre Meherban Institute Of Nursing Sciences &Amp; Research, Sher-I Kashmir Institute Of Medical Sciences, Soura, Srinagar, Distt.- Srinagar, Jammu &Amp; Kashmir, Pin Code- 190011",Deems University Skims Soura,Srinagar,Jammu & kashmir,Private,B.Sc(N) | M. Sc (N),50 (Fifty) | 25 ; 5 In Each Speciality,75,190011,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Anantnag|MARAZ PARAMEDICAL TRAINING INSTITUTE,Maraz Paramedical Training Institute,"Maraz Paramedical Training Institute, Nh-1A Pazalpora,Near Tata Showroom,Bijbehara Anantnag, Anantnag, Distt.- Anantnag, Jammu &Amp; Kashmir, Pin Code- 192124",Maraz Educational Trust,Anantnag,Jammu & kashmir,Private,GNM,50 (Fifty),50,192124,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Jammu|RAJIV GANDHI COLLEGE OF NURSING,Rajiv Gandhi College Of Nursing,"Rajiv Gandhi College Of Nursing, Chak Bhalwal, Post -Seri Pandita Opp. I R P Lines , Jammu, Distt.- Jammu, Jammu & Kashmir, Pin Code- 181122",Rajiv Gandhi Educational Society,Jammu,Jammu & kashmir,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 20 (Twenty) | 30 (Thirty),110,181122,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Pulwama|RAMZAAN COLLEGE OF NURSING,Ramzaan College Of Nursing,"Ramzaan College Of Nursing, Gallander Pampore Pulwama 192121, Vill.- Gallander, Tehsil- Pampore, Distt.- Pulwama, Jammu Kashmir, Pin Code- 192121",Ramzaan Educational Trust,Pulwama,Jammu & kashmir,Private,B.Sc(N),50 (Fifty),50,192121,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Kathua|SIDDHI VINAYAK SCHOOL OF NURSING,Siddhi Vinayak School Of Nursing,"Siddhi Vinayak School Of Nursing, Near Maggar Khad Chack Gotta P/O Lakhanpur, Kathua, Distt.- Kathua, Jammu Kashmir, Pin Code- 184152",Siddhi Vinayak Educational Society,Kathua,Jammu & kashmir,Private,GNM,30 (Thirty),30,184152,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
Jammu & kashmir|Jammu|STEPHEN COLLEGE OF NURSING,Stephen College Of Nursing,"Stephen College Of Nursing , Nihalpur, Miran Sahib, R.S. Pura, Distt.- Jammu, Jammu &Amp; Kashmir, Pin Code- 181102",Dr Aparna Educational Trust,Jammu,Jammu & kashmir,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 60 (Sixty) | 25 (Twenty Five) | 60 (Sixty),205,181102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:12.024349
