sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
7,Government College Of Nursing,"Government College Of Nursing, Near To R T O Office, Ceepat Road, Lagra, Bilaspur, Distt.- Bilaspur, Chhattisgarh, Pin Code- 495006",Chhattisgarh State Government,Bilaspur,Chhattisgarh,Government,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
7,Government College Of Nursing,"Government College Of Nursing, Near To R T O Office, Ceepat Road, Lagra, Bilaspur, Distt.- Bilaspur, Chhattisgarh, Pin Code- 495006",Chhattisgarh State Government,Bilaspur,Chhattisgarh,Government,M. Sc (N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
8,Government G N M School Of Nursing,"Government G N M School Of Nursing, Near The District Hospital Mahasamund, Vill.- Kharora, Tehsil- Mahasamund, Distt.- Mahasamund, Chhattisgarh, Pin Code- 493445",Government Of Chhattisgarh,Mahasamund,Chhattisgarh,Government,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
9,Government G N M Training Centre,"Government G N M Training Centre, Prayas Hostel, Behind New Dedicated Corona Care Hospital, Imlipara, Kanker, Distt.- Kanker, Chhattisgarh, Pin Code- 494337",Government Of Chhattisgarh,Kanker,Chhattisgarh,Government,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
10,Government School Of Nursing,"Government School Of Nursing, Maharani Hospital Campus, Infront Of Civil Surgeon Office, Jagdalpur, Distt.- Baster, Chhattisgarh, Pin Code- 494001",Chhattisgarh Government,Baster,Chhattisgarh,Government,GNM,25 (Twenty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
11,Govt. General Nursing And Midwifery Training Center,"Govt. General Nursing And Midwifery Training Center, Durg District Hospital Campus, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 491001",Govt. Of Chhattisgarh,Durg,Chhattisgarh,Government,GNM,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
11,Govt. General Nursing And Midwifery Training Center,"Govt. General Nursing And Midwifery Training Center, Durg District Hospital Campus, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 491001",Govt. Of Chhattisgarh,Durg,Chhattisgarh,Government,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
11,Govt. General Nursing And Midwifery Training Center,"Govt. General Nursing And Midwifery Training Center, Durg District Hospital Campus, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 491001",Govt. Of Chhattisgarh,Durg,Chhattisgarh,Government,M. Sc (N),15 (Fifteen) Obg-08 Med Surg-02 Chn-02 Psy-03,2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
12,Gracious College Of Nursing,"Gracious College Of Nursing, Newari, Rabeli Road, Kabirdham, Vill.- Newari, Tehsil- Kawardha, Distt.- Kawardha, Chhattisgarh, Pin Code- 491995",Manav Mitra,Kawardha,Chhattisgarh,Private,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
12,Gracious College Of Nursing,"Gracious College Of Nursing, Newari, Rabeli Road, Kabirdham, Vill.- Newari, Tehsil- Kawardha, Distt.- Kawardha, Chhattisgarh, Pin Code- 491995",Manav Mitra,Kawardha,Chhattisgarh,Private,M. Sc (N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
12,Gracious College Of Nursing,"Gracious College Of Nursing, Newari, Rabeli Road, Kabirdham, Vill.- Newari, Tehsil- Kawardha, Distt.- Kawardha, Chhattisgarh, Pin Code- 491995",Manav Mitra,Kawardha,Chhattisgarh,Private,P B B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
13,Gracious College Of Nursing,"Gracious College Of Nursing, Post Office-Jamgaon, Vill.- Belbhata, Tehsil- Abhanpur, Distt.- Raipur, Chhattisgarh, Pin Code- 493661",Manav Mitra Samiti,Raipur,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
13,Gracious College Of Nursing,"Gracious College Of Nursing, Post Office-Jamgaon, Vill.- Belbhata, Tehsil- Abhanpur, Distt.- Raipur, Chhattisgarh, Pin Code- 493661",Manav Mitra Samiti,Raipur,Chhattisgarh,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
13,Gracious College Of Nursing,"Gracious College Of Nursing, Post Office-Jamgaon, Vill.- Belbhata, Tehsil- Abhanpur, Distt.- Raipur, Chhattisgarh, Pin Code- 493661",Manav Mitra Samiti,Raipur,Chhattisgarh,Private,M. Sc (N),35 (Thirty Five) 7 In Each Speciality,2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
13,Gracious College Of Nursing,"Gracious College Of Nursing, Post Office-Jamgaon, Vill.- Belbhata, Tehsil- Abhanpur, Distt.- Raipur, Chhattisgarh, Pin Code- 493661",Manav Mitra Samiti,Raipur,Chhattisgarh,Private,P B B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
14,Gurukul Nursing College Pathalgaon,"Gurukul Nursing College Pathalgaon, Palidih Pathalgaon, Dist.-Jashpur Cg, Pathalgaon, Distt.- Jashpur, Chhattisgarh, Pin Code- 496118",Shanti Niketan Shikshan Sewa Samiti,Jashpur,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
1,Hardik College Of Nursing,"Hardik College Of Nursing, Infront Of Rajkumar College Gate, G.E. Road, Choubey Colony, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492001",Hardik Sunil Foundation Trust,Raipur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
2,Holy Cross College Of Nursing,"Holy Cross College Of Nursing, Kedarpur, P.O.-Ambikapur, Ambikapur, Distt.- Surguja, Chhattisgarh, Pin Code- 497001",Holy Cross Institute Kedarpur Ambikapur,Surguja,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
2,Holy Cross College Of Nursing,"Holy Cross College Of Nursing, Kedarpur, P.O.-Ambikapur, Ambikapur, Distt.- Surguja, Chhattisgarh, Pin Code- 497001",Holy Cross Institute Kedarpur Ambikapur,Surguja,Chhattisgarh,Private,M. Sc (N),22 (Twenty Two),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
2,Holy Cross College Of Nursing,"Holy Cross College Of Nursing, Kedarpur, P.O.-Ambikapur, Ambikapur, Distt.- Surguja, Chhattisgarh, Pin Code- 497001",Holy Cross Institute Kedarpur Ambikapur,Surguja,Chhattisgarh,Private,P B B.Sc(N),25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
3,Hopes Institute Of Nursing,"Hopes Institute Of Nursing, Near Saraswati Higher Secondary School, Sitamani Chowk, Korba, Distt.- Korba, Chhattisgarh, Pin Code- 495677",Jai Mata Di Educational And Welfare Society,Korba,Chhattisgarh,Private,B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
4,Institute Of General Nursing Training Centre,"Institute Of General Nursing Training Centre, Bharuhamunda Road, Krishnpur (Kaluwa), M G Road, Surajpur, Surajpur, Distt.- Surajpur, Chhattisgarh, Pin Code- 497229",Bahhudesiya Swasthya Sikshan Samiti,Surajpur,Chhattisgarh,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
5,J E S College Of Nursing,"J E S College Of Nursing, Near Gatora Railway Station, Vill.- Farhad, Tehsil- Bilaspur, Distt.- Bilaspur, Chhattisgarh, Pin Code- 495001",Jamia Education Society,Bilaspur,Chhattisgarh,Private,B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
6,J M J Morning Star College Of Nursing,"J M J Morning Star College Of Nursing, Morning Star Convent, Pahad Mandhir Road, Raigarh, Distt.- Raigarh, Chhattisgarh, Pin Code- 496001",Soc. Jesus Maryjoseph,Raigarh,Chhattisgarh,Private,B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
7,Jagadguru Shankaracharya College Of Nursing,"Jagadguru Shankaracharya College Of Nursing, Old Dhamtari Road, P.O.- Sejbahar, Vill.- Mujgahan, Tehsil- Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492015",Shri Gangajali Education Society,Raipur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
7,Jagadguru Shankaracharya College Of Nursing,"Jagadguru Shankaracharya College Of Nursing, Old Dhamtari Road, P.O.- Sejbahar, Vill.- Mujgahan, Tehsil- Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492015",Shri Gangajali Education Society,Raipur,Chhattisgarh,Private,M. Sc (N),"20 (Twenty) Med-Surg-10, Pead-2, Obg-3, Chn-3, Psy-2",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
8,Jagdalpur Institute Of Nursing,"Jagdalpur Institute Of Nursing, Aadeshwar Acedemy Campus Halba Kachora, Aadawal, Jagdalpur, Distt.- Baster, Chhattisgarh, Pin Code- 494001",Shri Rawatpura Sarkar Lok Kalyan Trust,Baster,Chhattisgarh,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
8,Jagdalpur Institute Of Nursing,"Jagdalpur Institute Of Nursing, Aadeshwar Acedemy Campus Halba Kachora, Aadawal, Jagdalpur, Distt.- Baster, Chhattisgarh, Pin Code- 494001",Shri Rawatpura Sarkar Lok Kalyan Trust,Baster,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
9,K B Patel College Of Nursing,"K B Patel College Of Nursing, Nagpur Road, Chirimiri, Mahendragarh, Distt.- Koria, Chhattisgarh, Pin Code- 497449",Koriya Balika Kalyan Samiti,Koria,Chhattisgarh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
9,K B Patel College Of Nursing,"K B Patel College Of Nursing, Nagpur Road, Chirimiri, Mahendragarh, Distt.- Koria, Chhattisgarh, Pin Code- 497449",Koriya Balika Kalyan Samiti,Koria,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
10,Kismat Nursing College,"Kismat Nursing College , Village - Kanchannagar, Post - Aaragahi,Thana + Tahesil - Ramanujganj, Dist - Balrampur C.G., Ramanujganj, Distt.- Balrampur, Chhattisgarh, Pin Code- 497220",Kismat Multipurpose Society,Balrampur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
11,Leela Devi College Of Nursing,"Leela Devi College Of Nursing , Block-C Leela's Knowledge Park ,Gram- Motipur Tah-Patan Dist-Durg 491111, Durg , Distt.- Durg, Chhattisgarh, Pin Code- 491111",Leela's Foundation For Education And Health,Durg,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
12,Leelas Institute Of Medical Sciences College Of Nursing,"Leelas Institute Of Medical Sciences College Of Nursing, New Rajendra Nagar, Raipur (C.G.) , Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492001",Leelas Foundation For Education And Health,Raipur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
13,Life Care College Of Nursing,"Life Care College Of Nursing, Panchsheel Nagar,Balodabazar, Balodabazar, Distt.- Baloda Bazar, Chhattisgarh, Pin Code- 493332",Rajshri Sadbhavna Samiti,Baloda Bazar,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
14,Lovekush Institute Of Nursing,"Lovekush Institute Of Nursing , Gandhi Chowk, Mararpara, Kondagaon, Distt.- Kondagaon, Chhattisgarh, Pin Code- 494226",Lovekush Education Institute Of Technology,Kondagaon,Chhattisgarh,Private,B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
15,M J College Of Nursing,"M J College Of Nursing, Opposite C.S.E.B. Substation Kohka, Junwani Road, Bhilai , Distt.- Durg, Chhattisgarh, Pin Code- 490023",Maa Jagdambe Educational Society,Durg,Chhattisgarh,Private,B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
16,Maa Mangala School Of Nursing,"Maa Mangala School Of Nursing, Kondatarai, Post Office-Raigarh , Vill.- Loharsingh, Tehsil- Pushor, Distt.- Raigarh, Chhattisgarh, Pin Code- 496100",Sarvada Srijan Shikshan Aum Sewa Sansthan,Raigarh,Chhattisgarh,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
17,Mahadev Hospital College Of Nursing,"Mahadev Hospital College Of Nursing, Mission Hospital Compound, Idgah Chowk, Bilaspur, Distt.- Bilaspur, Chhattisgarh, Pin Code- 495001",Jai Mata Di Educational And Welfare Society,Bilaspur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
18,Maharana Pratap College Of Nursing,"Maharana Pratap College Of Nursing, Infront Of Rishabh Enclave, New Rajendra Nagar, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492001",Amar Singh Rathor Shikshan Samiti,Raipur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
19,Maitri College Of Nursing,"Maitri College Of Nursing, Maitri Educational Society, Patwari Halka No-05, Khasra No-485/2, G.E. Road, Anjora, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 491001",Maitri Educational Society,Durg,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
19,Maitri College Of Nursing,"Maitri College Of Nursing, Maitri Educational Society, Patwari Halka No-05, Khasra No-485/2, G.E. Road, Anjora, Durg, Distt.- Durg, Chhattisgarh, Pin Code- 491001",Maitri Educational Society,Durg,Chhattisgarh,Private,M. Sc (N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
20,Mark Institute Of Nursing,"Mark Institute Of Nursing, Near Rajasva Colony, Chantidih Road Sarkanda, Bilaspur, Distt.- Bilaspur, Chhattisgarh, Pin Code- 495006",Mark Educational Welfare Society,Bilaspur,Chhattisgarh,Private,B.Sc(N),25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
21,Maruti Institute Of Nursing,"Maruti Institute Of Nursing, Post Office-Bhaisbor,, Vill.- Danitola, Tehsil- Doundi , Distt.- Balod, Chhattisgarh, Pin Code- 491226",Yogendra Prakash Rastogi Memorial Foundation,Balod,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
22,Mother Teresa College Of Nursing,"Mother Teresa College Of Nursing, Behind Holiday Resort, Vill.- Rampur (Chorha), Tehsil- Dhmadha, Distt.- Durg, Chhattisgarh, Pin Code- 490042",Sri Rawatpura Sarkar Lok Kalyan Trust,Durg,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:27.830494
1,Mother Teresa College Of Nursing,"Mother Teresa College Of Nursing, Behind Holiday Resort, Vill.- Rampur (Chorha), Tehsil- Dhmadha, Distt.- Durg, Chhattisgarh, Pin Code- 490042",Sri Rawatpura Sarkar Lok Kalyan Trust,Durg,Chhattisgarh,Private,M. Sc (N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
1,Mother Teresa College Of Nursing,"Mother Teresa College Of Nursing, Behind Holiday Resort, Vill.- Rampur (Chorha), Tehsil- Dhmadha, Distt.- Durg, Chhattisgarh, Pin Code- 490042",Sri Rawatpura Sarkar Lok Kalyan Trust,Durg,Chhattisgarh,Private,P B B.Sc(N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
2,Mother Teresa Nursing College,"Mother Teresa Nursing College, Banaras Road, Post-Latori , Vill.- Sonwahi , Tehsil- Bhaiyathan, Distt.- Surajpur, Chhattisgarh, Pin Code- 497001",Maharshi Ashtang Medical Institute,Surajpur,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
2,Mother Teresa Nursing College,"Mother Teresa Nursing College, Banaras Road, Post-Latori , Vill.- Sonwahi , Tehsil- Bhaiyathan, Distt.- Surajpur, Chhattisgarh, Pin Code- 497001",Maharshi Ashtang Medical Institute,Surajpur,Chhattisgarh,Private,M. Sc (N),05 (Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
3,New Life Institute Of Nursing,"New Life Institute Of Nursing, Beside Bank Of India, Main Road, Baikunthpur, Baikunthpur, Distt.- Koria, Chhattisgarh, Pin Code- 497335",New Life Health And Education Society,Koria,Chhattisgarh,Private,B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
4,Nursing College Sukma,"Nursing College Sukma, Shamrock Building, Beside Chhattisgarh Rajya Gramin Bank, Vikas Nagar, Sukma, Distt.- Sukma, Chhattisgarh, Pin Code- 494111",Akhil Jan Kalyan Sangh,Sukma,Chhattisgarh,Private,B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
5,Oriental College Of Nursing,"Oriental College Of Nursing, Near Bharat Gas Godown, Post Office-Manikpur Colliery, Korba , Distt.- Korba, Chhattisgarh, Pin Code- 495682",Manav Shikshan Samiti,Korba,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
5,Oriental College Of Nursing,"Oriental College Of Nursing, Near Bharat Gas Godown, Post Office-Manikpur Colliery, Korba , Distt.- Korba, Chhattisgarh, Pin Code- 495682",Manav Shikshan Samiti,Korba,Chhattisgarh,Private,M. Sc (N),10 (Ten) Paed-03 Med Surg-03 Obg-02 Chn-02,2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
6,P.G. College Of Nursing,"P.G. College Of Nursing, Street No- 5, Hospital Sector, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490009",Bhilai Education Trust,Durg,Chhattisgarh,Private,B.Sc(N),100 (One Hundred),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
6,P.G. College Of Nursing,"P.G. College Of Nursing, Street No- 5, Hospital Sector, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490009",Bhilai Education Trust,Durg,Chhattisgarh,Private,M. Sc (N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
6,P.G. College Of Nursing,"P.G. College Of Nursing, Street No- 5, Hospital Sector, Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490009",Bhilai Education Trust,Durg,Chhattisgarh,Private,P B B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
7,Post Graduate Institute Of Behavioural Medical Sciences,"Post Graduate Institute Of Behavioural Medical Sciences, Manopchar Mana Basti, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492015",Santvana Manopchar Avam Anusandhan Sansthan Private Ltd,Raipur,Chhattisgarh,Private,M. Sc (N),15 (Fifteen) - Psy-15,2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
8,Pushpendra College Of Nursing,"Pushpendra College Of Nursing, Village Lalmati, Post-Chendra, Ambikapur, Vill.- Lalmati, Tehsil- Lundra (08), Distt.- Surguja, Chhattisgarh, Pin Code- 497001",Bahuddesiya Swasthya Sikshan Samiti,Surguja,Chhattisgarh,Private,B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
9,R I M S College Of Nursing,"R I M S College Of Nursing, Bhansoj Road, Nh-06, Village Godhi, Vill.- Godhi, Tehsil- Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492006",Lord Buddha Educational Society,Raipur,Chhattisgarh,Private,B.Sc(N),100 (One Hundred),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
9,R I M S College Of Nursing,"R I M S College Of Nursing, Bhansoj Road, Nh-06, Village Godhi, Vill.- Godhi, Tehsil- Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492006",Lord Buddha Educational Society,Raipur,Chhattisgarh,Private,M. Sc (N),"25 (Twenty Five) Paed-7, Med-Surg-7, Obg-4, Chn-4, Psy-3",2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
10,R I T E E College Of Nursing,"R I T E E College Of Nursing, Chhatauna, Mandir Hasaud, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492101",Mahanadi Education Society,Raipur,Chhattisgarh,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
10,R I T E E College Of Nursing,"R I T E E College Of Nursing, Chhatauna, Mandir Hasaud, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492101",Mahanadi Education Society,Raipur,Chhattisgarh,Private,M. Sc (N),20 (Twenty) Ped-5 Obg-5 Med-Surg-5 Sy-5,2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
10,R I T E E College Of Nursing,"R I T E E College Of Nursing, Chhatauna, Mandir Hasaud, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492101",Mahanadi Education Society,Raipur,Chhattisgarh,Private,P B B.Sc(N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
11,Rajwade Institute Of Nursing,"Rajwade Institute Of Nursing, Ward No 05, Harrapara, Baikunthpur, Distt.- Koria, Chhattisgarh, Pin Code- 497335",Rajwade Welfare Foundation,Koria,Chhattisgarh,Private,GNM,20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
12,Ramkrishna Institute Of Medical Science,"Ramkrishna Institute Of Medical Science, Sai Darbar Road, Mahadev Ghat, Raipura, Raipur, Distt.- Raipur, Chhattisgarh, Pin Code- 492013",Shriram Gramin Vikas Sansthan,Raipur,Chhattisgarh,Private,Upgraded College of Nursing,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
13,Rastogi College Of Nursing,"Rastogi College Of Nursing, G.E. Road, Vill.- Tedesara, Tehsil- Rajnandgaon, Distt.- Rajnandgaon, Chhattisgarh, Pin Code- 491441",Rastogi Education Society,Rajnandgaon,Chhattisgarh,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
13,Rastogi College Of Nursing,"Rastogi College Of Nursing, G.E. Road, Vill.- Tedesara, Tehsil- Rajnandgaon, Distt.- Rajnandgaon, Chhattisgarh, Pin Code- 491441",Rastogi Education Society,Rajnandgaon,Chhattisgarh,Private,P B B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
14,Rastogi College Of Nursing,"Rastogi College Of Nursing, Model Town, Nehru Nagar (East), Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Rastogi Education Society,Durg,Chhattisgarh,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
14,Rastogi College Of Nursing,"Rastogi College Of Nursing, Model Town, Nehru Nagar (East), Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Rastogi Education Society,Durg,Chhattisgarh,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
14,Rastogi College Of Nursing,"Rastogi College Of Nursing, Model Town, Nehru Nagar (East), Bhilai, Distt.- Durg, Chhattisgarh, Pin Code- 490020",Rastogi Education Society,Durg,Chhattisgarh,Private,P B B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:35.822549
