inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Telangana|Ranga Reddy|MAHILA DAKSHATA SAMITHI AND BANSILAL MALANI COLLEGE OF NURSING,Mahila Dakshata Samithi And Bansilal Malani College Of Nursing,"Mahila Dakshata Samithi And Bansilal Malani College Of Nursing, H. No. 1-56/B/2/2, Survey No. 302 Gangaram, Chandanagar, , Distt.- Ranga Reddy, Telangana, Pin Code- 500050",Mahila Dakshata Samithi,Ranga Reddy,Telangana,Private,B.Sc(N),50 (Fifty),50,500050,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
Telangana|Hyderabad|MALLA REDDY COLLEGE OF NURSING,Malla Reddy College Of Nursing,"Malla Reddy College Of Nursing, Survey No.116,Suraram X Roads, Qutbullapur Municipality, Jeedimetla,, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500055",Chandramma Educational Society,Hyderabad,Telangana,Private,B.Sc(N),40 (Forty),40,500055,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
Telangana|Medchal|MAMATA NURSING COLLEGE,Mamata Nursing College,"Mamata Nursing College, Mamata Academy Of Medical Sciences Campus, Bachupally, Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500090",Mamatha Educational Society,Medchal,Telangana,Private,B.Sc(N),100 (One Hundred),100,500090,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
Telangana|Khammam|MAMATA SCHOOL OF NURSING,Mamata School Of Nursing,"Mamata School Of Nursing,, Mgh Campus, Giriprasad Nagar, Vill.- Khammam, Tehsil- Khammam, Distt.- Khammam, Telangana, Pin Code- 507002",Mamata Educational Society,Khammam,Telangana,Private,GNM | B.Sc(N) | M. Sc (N),"60 (Sixty) | 100 (One Hundred) | 25 Med-Surg-5, Obg-5 Chn-5 Psy-5, Paed-5",185,507002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:16.509900
Telangana|Hyderabad|MANGAMMA MEMORIAL SCHOOL OF NURSING,Mangamma Memorial School Of Nursing,"Mangamma Memorial School Of Nursing, 16-10-1/Tr/D/A/1, Old Malakpet, Vill.- Malakpet, Tehsil- Saidabad, Distt.- Hyderabad, Telangana, Pin Code- 500036",St Joseph Educational Society,Hyderabad,Telangana,Private,GNM,45 (Forty Five),45,500036,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Bhadradri|MARUTHI COLLEGE OF NURSING,Maruthi College Of Nursing,"Maruthi College Of Nursing, H.No. 8-1-86 Indira Market Road , Bhadrachalam, Distt.- Bhadradri, Telangana, Pin Code- 507111",Maruthi Educational Society,Bhadradri,Telangana,Private,B.Sc(N),40 (Forty),40,507111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Bhadradri|MARUTHI PARAMEDICAL ACADEMY SCHOOL OF NURSING,Maruthi Paramedical Academy School Of Nursing,"Maruthi Paramedical Academy School Of Nursing, H.No. 8-1-107,Old Lic Office Road, , Bhadrachalam, Distt.- Bhadradri, Telangana, Pin Code- 507111",Maruthi Paramedical Academy,Bhadradri,Telangana,Private,GNM | M. Sc (N) | B.Sc(N) | P B B.Sc(N),"45 (Forty Five) | 10 ; Med-Surg-4, Obg-2, Psy-4 | 40 (Forty) | 30 (Thirty)",125,507111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Warangal Urban|MEDHA INSTITUTE OF NURSING & DIAGNOSTIC SCIENCES,Medha Institute Of Nursing & Diagnostic Sciences,"Medha Institute Of Nursing & Diagnostic Sciences, 47-5-283/A, Paidipally, Hanamkonda(M), Vill.- Paidipalli, Tehsil- Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506006",Dhavala Educational Research And Society,Warangal Urban,Telangana,Private,B.Sc(N),40 (Forty),40,506006,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Medchal|MEDICITI COLLEGE OF NURSING,Mediciti College Of Nursing,"Mediciti College Of Nursing, Medchal Mandal, Vill.- Ghanpur, Tehsil- Medchal, Distt.- Medchal, Telangana, Pin Code- 501401",Share Medical Care,Medchal,Telangana,Private,B.Sc(N),100 (One Hundred),100,501401,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Hyderabad|MEDWIN COLLEGE OF NURSING,Medwin College Of Nursing,"Medwin College Of Nursing, 100 Rr Towers, Chirag Ali Lane, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500001",Medwin Educational Society,Hyderabad,Telangana,Private,B.Sc(N) | GNM,40 (Forty) | 40 (Forty),80,500001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Hyderabad|MOTHER KRISHNA BAI COLLEGE OF NURSING,Mother Krishna Bai College Of Nursing,"Mother Krishna Bai College Of Nursing, D No. 1-5-551 To 554, Musheerabad , Distt.- Hyderabad, Telangana, Pin Code- 500020",Sagarlal Matadin Charitable Trust,Hyderabad,Telangana,Private,B.Sc(N) | M. Sc (N) | GNM,50 (Fifty) | 15 (Fifteen) Med-Surg-5 Obg-5 Paed-5 | 60 (Sixty),125,500020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Mahabubnagar|NAVODAYA SCHOOL OF NURSING,Navodaya School Of Nursing,"Navodaya School Of Nursing, Sy. No.965/E Ward No,5, Bloc No.6 Situated Near Bhagheeratha Colony,, Vill.- Mahabubnagar, Tehsil- Mahbubnagar, Distt.- Mahabubnagar, Telangana, Pin Code- 509002",Navodaya Education Trust,Mahabubnagar,Telangana,Private,GNM | B.Sc(N),60 (Sixty) | 50 (Fifty),110,509002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Medchal|NEELIMA COLLEGE OF NURSING,Neelima College Of Nursing,"Neelima College Of Nursing, Venkatapur Village Ghatkesar Mandal Medchal Dist, Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500088",Gayathri Euducational And Cultural Trust,Medchal,Telangana,Private,B.Sc(N),50 (Fifty),50,500088,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Hyderabad|NIZAMS INSTITUTE OF MEDICAL SCIENCES,Nizams Institute Of Medical Sciences,"Nizams Institute Of Medical Sciences, Punjagutta, Hyderabad , Distt.- Hyderabad, Telangana, Pin Code- 500082",Nizams Trust,Hyderabad,Telangana,Private,B.Sc(N),100 (One Hundred),100,500082,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Hyderabad|OWAISI SCHOOL OF NURSING,Owaisi School Of Nursing,"Owaisi School Of Nursing, Owaisi Hospital And Reaserch Centre Campus,Dmrl X Roads, Kanchanbagh, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500058",Dar Us Salam Educational Trust,Hyderabad,Telangana,Private,GNM | B.Sc(N) | M. Sc (N),"30 (Thirty) | 50 (Fifty) | 20 ; Chn-5, Med-Surg-5, Paed-5, Obg-5",100,500058,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Suryapet|PIER GIORGIO FRASSATI COLLEGE OF NURSING,Pier Giorgio Frassati College Of Nursing,"Pier Giorgio Frassati College Of Nursing, # 1-76/1,Loyola Nagar,Gandhi Nagar, Suryapet Town, Distt.- Suryapet, Telangana, Pin Code- 508214",Nalgonda Diocese Society,Suryapet,Telangana,Private,B.Sc(N),50 (Fifty),50,508214,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Medchal|PIONEER COLLEGE OF NURSING,Pioneer College Of Nursing,"Pioneer College Of Nursing, Plot No 6Pushpak Cooperative Society,Prashanthi Nagar,, Vill.- Kukatpally, Tehsil- Kukatpally, Distt.- Medchal, Telangana, Pin Code- 500072",Pioneers Education Society,Medchal,Telangana,Private,B.Sc(N),50 (Fifty),50,500072,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Mancherial|PRABHA SCHOOL OF NURSING,Prabha School Of Nursing,"Prabha School Of Nursing, H.No.3-61/1A, , Vill.- Mulkala, Tehsil- Mancherial, Distt.- Mancherial, Telangana, Pin Code- 504208",Saini Educational Society,Mancherial,Telangana,Private,GNM,50 (Fifty),50,504208,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Medchal|PRAGATHI SCHOOL OF NURSING,Pragathi School Of Nursing,"Pragathi School Of Nursing,, 6-20/4,Baba Nagar, Nacharam 'X'roads,, Hyderabad , Distt.- Medchal, Telangana, Pin Code- 500076",Golden Guide Educational Society,Medchal,Telangana,Private,GNM,60 (Sixty),60,500076,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Warangal Urban|PRATHIMA RELIEF INSTITUTE OF MEDICAL SCIENCES,Prathima Relief Institute Of Medical Sciences,"Prathima Relief Institute Of Medical Sciences, H.No.51-3-630361,Sahasra Nagar, Vangapahad (V), Hasanparthy(M), Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506007",Sahasra Educational Society,Warangal Urban,Telangana,Private,GNM | B.Sc(N),60 (Sixty) | 100 (One Hundred),160,630361,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Karimnagar|PRATHIMA SCHOOL OF NURSING,Prathima School Of Nursing,"Prathima School Of Nursing, Prathima Institute Of Medical Sciences, Vill.- Nagunur, Tehsil- Karimnagar (Rural), Distt.- Karimnagar, Telangana, Pin Code- 505417",Prathima Educational Society,Karimnagar,Telangana,Private,GNM | B.Sc(N) | M. Sc (N),"40 (Forty) | 100 (One Hundred) | 25 ; Med-Sur-7, Psy-4, Chn-5, Paed-4, Obg-5",165,505417,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Hyderabad|PRINCESS DURRU SHEHVAR COLLEGE OF NURSING,Princess Durru Shehvar College Of Nursing,"Princess Durru Shehvar College Of Nursing, 22-3-660Purani Haveli, , Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500002",Princess Durru Shehvar Childrens Medical Aid Society,Hyderabad,Telangana,Private,B.Sc(N) | M. Sc (N),40 (Forty) | 12 (Twelve) Chn-4 Med-Surg-4 Paed-4,52,500002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:23.461036
Telangana|Hyderabad|PRINCIES ESIN SCHOOL OF NURSING,Princies Esin School Of Nursing,"Princies Esin School Of Nursing, H.No:22-3-660/643, Purani Haveli, , Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500002",Nizamia Hyderabad Women's Association Trust,Hyderabad,Telangana,Private,GNM,60 (Sixty),60,500002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Khammam|PULIPATI COLLEGE OF NURSING,Pulipati College Of Nursing,"Pulipati College Of Nursing, Sri Balaji Nagar, Ammapalem (V), Konijerla (M), , Distt.- Khammam, Telangana, Pin Code- 507305",Sri Sri Chinna Jiyer Swamy Educational Society,Khammam,Telangana,Private,B.Sc(N),50 (Fifty),50,507305,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Khammam|PULIPATI PRASAD COLLEGE OF NURSING,Pulipati Prasad College Of Nursing,"Pulipati Prasad College Of Nursing, Khanapuram Haveli, Rajanna, Khammam, Distt.- Khammam, Telangana, Pin Code- 507001",Sri Chinna Jiyer Swamy Educational Soc,Khammam,Telangana,Private,B.Sc(N),50 (Ffity),50,507001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Medchal|RAINBOW COLLEGE OF NURSING,Rainbow College Of Nursing,"Rainbow College Of Nursing, Ghanpur, Medical Mandal, Vill.- Ghanpur, Tehsil- Medchal, Distt.- Medchal, Telangana, Pin Code- 501401",Rainbow Childrens Health Care Society,Medchal,Telangana,Private,B.Sc(N),50 (Fifty),50,501401,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Siddipet|RAJABOINA VENKATAIAH MEMORIAL COLLEGE OF NURSING,Rajaboina Venkataiah Memorial College Of Nursing,"Rajaboina Venkataiah Memorial College Of Nursing, 2-51/1, Laxmakkapally(V), Mulugu(M), Siddipet (D), Telanagana, Mulugu, Distt.- Siddipet, Telangana, Pin Code- 502279",Rvm Charitable Trust,Siddipet,Telangana,Private,M. Sc (N) | P B B.Sc(N) | Post Basic Diploma in Critical care nursing | Post Basic Diploma in Oncology Nursing | GNM | B.Sc(N),25 (Twenty Five) 05 In Each Speciality | 30 (Thirty) | 20 (Twenty) | 20 (Twenty) | 100 (One Hundred) | 190 (ONE HUNDRED NINETY),385,502279,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Medchal|REMEDY SCHOOL OF NURSING,Remedy School Of Nursing,"Remedy School Of Nursing, Ferozguda, Balanagar Mandal, Hyderabad, Balanagar, Distt.- Medchal, Telangana, Pin Code- 500011",Albha Educational Society,Medchal,Telangana,Private,GNM,32 (Thirty Two),32,500011,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Warangal Urban|ROHINI COLLEGE OF NURSING,Rohini College Of Nursing,"Rohini College Of Nursing, 23-6-186/1, Shyampet, Hanamkonda, Distt.- Warangal Urban, Telangana, Pin Code- 506001",Rohini Educational Society,Warangal Urban,Telangana,Private,P B B.Sc(N) | B.Sc(N) | M. Sc (N) | GNM,"25 (Twenty Five) | 50 (Fifty) | 25 (Twenty Five) Med-Surg.-05, Pead-05, Chn-05, Obg-05, Psy-05 | 60 (Sixty)",160,506001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Hyderabad|SAINIK ASPATAL MILITARY HOSPITAL,Sainik Aspatal Military Hospital,"Sainik Aspatal Military Hospital, School Of Nursing, Secunderabad, Distt.- Hyderabad, Telangana, Pin Code- 500015",Ministry Of Defence,Hyderabad,Telangana,Government,GNM,50 (Fifty),50,500015,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Karimnagar|SANTOSH SCHOOL OF NURSING,Santosh School Of Nursing,"Santosh School Of Nursing, 10-3-251, Vidynagar , Karimnagar, Distt.- Karimnagar, Telangana, Pin Code- 505001",Santosh Education Society,Karimnagar,Telangana,Private,GNM | B.Sc(N),50 (Fifty) | 50 (Fifty),100,505001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Ranga Reddy|SHADAN SCHOOL OF NURSING,Shadan School Of Nursing,"Shadan School Of Nursing, Peerancheru, Himayath Sagar Road, Golconda Post, , Vill.- Peerancheru, Tehsil- Rajendranagar, Distt.- Ranga Reddy, Telangana, Pin Code- 500091",Shadan Educational Society,Ranga Reddy,Telangana,Private,GNM | B.Sc(N),30 (Thirty) | 50 (Fifty),80,500091,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Medchal|SHREE VIJAYA SCHOOL OF NURSING,Shree Vijaya School Of Nursing,"Shree Vijaya School Of Nursing, H.No 9-12,S.V.Nagar,Nagaram,Keesara Mandal, Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500083",Vijaya Educational Society,Medchal,Telangana,Private,GNM,30 (Thirty),30,500083,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Ranga Reddy|SINDHU SCHOOL AND COLLEGE OF NURSING,Sindhu School And College Of Nursing,"Sindhu School And College Of Nursing , Sy.No:41/14/2,Khanamet, Serilingampalli, Hyderabad, 500084, Hyderabad, Distt.- Ranga Reddy, Telangana, Pin Code- 500084",Sai Sindhu Foundation,Ranga Reddy,Telangana,Private,GNM | B.Sc(N),40 (Forty) | 100 (One Hundred),140,500084,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Medchal|SITA RAMAIAH SCHOOL OF NURSING,Sita Ramaiah School Of Nursing,"Sita Ramaiah School Of Nursing,, H.No- 2-9-91/93/B Suraram Colony, Ida Jeedimetla, , Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500055",Sitaramaiah Educational And Research Society,Medchal,Telangana,Private,GNM | B.Sc(N),45 (Forty Five) | 50 (Fifty),95,500055,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Suryapet|SNEHA COLLEGE OF NURSING,Sneha College Of Nursing,"Sneha College Of Nursing, N. No.3-110/3, Block No. 2 , Vill.- Kodad, Tehsil- Kodad, Distt.- Suryapet, Telangana, Pin Code- 508206",Sneha Rural Development Society,Suryapet,Telangana,Private,B.Sc(N),50 (Fifty),50,508206,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Ranga Reddy|SRI BALAJI COLLEGE OF NURSING AND SRI BALAJI SHOOL OF NURSING,Sri Balaji College Of Nursing And Sri Balaji Shool Of Nursing,"Sri Balaji College Of Nursing And Sri Balaji Shool Of Nursing, Door No: 5-4-1589/21/N, Sharadanagar Colony, Sahebnagar Kalan Village, Hayath Nagar Mandal, Hyderabad, Distt.- Ranga Reddy, Telangana,",Mother Teresa Education And Rural Development Society,Ranga Reddy,Telangana,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Nizamabad|SRI RAMACHANDRA COLLEGE OF NURSING,Sri Ramachandra College Of Nursing,"Sri Ramachandra College Of Nursing, H.No 1-1-7/D/1A/10, Vinayak Nagar, Opp Munnuru Kapu Kalyana Mandapam, , Nizamabad, Distt.- Nizamabad, Telangana, Pin Code- 503003",Tirumala Medical Academy Edu Society,Nizamabad,Telangana,Private,B.Sc(N),60 (Sixty),60,503003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:29.682533
Telangana|Nalgonda|SRI SAI COLLEGE OF NURSING,Sri Sai College Of Nursing,"Sri Sai College Of Nursing,, H No 94/2, Shanthi Nagar, Near Vishnavi School, Ranga Reddy, Distt.- Nalgonda, Telangana, Pin Code- 508001",Sri Sai Educational Society,Nalgonda,Telangana,Private,B.Sc(N),40 (Forty),40,508001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Mahabubnagar|SRI VENKATA SAI SCHOOL OF NURSING,Sri Venkata Sai School Of Nursing,"Sri Venkata Sai School Of Nursing, Svs Medical College, Yenugonda, Mahabubnagar, Distt.- Mahabubnagar, Telangana, Pin Code- 509002",Sri Venkata Sai Educational Society,Mahabubnagar,Telangana,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"60 (Sixty) | 100 (One Hundred) | 20 ; Med-Surg-4, Obg-4, Pae-4, Chn-4, Psy-4 | 30 (Thirty)",210,509002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Medchal|SRI VENKATESHWARA SCHOOL OF NURSING,Sri Venkateshwara School Of Nursing,"Sri Venkateshwara School Of Nursing, 4-159,172 L K Hospital Pvt Ltd,Maruti Nagar,Hyderabad , , Distt.- Medchal, Telangana, Pin Code- 500047",Sri Venkateshwara Medical Aid Society,Medchal,Telangana,Private,GNM,60 (Sixty),60,500047,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Warangal Urban|ST ANN'S SCHOOL OF NURSING,St Ann's School Of Nursing,"St Ann's School Of Nursing, Fathimanagar, Kazipet Mandal, Distt.- Warangal Urban, Telangana, Pin Code- 506004",Congrigation Of The Sisters Of St. Anna Of Providence,Warangal Urban,Telangana,Private,GNM | B.Sc(N),50 (Fifty) | 50 (Fifty),100,506004,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Warangal Urban|ST JOHN COLLEGE OF NURSING,St John College Of Nursing,"St John College Of Nursing, Village Yellapur Hasanparthy Mandal Warangal , Vill.- Yellapur , Tehsil- Hasanparthy, Distt.- Warangal Urban, Telangana, Pin Code- 506371",Johnson Education Society,Warangal Urban,Telangana,Private,B.Sc(N),40 (Forty),40,506371,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Siddipet|SURABHI COLLEGE OF NURSING,Surabhi College Of Nursing,"Surabhi College Of Nursing, Survey No. 302-303, Mittapally Village, Siddipet, Distt.- Siddipet, Telangana, Pin Code- 502375",The Surabhi Educational Society,Siddipet,Telangana,Private,B.Sc(N),100 (Hundred),100,502375,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Khammam|SWARNANJALI COLLEGE OF NURSING,Swarnanjali College Of Nursing,"Swarnanjali College Of Nursing, H No 6-3-186, Bank Colony, , Khammam, Distt.- Khammam, Telangana, Pin Code- 507002",Swarnanjali Educational And Welfare Association,Khammam,Telangana,Private,B.Sc(N),40 (Forty),40,507002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Hyderabad|T.G.S.R.T.C. COLLEGE OF NURSING,T.G.S.R.T.C. College Of Nursing,"T.G.S.R.T.C. College Of Nursing, Tarnaka Flyover, Osmania University Road, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500007",T.G.S.R.T.C.,Hyderabad,Telangana,Government,B.Sc(N),50 (Fifty),50,500007,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Medchal|TEJESWI SCHOOL OF NURSING,Tejeswi School Of Nursing,"Tejeswi School Of Nursing, Plot No_5, Prashanthi Nagar, Kukatpally, Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500072",Tejeswi Education Society,Medchal,Telangana,Private,GNM,45 (Forty Five),45,500072,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Medchal|THATHA SCHOOL OF NURSING,Thatha School Of Nursing,"Thatha School Of Nursing,, 22, Anupuram, E C I L Post, Hyderabad , Distt.- Medchal, Telangana, Pin Code- 500062",Devs Medical And Educational Society,Medchal,Telangana,Private,GNM,30 (Thirty),30,500062,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Ranga Reddy|THE LITTLE FLOWER SCHOOL OF NURSING,The Little Flower School Of Nursing,"The Little Flower School Of Nursing, H No 4-34 35, 5-4-425, Kamalanagar Near Sampoorna Theatre , Hyderabad, Distt.- Ranga Reddy, Telangana, Pin Code- 500070",Sravanthi Educational Society,Ranga Reddy,Telangana,Private,GNM,60 (Sixty),60,500070,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Nizamabad|TIRUMALA COLLEGE OF NURSING,Tirumala College Of Nursing,"Tirumala College Of Nursing,, Tirumala Nagar, Vill.- Bardipur, Tehsil- Dich Palle, Distt.- Nizamabad, Telangana, Pin Code- 503230",Tirumala Medical Academy Education Society,Nizamabad,Telangana,Private,M. Sc (N) | GNM | B.Sc(N) | P B B.Sc(N),15; 3 In Each Speciality | 30 (Thirty) | 50 (Fifty) | 30 (Thirty),125,503230,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Medchal|TULASI COLLEGE OF NURSING,Tulasi College Of Nursing,"Tulasi College Of Nursing, Tulasi Hospitals, A-12, Electronic Complex, Ecil X Road, Kushaiguda, Hyderabad, Distt.- Medchal, Telangana, Pin Code- 500062",Life Shine Medical Services Private Limited,Medchal,Telangana,Private,B.Sc(N),50 (Fifty),50,500062,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Suryapet|VANDANA SCHOOL OF NUSING,Vandana School Of Nusing,"Vandana School Of Nusing, Bhavani Nagar, Kodad, Distt.- Suryapet, Telangana, Pin Code- 508206",Sai Manikanta Nursing Home,Suryapet,Telangana,Private,GNM,40 (Forty),40,508206,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
Telangana|Hyderabad|VIJAY MARIE COLLEGE OF NURSING,Vijay Marie College Of Nursing,"Vijay Marie College Of Nursing, Uma Nagar Colony, Street No:3, Begumpet, Hyderabad, Distt.- Hyderabad, Telangana, Pin Code- 500016",The Sisters Of Charity Of Secunderabad Province,Hyderabad,Telangana,Private,M. Sc (N) | GNM | B.Sc(N),20 4 In Each Speciality | 45 (Forty Five) | 40 (Forty),105,500016,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:39:35.974835
