sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
9,Dr. A V Joseph School Of Nursing,"Dr. A V Joseph School Of Nursing, Dr. A V Joseph School Of Nursing, Nedumkandam P.O., Idukki District, Kerala, India Pin - 685553., Nedumkandam, Distt.- Iddukki, Kerala, Pin Code- 685553",Dr. A V Joseph Memorial Charitable Trust,Iddukki,Kerala,Private,GNM,38 (Thirty Eight),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
10,Dr. Moopen's Nursing College,"Dr. Moopen's Nursing College, Naseera Nagar, Meppadi Post, Kalpetta, Distt.- Wayanad, Kerala, Pin Code- 673577",D M Education And Research Foundation,Wayanad,Kerala,Private,B.Sc(N),85 (Eighty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
11,Dr. Nairs Hospital,"Dr. Nairs Hospital, 445 Residency Road, Kollam, Distt.- Kollam, Kerala, Pin Code- 691002",Lakshmi Srinidhi Trust,Kollam,Kerala,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
12,Edappal Hospitals Nursing College,"Edappal Hospitals Nursing College, Edappal, Edappal, Distt.- Malappuram, Kerala, Pin Code- 679576","Edappal Hospitals Education And Charitable Trust, Edappal",Malappuram,Kerala,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
13,Elite Mission Hospital College Of Nursing,"Elite Mission Hospital College Of Nursing, Koorkenchery P.O, Thrissur, Distt.- Thrissur, Kerala, Pin Code- 680007",Elite Mission Hospital,Thrissur,Kerala,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
14,Fatima Mata Mission Hospital,"Fatima Mata Mission Hospital, Kalpeta-21, Kalpetta, Distt.- Wayanad, Kerala, Pin Code- 673121",Fatima Mata Mission Hospital Trust,Wayanad,Kerala,Private,GNM,37 (Thirty Seven),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
15,Gg School Of Nursing,"Gg School Of Nursing, Gg School Of Nursing Chennilode Kumarapuram Medical College.P.O Thiruvananthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695011",A Unit Of Paragon Hospital Kerala Private Limited,Thiruvananthapuram,Kerala,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
16,Government College Of Nursing Ernakulam,"Government College Of Nursing Ernakulam, H M T Colony, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 683503",Govt. Of Kerala,Eranakulam,Kerala,Government,B.Sc(N),80 (Eighty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
16,Government College Of Nursing Ernakulam,"Government College Of Nursing Ernakulam, H M T Colony, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 683503",Govt. Of Kerala,Eranakulam,Kerala,Government,M. Sc (N),"16 (Sixteen) Chn-8, Psy- 8",2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
16,Government College Of Nursing Ernakulam,"Government College Of Nursing Ernakulam, H M T Colony, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 683503",Govt. Of Kerala,Eranakulam,Kerala,Government,P B B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
17,Government College Of Nursing Kasaragod,"Government College Of Nursing Kasaragod, Ukkinadka, Perla, Kasaragode, Ukkinadka, Distt.- Kasaragode, Kerala, Pin Code- 671552",Kerala,Kasaragode,Kerala,Government,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
18,Government College Of Nursing Wayanad,"Government College Of Nursing Wayanad, Government College Of Nursing, Mananthavadi P.O Wayanad 670645, Wayanad, Distt.- Wayanad, Kerala, Pin Code- 670645",Kerala State Government,Wayanad,Kerala,Government,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
19,Government College Of Nursing,"Government College Of Nursing, Medical College Hospital, Thrissur, Distt.- Thrissur, Kerala, Pin Code- 680596",Government Of Kerala,Thrissur,Kerala,Government,B.Sc(N),80 (Eighty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
19,Government College Of Nursing,"Government College Of Nursing, Medical College Hospital, Thrissur, Distt.- Thrissur, Kerala, Pin Code- 680596",Government Of Kerala,Thrissur,Kerala,Government,M. Sc (N),20 (Twenty) 4 In Each Speciality,2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
20,Government College Of Nursing,"Government College Of Nursing, T D Medical College, Vandanam P.O., Alappuzha, Distt.- Alappuzha, Kerala, Pin Code- 688005",Government Of Kerala,Alappuzha,Kerala,Government,B.Sc(N),80 (Eighty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
20,Government College Of Nursing,"Government College Of Nursing, T D Medical College, Vandanam P.O., Alappuzha, Distt.- Alappuzha, Kerala, Pin Code- 688005",Government Of Kerala,Alappuzha,Kerala,Government,M. Sc (N),"28 (TWENTY EIGHT): MED-SURG-5, OBG-5, CHN-5, PAED-5, PSY-8",2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
21,Government Nursing College,"Government Nursing College, Pariyaram Medical College, Pariyaram, Pariyaram, Distt.- Kannur, Kerala, Pin Code- 670503",Academy Of Medical Sciences,Kannur,Kerala,Government,B.Sc(N),80 (Eighty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:47.535315
1,Government Nursing College,"Government Nursing College, Pariyaram Medical College, Pariyaram, Pariyaram, Distt.- Kannur, Kerala, Pin Code- 670503",Academy Of Medical Sciences,Kannur,Kerala,Government,M. Sc (N),11 (Eleven),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
2,Government School Of Nursing,"Government School Of Nursing, General Hospital Campus Iron Bridge P.O, Alappuzha, Distt.- Alappuzha, Kerala, Pin Code- 688011",Kerala,Alappuzha,Kerala,Private,GNM,30 (THIRTY),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
3,Government School Of Nursing,"Government School Of Nursing, Govt.School Of Nursing, Muttom.P.O.Idukki, Thodupuzha, Distt.- Iddukki, Kerala, Pin Code- 685587",Kerala,Iddukki,Kerala,Government,GNM,25 (TWENTY FIVE),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
4,Government School Of Nursing,"Government School Of Nursing, Thiruvanthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695011",Government Of Kerala,Thiruvananthapuram,Kerala,Government,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
4,Government School Of Nursing,"Government School Of Nursing, Thiruvanthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695011",Government Of Kerala,Thiruvananthapuram,Kerala,Government,B.Sc(N),190 (One Hundred Ninety),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
4,Government School Of Nursing,"Government School Of Nursing, Thiruvanthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695011",Government Of Kerala,Thiruvananthapuram,Kerala,Government,M. Sc (N),"39 (THIRTY NINE): Med- Surg.- 08, Paed- 08, CHN- 08, OBG- 07, Psy- 08",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
4,Government School Of Nursing,"Government School Of Nursing, Thiruvanthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695011",Government Of Kerala,Thiruvananthapuram,Kerala,Government,P B B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
4,Government School Of Nursing,"Government School Of Nursing, Thiruvanthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695011",Government Of Kerala,Thiruvananthapuram,Kerala,Government,Post Basic Diploma in Critical care nursing,11 (Eleven),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
5,Govt School Of Nursing,"Govt School Of Nursing, Beach P O, Kozhikode, Vill.- Kasaba, Tehsil- Kozhikkode, Distt.- Kozhikode, Kerala, Pin Code- 673032",Kerala,Kozhikode,Kerala,Government,GNM,75 (Seventy Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
6,Govt College Of Nursing,"Govt College Of Nursing, Palakkad, Govt College Of Nursing, Kunnathurmedu (Po) , East Yakkara, Palakkad, Kerala, Palakkad, Distt.- Palakkad, Kerala, Pin Code- 678013",Govt Of Kerala,Palakkad,Kerala,Government,B.Sc(N),100 (ONE HUNDRED),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
7,Govt College Of Nursing,"Govt College Of Nursing,Manjeri, Govt College Of Nursing,Medical College, Manjeri,Malappuram District, Manjeri, Distt.- Malappuram, Kerala, Pin Code- 676121",Govt Of Kerala,Malappuram,Kerala,Government,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
8,Govt College Of Nursing,"Govt College Of Nursing,Pathanamthitta, Makkamkunnu,College Junction, Pathanamthitta Po,Kerala, Pathanamthitta, Distt.- Pathanamthitta, Kerala, Pin Code- 689645",Kerala Govt,Pathanamthitta,Kerala,Government,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
9,Govt Junior Public Health Nurses Trg. Sch.,"Govt Junior Public Health Nurses Trg. Sch., Muttom, , Distt.- Iddukki, Kerala, Pin Code- 685603",,Iddukki,Kerala,Government,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
10,Govt Junior Public Health Nurses Trg. Sch.,"Govt Junior Public Health Nurses Trg. Sch., Thalayolaparambu, Thalayolaparambu, Distt.- Kottayam, Kerala, Pin Code- 686605",Government,Kottayam,Kerala,Government,ANM,25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
11,Govt School Of Nursing Pathanamthitta,"Govt School Of Nursing Pathanamthitta, Govt School Of Nursing Elanthoor P O Pathanamthitta 689643, Elanthoor, Distt.- Pathanamthitta, Kerala, Pin Code- 689643",Kerala,Pathanamthitta,Kerala,Government,GNM,27 (TWENTY SEVEN),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
12,Govt School Of Nursing,"Govt School Of Nursing, District Hospital, Kollam, Distt.- Kollam, Kerala, Pin Code- 691001",Kerala,Kollam,Kerala,Government,GNM,30 (THIRTY),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
13,Govt School Of Nursing,"Govt School Of Nursing, Ernakulam, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 682011",Kerala Government,Eranakulam,Kerala,Government,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
14,Govt School Of Nursing,"Govt School Of Nursing, General Hospital, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695035",Kerala,Thiruvananthapuram,Kerala,Government,GNM,33 (THIRTY THREE),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
15,Govt School Of Nursing,"Govt School Of Nursing, Kottayam, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686001",Kerala,Kottayam,Kerala,Government,GNM,26 (TWENTY SIX),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
16,Govt School Of Nursing,"Govt School Of Nursing, Manjeri, Malappuram, Govt School Of Nursing Manjeri, Malappuram , Kerala -676121, Manjeri, Distt.- Malappuram, Kerala, Pin Code- 676121",Kerala,Malappuram,Kerala,Government,GNM,26 (Twenty Six),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
17,Govt School Of Nursing,"Govt School Of Nursing, Maternity Hospital Campus, Thrissur, Distt.- Thrissur, Kerala, Pin Code- 680001",Kerala,Thrissur,Kerala,Government,GNM,37 (Thirty Seven),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
18,Govt School Of Nursing,"Govt School Of Nursing, Palakkad, Palakkad, Distt.- Palakkad, Kerala, Pin Code- 678001",Government Of Kerala,Palakkad,Kerala,Government,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
19,Govt School Of Nursing,"Govt School Of Nursing, Wayanad, Panamaram, Distt.- Wayanad, Kerala, Pin Code- 670721",Kerala,Wayanad,Kerala,Government,GNM,25 (TWENTY FIVE),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
20,Govt. College Of Nursing,"Govt. College Of Nursing, Idukki, Govt. College Of Nursingidukki Colony P O, Idukki&#8211; 685 602, Cheruthoni, Distt.- Iddukki, Kerala, Pin Code- 685602",Govt. Of Kerala,Iddukki,Kerala,Government,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
21,Govt. College Of Nursing,"Govt. College Of Nursing, Kollam, Govt. College Of Nursing,Parippally,Kollam, Parippally, Distt.- Kollam, Kerala, Pin Code- 691574",Kerala Government,Kollam,Kerala,Government,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
22,Govt. College Of Nursing,"Govt. College Of Nursing, Kozhicode Medical College, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673008",Kerala,Kozhikode,Kerala,Government,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
22,Govt. College Of Nursing,"Govt. College Of Nursing, Kozhicode Medical College, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673008",Kerala,Kozhikode,Kerala,Government,B.Sc(N),100 (One Hundred),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
22,Govt. College Of Nursing,"Govt. College Of Nursing, Kozhicode Medical College, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673008",Kerala,Kozhikode,Kerala,Government,M. Sc (N),"30 (Thirty) Med Surg-6, Psy-6, Obg-6, Paed-6, Chn-6",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
23,Govt. Jn. Public Health Nurses Trg. Cen.,"Govt. Jn. Public Health Nurses Trg. Cen., Mundur, , Distt.- Palakkad, Kerala, Pin Code- 0",,Palakkad,Kerala,Government,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
24,Govt. School Of Nursing Kasargod,"Govt. School Of Nursing Kasargod , Pin 671315, Kanhangad, Distt.- Kasaragode, Kerala, Pin Code- 671315",Kerala,Kasaragode,Kerala,Private,GNM,25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:23:56.105037
1,Govt.College Of Nursing,"Govt.College Of Nursing , Govt.College Of Nursing, Gandhinagar P.O. Kottayam 686008, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686008",Govt.Of Kerala,Kottayam,Kerala,Government,P B B.Sc(N),19 (Nineteen),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
1,Govt.College Of Nursing,"Govt.College Of Nursing , Govt.College Of Nursing, Gandhinagar P.O. Kottayam 686008, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686008",Govt.Of Kerala,Kottayam,Kerala,Government,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
1,Govt.College Of Nursing,"Govt.College Of Nursing , Govt.College Of Nursing, Gandhinagar P.O. Kottayam 686008, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686008",Govt.Of Kerala,Kottayam,Kerala,Government,B.Sc(N),80 (Eighty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
1,Govt.College Of Nursing,"Govt.College Of Nursing , Govt.College Of Nursing, Gandhinagar P.O. Kottayam 686008, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686008",Govt.Of Kerala,Kottayam,Kerala,Government,M. Sc (N),"22 (Twenty Two) Med-Surg-6, Paed-4, Psy-4, Chn-4, Obg-4",2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
2,Highrange Co-Operative Hospital School Of Nursing Thankamany,"Highrange Co-Operative Hospital School Of Nursing Thankamany, Highrange Co-Operative Hospital School Of Nursing Thankamany, Idukki 685609, Thankamany, Distt.- Iddukki, Kerala, Pin Code- 685609",Highrange Super Speciality Co Operative Hospital Society-Operative,Iddukki,Kerala,Private,GNM,25 (Twenty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
3,Holy Cross College Of Nursing,"Holy Cross College Of Nursing, Adoor, Adoor, Distt.- Pathanamthitta, Kerala, Pin Code- 691523",Society Of The Sisters Of The Holy Cross,Pathanamthitta,Kerala,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
4,Holy Family College Of Nursing,"Holy Family College Of Nursing, Muthalakodam P O, Thodupuzha, Distt.- Iddukki, Kerala, Pin Code- 685585",Holy Family Hospital Trust,Iddukki,Kerala,Private,GNM,35 (Thirty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
4,Holy Family College Of Nursing,"Holy Family College Of Nursing, Muthalakodam P O, Thodupuzha, Distt.- Iddukki, Kerala, Pin Code- 685585",Holy Family Hospital Trust,Iddukki,Kerala,Private,B.Sc(N),80 (Eighty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
4,Holy Family College Of Nursing,"Holy Family College Of Nursing, Muthalakodam P O, Thodupuzha, Distt.- Iddukki, Kerala, Pin Code- 685585",Holy Family Hospital Trust,Iddukki,Kerala,Private,M. Sc (N),"8 (Eight) Med-Surg-4, Chn-4",2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
5,Holy Ghost Mission Hospital School Of Nursing,"Holy Ghost Mission Hospital School Of Nursing, Muttuchira P O, Kaduthuruthy, Distt.- Kottayam, Kerala, Pin Code- 686613",Holy Ghost Mission Hospital Trust,Kottayam,Kerala,Private,GNM,35 (Thirty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
6,I H M Hospital,"I H M Hospital, School Of Nursing, Bharananganam P O , Bharananganam, Distt.- Kottayam, Kerala, Pin Code- 686578",Medical Mission Sisters,Kottayam,Kerala,Private,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
6,I H M Hospital,"I H M Hospital, School Of Nursing, Bharananganam P O , Bharananganam, Distt.- Kottayam, Kerala, Pin Code- 686578",Medical Mission Sisters,Kottayam,Kerala,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
7,I.E.T College Of Nursing,"I.E.T College Of Nursing , C/O Ithis Hospital, Vengara Road, Malappuram, Malappuram, Distt.- Malappuram, Kerala, Pin Code- 676505",Ithi Educational Trust,Malappuram,Kerala,Private,B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
8,Indira Gandhi College Of Nursing,"Indira Gandhi College Of Nursing, Indira Gandhi Cooperative Hospital, P B No 2019, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 682020",Indira Gandhi Co Operative Hospitals Society Ltd.,Eranakulam,Kerala,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
9,Indira Gandhi Memorial College Of Nursing,"Indira Gandhi Memorial College Of Nursing, Asamannoor Poodakkali , Perumbavoor, Distt.- Eranakulam, Kerala, Pin Code- 683549",Indira Gandhi Memorial Trust,Eranakulam,Kerala,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
10,Institute Of Nursing Education School Of Medical Education,"Institute Of Nursing Education School Of Medical Education, Chakkanam, Nedumkandam, Distt.- Iddukki, Kerala, Pin Code- 685553",M G University,Iddukki,Kerala,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
11,Institute Of Nursing Education Sme Kanjirappally,"Institute Of Nursing Education Sme Kanjirappally, Ine, Sme, Kanjirappally, Kanjirappally, Distt.- Kottayam, Kerala, Pin Code- 686507",Kerala,Kottayam,Kerala,Government,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
12,Institute Of Nursing Education,"Institute Of Nursing Education, Andoor, P.O. - Merangattupilly, Pala, Distt.- Kottayam, Kerala, Pin Code- 686635",Mahatma Gandhi University,Kottayam,Kerala,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
13,Institute Of Nursing Education,"Institute Of Nursing Education, Gandhi Nagar, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686008",Mahatma Gandhi University,Kottayam,Kerala,Government,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
14,Institute Of Nursing Education,"Institute Of Nursing Education, Manimalakkunnu, Koothattukulam, Distt.- Eranakulam, Kerala, Pin Code- 686662",Mahatma Gandhi University,Eranakulam,Kerala,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
15,Institute Of Nursing Education,"Institute Of Nursing Education, S M E , M G University, Regional Centre, Puthuppally, Distt.- Kottayam, Kerala, Pin Code- 686009",M G University,Kottayam,Kerala,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
16,Institute Of Nursing Education,"Institute Of Nursing Education, S M E , Regional Centre, Pathanamthitta, Distt.- Pathanamthitta, Kerala, Pin Code- 689645",Mahatma Gandhi University,Pathanamthitta,Kerala,Government,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
17,Institute Of Nursing Education,"Institute Of Nursing Education, School Of Medical Education, Centre For Professional And Advanced Studies, Diet Hostel Building, Kottarakkara, Distt.- Kollam, Kerala, Pin Code- 691506",Kerala,Kollam,Kerala,Government,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
18,Institute Of Nursing Sciences And Research,"Institute Of Nursing Sciences And Research, Malabar Cancer Centre. Moozhikkara (P.O), Thalassery, Distt.- Kannur, Kerala, Pin Code- 670103",Malabar Cancer Centre,Kannur,Kerala,Government,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
19,Irinjalakuda Co-Operative School Of Nursing,"Irinjalakuda Co-Operative School Of Nursing,, Kolothumpadi, Nadavaramba P O,, Irinjalakuda, Distt.- Thrissur, Kerala, Pin Code- 680661",Irinjalakuda Co-Operative Society,Thrissur,Kerala,Private,GNM,25 (Twenty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
20,Jdt Islam School Of Nursing,"Jdt Islam School Of Nursing, Jdt Islam School Of Nursing,Vellimadukunnu, Post. Marikunnu, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673012",Jdt Islam Orphanage Committee,Kozhikode,Kerala,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
20,Jdt Islam School Of Nursing,"Jdt Islam School Of Nursing, Jdt Islam School Of Nursing,Vellimadukunnu, Post. Marikunnu, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673012",Jdt Islam Orphanage Committee,Kozhikode,Kerala,Private,B.Sc(N),75 (Seventy Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
21,Josco College Of Nursing,"Josco College Of Nursing, Josco Multi-Speciality Hospital, , Distt.- Alappuzha, Kerala, Pin Code- 690558",Good Samaritan Charitable Trust,Alappuzha,Kerala,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
22,Josco School Of Nursing,"Josco School Of Nursing, Josco Hospital ( P) Ltd , Edappan Jun Pandalam, Pandalam, Distt.- Alappuzha, Kerala, Pin Code- 690558",Good Samaritan Charitable Trust,Alappuzha,Kerala,Private,GNM,35 (Thirty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
