sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
10,Govt. Headqarters Hosp.,"Govt. Headqarters Hosp., At-Dhh Baripada, Po-Baripada, Dist-Mayurbhanj, Odisha , Baripada , Distt.- Mayurbhanja, Orissa, Pin Code- 757001",Director Of Nursing,Mayurbhanja,Orissa,Government,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
11,Govt. Headquarters Hospital,"Govt. Headquarters Hospital, Anmtc Balasore, Dhh Balasore , Balasore, Distt.- Baleshwar, Orissa, Pin Code- 756001",Govt. Of Orissa,Baleshwar,Orissa,Government,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
12,Govt.College Of Nursing,"Govt.College Of Nursing,Kalahandi, At/P.O-Kamathana,P.S.-Bhawaniptana(Sadar),Dist.Kalahandi, Rural, Distt.- Kalahandi, Orissa, Pin Code- 766002",Govt.Of Odisha,Kalahandi,Orissa,Government,Upgraded College of Nursing,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
13,Hi- Tech School Of Nursing,"Hi- Tech School Of Nursing, At. - Pandara, Health Park, Po. - G.G.P, Bhubaneswar-751025, Odisha , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751025",Vigyan Bharati Charitable Trust,Khordha,Orissa,Private,ANM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
13,Hi- Tech School Of Nursing,"Hi- Tech School Of Nursing, At. - Pandara, Health Park, Po. - G.G.P, Bhubaneswar-751025, Odisha , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751025",Vigyan Bharati Charitable Trust,Khordha,Orissa,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
13,Hi- Tech School Of Nursing,"Hi- Tech School Of Nursing, At. - Pandara, Health Park, Po. - G.G.P, Bhubaneswar-751025, Odisha , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751025",Vigyan Bharati Charitable Trust,Khordha,Orissa,Private,B.Sc(N),100 (One Hundred),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
13,Hi- Tech School Of Nursing,"Hi- Tech School Of Nursing, At. - Pandara, Health Park, Po. - G.G.P, Bhubaneswar-751025, Odisha , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751025",Vigyan Bharati Charitable Trust,Khordha,Orissa,Private,M. Sc (N),"25 (Twenty Five) Med-Surg-5, Obg-4, Paed-6, Chn-6, Psy-4",2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
13,Hi- Tech School Of Nursing,"Hi- Tech School Of Nursing, At. - Pandara, Health Park, Po. - G.G.P, Bhubaneswar-751025, Odisha , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751025",Vigyan Bharati Charitable Trust,Khordha,Orissa,Private,P B B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
14,Jaiprakash Hospital And Research Centre Pvt. Ltd.,"Jaiprakash Hospital And Research Centre Pvt. Ltd., Plot No-2013/2349, Dayanand Nagar, Jhartarang, Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 769004",Jaiprakash Hospital And Research Centre Pvt. Ltd.,Sundargarh,Orissa,Private,ANM,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
14,Jaiprakash Hospital And Research Centre Pvt. Ltd.,"Jaiprakash Hospital And Research Centre Pvt. Ltd., Plot No-2013/2349, Dayanand Nagar, Jhartarang, Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 769004",Jaiprakash Hospital And Research Centre Pvt. Ltd.,Sundargarh,Orissa,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
14,Jaiprakash Hospital And Research Centre Pvt. Ltd.,"Jaiprakash Hospital And Research Centre Pvt. Ltd., Plot No-2013/2349, Dayanand Nagar, Jhartarang, Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 769004",Jaiprakash Hospital And Research Centre Pvt. Ltd.,Sundargarh,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
15,Kairali College Of Nursing,"Kairali College Of Nursing, Shiksha Nagari, Champua, Keonjhar, Odisha-758041, Champua, Distt.- Kendujhar, Orissa, Pin Code- 758041",Kerala Welfare And Educational Development Trust,Kendujhar,Orissa,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
15,Kairali College Of Nursing,"Kairali College Of Nursing, Shiksha Nagari, Champua, Keonjhar, Odisha-758041, Champua, Distt.- Kendujhar, Orissa, Pin Code- 758041",Kerala Welfare And Educational Development Trust,Kendujhar,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
16,Kalinga Institute Of Nursing Sciences,"Kalinga Institute Of Nursing Sciences, Kushabhadra Campus, Campus-5, Kiit University. , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751024",Kalinga Institute Of Industrial Technology,Khordha,Orissa,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
16,Kalinga Institute Of Nursing Sciences,"Kalinga Institute Of Nursing Sciences, Kushabhadra Campus, Campus-5, Kiit University. , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751024",Kalinga Institute Of Industrial Technology,Khordha,Orissa,Private,B.Sc(N),200 (Two Hundred),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
16,Kalinga Institute Of Nursing Sciences,"Kalinga Institute Of Nursing Sciences, Kushabhadra Campus, Campus-5, Kiit University. , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751024",Kalinga Institute Of Industrial Technology,Khordha,Orissa,Private,M. Sc (N),"50 (Fifty) Med. Surg- 13, Chn-13, Obg- 9, Psy-9, Pead.-6",2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
17,Kalinga Nursing School,"Kalinga Nursing School, Kalinga Hospital Campus, Chandrasekharpur, Bhubaneswar , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751023",Kalinga Hospital Foundation,Khordha,Orissa,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
18,Koshala Anm Training School,"Koshala Anm Training School, Dhanupali, Sambalpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768005",Bright Future Public School Managing Committee,Sambalpur,Orissa,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
19,Lord Jagannath Mission's College & School Of Nursing,"Lord Jagannath Mission's College & School Of Nursing, Mancheswar Industrial Estate, Po- Rasulgarh, Plot- 228/237, Sec-A, Zone-B, Bhubaneswar-751010, Khurda , Bhubaneswar, Distt.- Khordha, Orissa, P",Blue Wheel National Health Care And Educational Trust,Khordha,Orissa,Private,ANM,20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
19,Lord Jagannath Mission's College & School Of Nursing,"Lord Jagannath Mission's College & School Of Nursing, Mancheswar Industrial Estate, Po- Rasulgarh, Plot- 228/237, Sec-A, Zone-B, Bhubaneswar-751010, Khurda , Bhubaneswar, Distt.- Khordha, Orissa, P",Blue Wheel National Health Care And Educational Trust,Khordha,Orissa,Private,GNM,60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
19,Lord Jagannath Mission's College & School Of Nursing,"Lord Jagannath Mission's College & School Of Nursing, Mancheswar Industrial Estate, Po- Rasulgarh, Plot- 228/237, Sec-A, Zone-B, Bhubaneswar-751010, Khurda , Bhubaneswar, Distt.- Khordha, Orissa, P",Blue Wheel National Health Care And Educational Trust,Khordha,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:50.105810
1,Lord Jagannath Mission's College & School Of Nursing,"Lord Jagannath Mission's College & School Of Nursing, Mancheswar Industrial Estate, Po- Rasulgarh, Plot- 228/237, Sec-A, Zone-B, Bhubaneswar-751010, Khurda , Bhubaneswar, Distt.- Khordha, Orissa, P",Blue Wheel National Health Care And Educational Trust,Khordha,Orissa,Private,M. Sc (N),40 (Forty) Med Surg-08 Paed-08 Psy-07 Obg-09 Chn-08,2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
1,Lord Jagannath Mission's College & School Of Nursing,"Lord Jagannath Mission's College & School Of Nursing, Mancheswar Industrial Estate, Po- Rasulgarh, Plot- 228/237, Sec-A, Zone-B, Bhubaneswar-751010, Khurda , Bhubaneswar, Distt.- Khordha, Orissa, P",Blue Wheel National Health Care And Educational Trust,Khordha,Orissa,Private,P B B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
2,M P H W (F) Distt. Headquarters Hosp.,"M P H W (F) Distt. Headquarters Hosp., Dist.Head.Quarter.Hosp.Campus Balangir , Balangir, Distt.- Bolangir, Orissa, Pin Code- 767001",Govt Of Odisha,Bolangir,Orissa,Government,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
3,Maharani Prem Kumari School Of Nursing,"Maharani Prem Kumari School Of Nursing, At-Belgadia, Po/Ps-Baripada, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757001",Mayurbhanj Vocational Training Center,Mayurbhanja,Orissa,Private,ANM,25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
3,Maharani Prem Kumari School Of Nursing,"Maharani Prem Kumari School Of Nursing, At-Belgadia, Po/Ps-Baripada, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757001",Mayurbhanj Vocational Training Center,Mayurbhanja,Orissa,Private,B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
4,Mahima School Of Nursing,"Mahima School Of Nursing, At/Po- Gopalsagar, Jagatsinghpur, Distt.- Jagatsinghpur, Orissa, Pin Code- 754103",Prativa Educational Charitable Trust,Jagatsinghpur,Orissa,Private,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
4,Mahima School Of Nursing,"Mahima School Of Nursing, At/Po- Gopalsagar, Jagatsinghpur, Distt.- Jagatsinghpur, Orissa, Pin Code- 754103",Prativa Educational Charitable Trust,Jagatsinghpur,Orissa,Private,GNM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
5,Manjari Devi College Of Nursing,"Manjari Devi College Of Nursing, Plot No- 262, At- Purana Padhan, Post- Sisilo, Via- Balakati, Ps- Balianta, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752100",Kalinga Bharati Foundation,Khordha,Orissa,Private,P B B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
5,Manjari Devi College Of Nursing,"Manjari Devi College Of Nursing, Plot No- 262, At- Purana Padhan, Post- Sisilo, Via- Balakati, Ps- Balianta, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752100",Kalinga Bharati Foundation,Khordha,Orissa,Private,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
5,Manjari Devi College Of Nursing,"Manjari Devi College Of Nursing, Plot No- 262, At- Purana Padhan, Post- Sisilo, Via- Balakati, Ps- Balianta, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752100",Kalinga Bharati Foundation,Khordha,Orissa,Private,GNM,50 (FIFTY),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
5,Manjari Devi College Of Nursing,"Manjari Devi College Of Nursing, Plot No- 262, At- Purana Padhan, Post- Sisilo, Via- Balakati, Ps- Balianta, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752100",Kalinga Bharati Foundation,Khordha,Orissa,Private,B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
5,Manjari Devi College Of Nursing,"Manjari Devi College Of Nursing, Plot No- 262, At- Purana Padhan, Post- Sisilo, Via- Balakati, Ps- Balianta, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752100",Kalinga Bharati Foundation,Khordha,Orissa,Private,M. Sc (N),25 (Twenty Five) 5 In Each Speciality,2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
6,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At/P.O.-Takatpur, Dist-Mayurbhanj, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757003",Asa Trust,Mayurbhanja,Orissa,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
7,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At-Indapahi Po-Laxmiposi, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757107",The Mayurbhanj Medical Academy,Mayurbhanja,Orissa,Private,B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
7,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At-Indapahi Po-Laxmiposi, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757107",The Mayurbhanj Medical Academy,Mayurbhanja,Orissa,Private,M. Sc (N),"15 (Fifteen) Paed. -03, Med-Surg-06, Chn-06",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
7,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At-Indapahi Po-Laxmiposi, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757107",The Mayurbhanj Medical Academy,Mayurbhanja,Orissa,Private,P B B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
7,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At-Indapahi Po-Laxmiposi, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757107",The Mayurbhanj Medical Academy,Mayurbhanja,Orissa,Private,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
7,Mayurbhanj College Of Nursing,"Mayurbhanj College Of Nursing, At-Indapahi Po-Laxmiposi, Baripada, Distt.- Mayurbhanja, Orissa, Pin Code- 757107",The Mayurbhanj Medical Academy,Mayurbhanja,Orissa,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
8,Mental Health Institute,"Mental Health Institute, Mangalabag, Cuttack, Cuttack , Distt.- Cuttack, Orissa, Pin Code- 753007","Mhi,Scbmch Cuttack Odisha Govt.",Cuttack,Orissa,Government,Post Basic Diploma in Psychiatric nsg.,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
9,Mothers Nursing School,"Mothers Nursing School, Plot No.-120,K-1,Kalinganagar, Ghatikia, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003",Jogendra Memorial Trust,Khordha,Orissa,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
9,Mothers Nursing School,"Mothers Nursing School, Plot No.-120,K-1,Kalinganagar, Ghatikia, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003",Jogendra Memorial Trust,Khordha,Orissa,Private,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
10,Mphw (F) Distt. Headquarters Hosp.,"Mphw (F) Distt. Headquarters Hosp., Near Cdmo Office, District Head Quarter Hospital, Modipada,Sambalpur , Sambalpur , Distt.- Sambalpur, Orissa, Pin Code- 768002",Govt. Of Odisha,Sambalpur,Orissa,Government,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
11,Mphw (F) Sub-Divisional Hosp.,"Mphw (F) Sub-Divisional Hosp., District Headquarter Hospital, Deogarh , Deogarh, Distt.- Deogarh, Orissa, Pin Code- 768108",Na,Deogarh,Orissa,Government,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
12,Narmada School And College Of Nursing,"Narmada School And College Of Nursing, At-Nuapada, Po-Nuabazar, Dist- Cuttack, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753004",Narmada Charitable Educational Trust,Cuttack,Orissa,Private,P B B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
12,Narmada School And College Of Nursing,"Narmada School And College Of Nursing, At-Nuapada, Po-Nuabazar, Dist- Cuttack, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753004",Narmada Charitable Educational Trust,Cuttack,Orissa,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
12,Narmada School And College Of Nursing,"Narmada School And College Of Nursing, At-Nuapada, Po-Nuabazar, Dist- Cuttack, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753004",Narmada Charitable Educational Trust,Cuttack,Orissa,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
13,Neelachal Institute Of Nursing School,"Neelachal Institute Of Nursing School, Ochc Building (Co-Housing Complex) Unit-Iii, Kharavel Nagar, Janpath, Bhubaneswar, Khordha, Odisha, Pin-751001 , Bhubaneswar, Distt.- Khordha, Orissa, Pin Cod",Neelachal Mission,Khordha,Orissa,Private,GNM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
13,Neelachal Institute Of Nursing School,"Neelachal Institute Of Nursing School, Ochc Building (Co-Housing Complex) Unit-Iii, Kharavel Nagar, Janpath, Bhubaneswar, Khordha, Odisha, Pin-751001 , Bhubaneswar, Distt.- Khordha, Orissa, Pin Cod",Neelachal Mission,Khordha,Orissa,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
13,Neelachal Institute Of Nursing School,"Neelachal Institute Of Nursing School, Ochc Building (Co-Housing Complex) Unit-Iii, Kharavel Nagar, Janpath, Bhubaneswar, Khordha, Odisha, Pin-751001 , Bhubaneswar, Distt.- Khordha, Orissa, Pin Cod",Neelachal Mission,Khordha,Orissa,Private,M. Sc (N),"20 (Twenty) Med-Surg-8, Chn-4, Psy-4, Obg-4",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
13,Neelachal Institute Of Nursing School,"Neelachal Institute Of Nursing School, Ochc Building (Co-Housing Complex) Unit-Iii, Kharavel Nagar, Janpath, Bhubaneswar, Khordha, Odisha, Pin-751001 , Bhubaneswar, Distt.- Khordha, Orissa, Pin Cod",Neelachal Mission,Khordha,Orissa,Private,P B B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:30:58.080013
1,Nurses Training Institute,"Nurses Training Institute, Ispat General Hospital, Sector-19, Rourkela-769005 , Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 769005",Rourkela Steel Plant,Sundargarh,Orissa,Government,GNM,60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
2,Orissa Health Education School Of Nursing,"Orissa Health Education School Of Nursing, At: Satyamguda Po: Canal Side Rode , Malkanagiri, Distt.- Malkanagiri, Orissa, Pin Code- 764045",Orissa Health Education Trust,Malkanagiri,Orissa,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
3,Pioneer Anm Training School,"Pioneer Anm Training School, Hig 188, Kanan Vihar Phase I, Chandrashekhapur, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751031",Society For Health Action Development And Environmental Services,Khordha,Orissa,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
4,Prativa Devi School Of Nursing,"Prativa Devi School Of Nursing, Plot No 79, Kharvel Nagar, Unit - Iii, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751001",Prativa Educational And Charitable Trust,Khordha,Orissa,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
5,Prativadevi School Of Nursing,"Prativadevi School Of Nursing, Plot No- 532, Satya Nagar, Po- Saheed Nagar , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751007",Jagaran Voluntary Organisation,Khordha,Orissa,Private,ANM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
5,Prativadevi School Of Nursing,"Prativadevi School Of Nursing, Plot No- 532, Satya Nagar, Po- Saheed Nagar , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751007",Jagaran Voluntary Organisation,Khordha,Orissa,Private,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
6,Priyanka Devi School Of Nursing,"Priyanka Devi School Of Nursing, Gadadhar Bihar, Baliguali, Puri, Distt.- Puri, Orissa, Pin Code- 752002",Ramachandi Jubak Sangha,Puri,Orissa,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
7,Rourkela Institute Of Nursing,"Rourkela Institute Of Nursing, At-Mahalia Pali, Po-Beldihi, Via -Rourkela, Dist-Sundargarh, Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 770031",Orissa Social And Educational Trust,Sundargarh,Orissa,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
7,Rourkela Institute Of Nursing,"Rourkela Institute Of Nursing, At-Mahalia Pali, Po-Beldihi, Via -Rourkela, Dist-Sundargarh, Rourkela, Distt.- Sundargarh, Orissa, Pin Code- 770031",Orissa Social And Educational Trust,Sundargarh,Orissa,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,B.Sc(N),150 (One Hundred Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,M. Sc (N),10 (Ten) Pead- 10,2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,Post Basic Diploma in Operation Room Nursing,10 (Ten),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,Post Basic Diploma in Cardio Thoracic Nursing,10 (Ten),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,P B B.Sc(N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,Post Basic Diploma in Critical care nursing,10 (Ten),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,Post Basic Diploma in Emergency & Disaster Nursing,10 (Ten),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
8,S.C.B College Of Nursing,"S.C.B College Of Nursing, S.C.B Medical College Campus , Cuttack, Distt.- Cuttack, Orissa, Pin Code- 753007",Govt Of Odisha,Cuttack,Orissa,Government,Post Basic Diploma in Oncology Nursing,10 (Ten),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
