inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Maharashtra|Kolhapur|D Y PATIL INSTITUTE OF NURSING EDUCATION,D Y Patil Institute Of Nursing Education,"D Y Patil Institute Of Nursing Education,, Dr.D.Y.Patil Hospital Campus, Kadamwadi, Kolhapur, Distt.- Kolhapur, Maharashtra, Pin Code- 416003",D Y Patil Education Society,Kolhapur,Maharashtra,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),30 (Thirty) | 100 (One Hundred) | 25 (Twenty Five) Chn-5 Med-Surg-5 Obg-5 Paed-5 Psy-5 | 30 (Thirty),185,416003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
Maharashtra|Nagpur|DAGA MEMORIAL HOSPITAL,Daga Memorial Hospital,"Daga Memorial Hospital, School Of Nursing Daga Memorial Hospital Gandhibag, Nagpur, Distt.- Nagpur, Maharashtra, Pin Code- 440018",Directorate Of Health Services,Nagpur,Maharashtra,Government,ANM,20 (Twenty),20,440018,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Palghar|DAYANAND SCHOOL OF NURSING,Dayanand School Of Nursing,"Dayanand School Of Nursing, Near Nilgiri Hotel Vadoli, Talasari, Distt.- Palghar, Maharashtra, Pin Code- 401606",Maharatra Dayanand Society,Palghar,Maharashtra,Private,ANM | GNM,20 (Twenty) | 40 (Forty),60,401606,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Pune|DHARESHWAR INSTITUTE OF NURSING,Dhareshwar Institute Of Nursing,"Dhareshwar Institute Of Nursing, Sr. No 48,Hissa No. 1/16, Indraprashta Nagar, Dhayari, Pune, Distt.- Pune, Maharashtra, Pin Code- 411041",Dhareshwar Vidya Va Krida Pratishthan,Pune,Maharashtra,Private,ANM,40 (Forty),40,411041,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Thane|DR D Y PATIL COLLEGE OF NURSING,Dr D Y Patil College Of Nursing,"Dr D Y Patil College Of Nursing, Sector-7, Vidyanagar, Nerul, Navi Mumbai, Nerul, Distt.- Thane, Maharashtra, Pin Code- 400706",Padmashree Dr D Y Patil University,Thane,Maharashtra,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N),100 (One Hundred) | 20 (Twenty) Paed-07 Med Surg-04 Obg-04 Chn-04 Psy-01 | 20 (Twenty),140,400706,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Aurangabad|DR HEDGEWAR COLLEGE OF NURSING,Dr Hedgewar College Of Nursing,"Dr Hedgewar College Of Nursing, C/O Dr Hedgewar Rugnalaya, Garkheda , Aurangabad , Distt.- Aurangabad, Maharashtra, Pin Code- 431005",Dr Babasaheb Ambedkar Vaidyakiya Pratishthan,Aurangabad,Maharashtra,Private,B.Sc(N),50 (Fifty),50,431005,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Nagpur|DR. DALVI HOSPITAL &AMP; NURSING TRAINING SCHOOL,Dr. Dalvi Hospital &Amp; Nursing Training School,"Dr. Dalvi Hospital &Amp; Nursing Training School, Dr. Rajendra Prasad Chowk, C.A Road, Garoba Maidan, Nagpur, Distt.- Nagpur, Maharashtra, Pin Code- 440008",Dr. Dalvi Memorial Hospital And Research Centre,Nagpur,Maharashtra,Private,ANM,40 (Forty),40,440008,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Jalgaon|DR. KETKI PATIL SCHOOL OF NURSING,Dr. Ketki Patil School Of Nursing,"Dr. Ketki Patil School Of Nursing, Jalgaon, Plot No. P-61, P-62, Additional Midc Area, Jalgaon, Jalgaon, Distt.- Jalgaon, Maharashtra, Pin Code- 425003","Godavari Foundation, Jalgaon",Jalgaon,Maharashtra,Private,GNM,40 (Forty),40,425003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Ahmednagar|DR. VITHALRAO VIKHE PATIL FOUNDATION'S COLLEGE OF NURSING,Dr. Vithalrao Vikhe Patil Foundation's College Of Nursing,"Dr. Vithalrao Vikhe Patil Foundation's College Of Nursing, Opposite Govt. Milk Dairy,Vadgaon Gupta ,Post Midc Vilad Ghat, Ahmednagar , Distt.- Ahmednagar, Maharashtra, Pin Code- 414111",Padmashri Dr Vithalrao Vikhe Patil Foundation,Ahmednagar,Maharashtra,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),80 (Eighty) | 100 (One Hundred) | 26 (Twenty Six) | 60 (Sixty),266,414111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Ahmednagar|EVANGELINE BOOTH HOSPITAL,Evangeline Booth Hospital,"Evangeline Booth Hospital, The Salvation Army, Ahmednagar, Distt.- Ahmednagar, Maharashtra, Pin Code- 414001","The Salvation Army ,Indian Westernterritory",Ahmednagar,Maharashtra,Private,GNM,20 (Twenty),20,414001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
