inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Jharkhand|Ranchi|KALAWATI SCHOOL OF NURSING,Kalawati School Of Nursing,"Kalawati School Of Nursing, At P.O - Kamre, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835222",Deshbandhu Astro Vedic Shiksha Deep,Ranchi,Jharkhand,Private,GNM,20 (Twenty),20,835222,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Ranchi|KARYANAND TIWARY SCHOOL OF NURSING,Karyanand Tiwary School Of Nursing,"Karyanand Tiwary School Of Nursing, Shivaji Nagar, Dumardaga Booty, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Devansh,Ranchi,Jharkhand,Private,ANM | GNM | B.Sc(N),20 (Twenty) | 40 (Forty) | 60 (Sixty),120,835217,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Ranchi|KASHIBAI GANPAT NURSING COLLEGE,Kashibai Ganpat Nursing College,"Kashibai Ganpat Nursing College, Vill- Chakme Po- Chakme Ps Burmu Dist- Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835205",Rbm Cons Tech,Ranchi,Jharkhand,Private,ANM | GNM | B.Sc(N),40 (Forty) | 40 (Forty) | 40 (Forty),120,835205,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Dhanbad|KICAM NURSING SCHOOL,Kicam Nursing School,"Kicam Nursing School, Putki Thane Putki, P.O.-Kusunda, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 828116",Kalindi Institute Of Computer And Management,Dhanbad,Jharkhand,Private,ANM,20 (Twenty),20,828116,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Garhwa|KISMATI COLLEGE OF NURSING,Kismati College Of Nursing,"Kismati College Of Nursing, Meral Garhwa, Garhwa, Distt.- Garhwa, Jharkhand, Pin Code- 822133",Human Organization For Peoples Education,Garhwa,Jharkhand,Private,ANM,40 (Forty),40,822133,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Godda|KRIST RAJA SCHOOL OF NURSING,Krist Raja School Of Nursing,"Krist Raja School Of Nursing, C/O Krist Raja Health Centre, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Hazaribag Carmel Society,Godda,Jharkhand,Private,ANM,25 (Twenty Five),25,814133,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Godda|LIFE CARE NURSING SCHOOL,Life Care Nursing School,"Life Care Nursing School, Siktiya, Godda, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Meera Seva Trust,Godda,Jharkhand,Private,ANM | GNM,40 (Forty) | 40 (Forty),80,814133,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Saraikela|M.B.N.S INSTITUTE OF NURSING,M.B.N.S Institute Of Nursing,"M.B.N.S Institute Of Nursing, Nh33, Asanbani, Near Hotel Wave International, , Jamshedpur, Distt.- Saraikela, Jharkhand, Pin Code- 832401",Sri Acharya Gurukul Educational Trust,Saraikela,Jharkhand,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,832401,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Ranchi|MAA KALAWATI INSTITUTE OF HEALTH EDUCATION AND RESEARCH CENTRE,Maa Kalawati Institute Of Health Education And Research Centre,"Maa Kalawati Institute Of Health Education And Research Centre, Rajaulatu, Ranchi , Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,ANM | GNM | B.Sc(N),30 (Thirty) | 40 (Forty) | 60 (Sixty),130,834010,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
Jharkhand|Ranchi|MAHADEVI BIRLA INSTITUTE OF NURSING AND CLINICAL TECHNOLOGY,Mahadevi Birla Institute Of Nursing And Clinical Technology,"Mahadevi Birla Institute Of Nursing And Clinical Technology, Birla Knowledge City, P.O. - Mahilong, Purulia Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Bharat Arogya And Gyan Mandir,Ranchi,Jharkhand,Private,B.Sc(N) | ANM | GNM,30 (Thirty) | 30 (Thirty) | 40 (Forty),100,835103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|MANRAKHAN MAHTO NURSING COLLEGE,Manrakhan Mahto Nursing College,"Manrakhan Mahto Nursing College, Village- Kedal,Bit More, P.O.-Vikas, P.S.-Sadar, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Mrm Educational Trust,Ranchi,Jharkhand,Private,GNM | B.Sc(N),50 (Fifty) | 50 (Fifty),100,835217,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|MEENASHRI INSTITUTE OF NURSING,Meenashri Institute Of Nursing,"Meenashri Institute Of Nursing, Dardag Ormanjhi , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Meenashri Shikshan Evam Prashikshan Sansthan,Ranchi,Jharkhand,Private,B.Sc(N) | ANM,40 (Forty) | 30 (Thirty),70,835219,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|MEERA COLLEGE OF NURSING,Meera College Of Nursing,"Meera College Of Nursing, Sosai Mandar Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835214",Meera Educational And Welfare Foundation,Ranchi,Jharkhand,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,835214,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|East Singhbhum|MERCY SCHOOL OF NURSING,Mercy School Of Nursing,"Mercy School Of Nursing, Post Baridih, Kadani Road, Taluk - Golmuri-Jugsali, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 831017",Jamshedpur Mercy Hospital Society,East Singhbhum,Jharkhand,Private,GNM,60 (Sixty),60,831017,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|METAS ADVENTIST COLLEGE,Metas Adventist College,"Metas Adventist College, Seventh Day Adventist Hospital Campus, Bariatu Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Medical Educational Trust Association Of Seventh Day Adventists,Ranchi,Jharkhand,Private,P B B.Sc(N) | B.Sc(N) | ANM,20 (Twenty) | 60 (Sixty) | 30 (Thirty),110,834009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Dumka|MOHULPAHARI NURSING SCHOOL,Mohulpahari Nursing School,"Mohulpahari Nursing School, Mohulpahari Christian Hospital, P.O. - Mohulpahari, P.S. -Shikaripara , Dumka , Distt.- Dumka, Jharkhand, Pin Code- 816118","Mohulpahari Christian Hospital, Northern Evangelical Lutheran Church",Dumka,Jharkhand,Private,ANM | GNM,30 (Thirty) | 20 (Twenty),50,816118,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ramgarh|NALANDA NURSING SCHOOL,Nalanda Nursing School,"Nalanda Nursing School, Parsotia, Bazar Tand, Ramgarh , Distt.- Ramgarh, Jharkhand, Pin Code- 0",Manav Sathi,Ramgarh,Jharkhand,Private,ANM,20 (Twenty),20,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|East Singhbhum|NETAJI SUBHAS INSTITUTE OF NURSING,Netaji Subhas Institute Of Nursing,"Netaji Subhas Institute Of Nursing, Pokhari, Po-Bhilai Pahari, Ps-Mgm, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 831012",Sitwanto Devi Mahila Kalyan Sansthan,East Singhbhum,Jharkhand,Private,B.Sc(N) | ANM | GNM,60 (Sixty) | 50 (Fifty) | 60 (Sixty),170,831012,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Dhanbad|NICHITPUR INSTITUTE OF HEALTH EDUCATION AND RESEARCH CENTRE,Nichitpur Institute Of Health Education And Research Centre,"Nichitpur Institute Of Health Education And Research Centre, Katras Bazaar, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 828114",Nichitpur Health And Educational Trust,Dhanbad,Jharkhand,Private,ANM,25 (Twenty Five),25,828114,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|NIGHTINGALE SCHOOL OF NURSING,Nightingale School Of Nursing,"Nightingale School Of Nursing, Milan Chowk, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Sri Sai Kripa Educational Trust,Ranchi,Jharkhand,Private,GNM | ANM,40 (Forty) | 20 (Twenty),60,835103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Khunti|NIRMALA DEVI NURSING SCHOOL,Nirmala Devi Nursing School,"Nirmala Devi Nursing School , Dakbanglow Road, Khunti , Distt.- Khunti, Jharkhand, Pin Code- 835210",Nirmala Devi Educational Trust,Khunti,Jharkhand,Private,GNM | ANM,40 (Forty) | 30 (Thirty),70,835210,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Dhanbad|NIRMALA NURSING SCHOOL,Nirmala Nursing School,"Nirmala Nursing School, Nirmala General Leprosy Hospital, G.T. Road, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 828109",Damian Social Welfare Centre,Dhanbad,Jharkhand,Private,ANM,20 (Twenty),20,828109,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|PAHARHI NURSING SCHOOL,Paharhi Nursing School,"Paharhi Nursing School, Sikidari Road,Vill-Darhdag , Po+Ps-Ormanjhi , Dist.-Ranchi,Jharkhand -835219, Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Paharhi Sangathan,Ranchi,Jharkhand,Private,GNM | ANM,30 (Thirty) | 60 (Sixty),90,835219,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Ranchi|PUSKAR SCHOOL OF NURSING TRAINING,Puskar School Of Nursing Training,"Puskar School Of Nursing Training, Hanuman Mandir Road, Near South Railway Colony, Vill.- Chutia, Tehsil- Namkom, Distt.- Ranchi, Jharkhand, Pin Code- 834001",Organisation Of Research Development And Care,Ranchi,Jharkhand,Private,ANM,20 (Twenty),20,834001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|Garhwa|R P ANM SCHOOL AND R P GNM SCHOOL GARHWA,R P Anm School And R P Gnm School Garhwa,"R P Anm School And R P Gnm School Garhwa, At- Main Road Tandwa, Garhwa, Distt.- Garhwa, Jharkhand, Pin Code- 822114",Radha Parwati Educational And Welfare Trust Garhwa,Garhwa,Jharkhand,Private,GNM | ANM,30 (Thirty) | 30 (Thirty),60,822114,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
Jharkhand|East Singhbhum|RAMBHA COLLEGE OF NURSING,Rambha College Of Nursing,"Rambha College Of Nursing, At+Po- Gitilata Tata Hata Main Road Ps-Potka , Jamshepdpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832107",Rambha Social Work And Eductional Trust,East Singhbhum,Jharkhand,Private,B.Sc(N) | GNM | ANM,40 (Forty) | 40 (Forty) | 45 (Forty Five),125,832107,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|ROYAL PROFESSIONAL COLLEGE,Royal Professional College,"Royal Professional College, Tatisilwai,P.O:- Tatisilwai Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Jharkhand Educational And Health Welfare Society,Ranchi,Jharkhand,Private,ANM | GNM,40 (Forty) | 60 (Sixty),100,835103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|RUPSONA NURSING COLLEGE,Rupsona Nursing College,"Rupsona Nursing College, At Po - Hesal, P.S.- Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Rupsona Hospital Association,Ranchi,Jharkhand,Private,P B B.Sc(N) | B.Sc(N) | ANM | GNM | M. Sc (N),"30 (Thirty) | 40 (Forty) | 30 (Thirty) | 50 (Fifty) | 20 (Twenty) Chn-04, Med-Surg-04, Psy-04, Paed-04, Obg-04",170,835103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|SAI NATH NURSING COLLEGE,Sai Nath Nursing College,"Sai Nath Nursing College, Sai Nath University,Jirawar,Chandway Kuchchu Road,Ormanjhi, Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Sai Nath Educational Trust,Ranchi,Jharkhand,Private,B.Sc(N) | ANM | GNM,60 (Sixty) | 50 (Fifity) | 40 (Forty),150,835219,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|SANTOSH COLLEGE OF NURSING,Santosh College Of Nursing,"Santosh College Of Nursing, Old Hulhundu, Tupudana, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835221","Society For Nature, Education And Health",Ranchi,Jharkhand,Private,B.Sc(N) | ANM | GNM,40 (Forty) | 20 (Twenty) | 40 (Forty),100,835221,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|East Singhbhum|SARDAR PATEL GROUP OF EDUCATION,Sardar Patel Group Of Education,"Sardar Patel Group Of Education, Vill- Pairaguri, Po-Barakhurshi, P.S-Galudih, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832304",Sachdeva Education And Charitable Trust,East Singhbhum,Jharkhand,Private,B.Sc(N) | GNM | ANM,50 (Fifty) | 40 (Forty) | 40 (Forty),130,832304,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Godda|SAROZANI NURSING COLLEGE,Sarozani Nursing College,"Sarozani Nursing College, Khairbani, Po-Gandhigram, Ps + Block-Pathargama, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Sarozani Shaikchhnik Seva Trust,Godda,Jharkhand,Private,ANM,40 (Forty),40,814133,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|SATISH KUMAR SINHA MEMORIAL COLLEGE OF NURSING,Satish Kumar Sinha Memorial College Of Nursing,"Satish Kumar Sinha Memorial College Of Nursing, Kandri, Mandar, Ranchi,Jharkhand-835214, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835214",Bharathi Educational Trust,Ranchi,Jharkhand,Private,M. Sc (N) | B.Sc(N),20 (Twenty) 04 In Each | 60 (Sixty),80,835214,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Palamu|SATYA SAI NURSING RESEARCH INSTITUTE,Satya Sai Nursing Research Institute,"Satya Sai Nursing Research Institute, Naugarha, Palamu, Jharkhand, Daltonganj, Distt.- Palamu, Jharkhand, Pin Code- 822124",Sri Satya Sai Educational Trust,Palamu,Jharkhand,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,822124,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Bokaro|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing , Bokaro General Hospital,Sector 4 , Bokaro Steel City, Distt.- Bokaro, Jharkhand, Pin Code- 827004",Steel Authority Of India Limited,Bokaro,Jharkhand,Government,GNM,40 (Forty),40,827004,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Saraikela|SCHOOL OF NURSING ARKA JAIN UNIVERSITY,School Of Nursing Arka Jain University,"School Of Nursing Arka Jain University, Vill.- Mohanpur, Gamharia, Distt.- Saraikela, Jharkhand, Pin Code- 832108",Arka Educational And Cultural Trust,Saraikela,Jharkhand,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,832108,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Dhanbad|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Central Hospital, Jagjivan Nagar, Saraidhela, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 826003",Bharat Coking Coal Limited,Dhanbad,Jharkhand,Government,GNM,30 (Thirty),30,826003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Rajendra Institute Of Medical Science, Bariatu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Health Minister Health And Family Welfear Ranchi,Ranchi,Jharkhand,Government,GNM,50 (Fifty),50,834009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Gumla|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, St Joseph's Hospital, Village-Urmi, Phalkot Road, P.O.-Dumardhi , Gumla, Distt.- Gumla, Jharkhand, Pin Code- 835220",St. Joseph's Hospital Trust,Gumla,Jharkhand,Private,GNM,50 (Fifty),50,835220,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
Jharkhand|Ranchi|SHATRUGHAN PRASAD SINGH INSTITUTE OF NURSING AND PARAMEDICAL,Shatrughan Prasad Singh Institute Of Nursing And Paramedical,"Shatrughan Prasad Singh Institute Of Nursing And Paramedical, Near Rahat Nursing Home Rims Staff Quarter Bariatu , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",S.P.Singh Educational Services Private Limited,Ranchi,Jharkhand,Private,B.Sc(N) | ANM | GNM,60 (Sixty) | 20 (Twenty) | 40 (Forty),120,834009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Ranchi|SHINE-ABDUR RAZZAQUE ANSARI INSTITUTE OF HEALTH EDUCATION RESEARCH CENTRE,Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre,"Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre, P.O.-Irba, Vill.- Oina , Tehsil- Kanke, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Abdur Razzaque Ansari Memorial Welfare Society,Ranchi,Jharkhand,Private,B.Sc(N) | ANM | GNM | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 50 (Fifty) | 60 (Sixty) | 25 (Twenty Five) | 50 (Fifty),245,835217,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Deoghar|SHIVAM SCHOOL AND COLLEGE OF NURSING,Shivam School And College Of Nursing,"Shivam School And College Of Nursing, Bompass Town, Deoghar, Distt.- Deoghar, Jharkhand, Pin Code- 814114",Shivam Trust,Deoghar,Jharkhand,Private,B.Sc(N) | ANM | GNM,50 (Fifty) | 40 (Forty) | 40 (Forty),130,814114,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Ranchi|SHREE SAI NURSING TRAINING SCHOOL,Shree Sai Nursing Training School,"Shree Sai Nursing Training School, At Rudia, Near B.I.T. Mesra, P.O.- Neori, P.S.-Sadar, Block-Kanke, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Human Resource Development Welfare Society,Ranchi,Jharkhand,Private,ANM | GNM | B.Sc(N),30 (Thirty) | 40 (Forty) | 40 (Forty),110,835217,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Palamu|SOHARI CHANDRAVANSI COLLEGE OF NURSING,Sohari Chandravansi College Of Nursing,"Sohari Chandravansi College Of Nursing , Nnawadih Kala, Bishrampur, Palamu, Jharkhand, Bishrampur, Distt.- Palamu, Jharkhand, Pin Code- 822132",Ramchandra Chandravansi Welfare Trust,Palamu,Jharkhand,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N) | ANM | GNM,"60 (Sixty) | 20 (Twenty) Paed-12, Med-Surg-02, Obg-04, Psy-02 | 20 (Twenty) | 40 (Forty) | 40 (Forty)",180,822132,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Ranchi|ST ANNE'S HEALTH CENTRE,St Anne's Health Centre,"St Anne's Health Centre, St Anne's School Of Nursing, Anm School Of Nursing, P.O.- Rajaulhatu, Vill.- Ulhatu, Tehsil- Namkom, Distt.- Ranchi, Jharkhand, Pin Code- 834010","The Congregation Of The Daughters Of St. Anne, Ranchi",Ranchi,Jharkhand,Private,ANM | GNM,20 (Twenty) | 35 (Thirty Five),55,834010,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Simdega|ST JOHNS SCHOOL OF NURSING,St Johns School Of Nursing,"St Johns School Of Nursing, Near Amarpali, Biru, Distt.- Simdega, Jharkhand, Pin Code- 835228",Sita Ramaiah Educational And Research Society,Simdega,Jharkhand,Private,GNM,40 (Forty),40,835228,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Ranchi|ST. BARNABAS HOSPITAL COLLEGE OF NURSING,St. Barnabas Hospital College Of Nursing,"St. Barnabas Hospital College Of Nursing, St Barnabas Hospital Campus, Church Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834001",Chotanagpur Diocesan Education Society,Ranchi,Jharkhand,Private,B.Sc(N) | GNM,40 (Forty) | 20 (Twenty),60,834001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Gumla|ST. URSULA A.N.M NURSING SCHOOL,St. Ursula A.N.M Nursing School,"St. Ursula A.N.M Nursing School, At & P.O.- Konbir Noatoli, Konbir Noatolt, Distt.- Gumla, Jharkhand, Pin Code- 835229",Noatoli Ursuline Society,Gumla,Jharkhand,Private,ANM,30 (Thirty),30,835229,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Dhanbad|ST. XAVIER'S INTERNATIONAL SCHOOL OF NURSING,St. Xavier's International School Of Nursing,"St. Xavier's International School Of Nursing, Sri Ram Kunj, Nawadih, Near Airport, P.O- Polytechnic, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 821813",Ganesh And Gita Charitable And Educational Trust,Dhanbad,Jharkhand,Private,GNM,40 (Forty),40,821813,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Simdega|SUB-DIVIISIONAL HOSPITAL,Sub-Diviisional Hospital,"Sub-Diviisional Hospital, Anm Training Centre, Sadar Hospital Campus Main Road Simdega, Vill.- Simdega, Tehsil- Simdega, Distt.- Simdega, Jharkhand, Pin Code- 835223",Jharkhand Government,Simdega,Jharkhand,Government,ANM,30 (Thirty),30,835223,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|Ranchi|SUNRISE SCHOOL OF NURSING,Sunrise School Of Nursing,"Sunrise School Of Nursing, Opp. Government Primary School, P.O-Irba, Vill.- Hutup , Tehsil- Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Jai Gurudev Hitkari Trust,Ranchi,Jharkhand,Private,ANM | GNM | B.Sc(N) | P B B.Sc(N),40 (Forty) | 30 (Thirty) | 30 (Thirty) | 30 (Thirty),130,835217,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
Jharkhand|West Singhbhum|SURYA ANM SCHOOL,Surya Anm School,"Surya Anm School, Ward No -1 Kali Mandir Road, Chakradharpur, Distt.- West Singhbhum, Jharkhand, Pin Code- 833102",Health,West Singhbhum,Jharkhand,Private,ANM | GNM,30 (Thirty) | 40 (Forty),70,833102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
Jharkhand|Sahebganj|SURYA NURSING EDUCATIONAL COLLEGE,Surya Nursing Educational College,"Surya Nursing Educational College , Sobhanpur Bhatta,Sahibganj, Jharkhand, Pin Code-816109, Sahibganj, Distt.- Sahebganj, Jharkhand, Pin Code- 816109",Surya Health Educational Trust,Sahebganj,Jharkhand,Private,B.Sc(N) | ANM | GNM,40 (Forty) | 20 (Twenty) | 30 (Thirty),90,816109,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
Jharkhand|Ranchi|SWARNREKHA COLLEGE OF NURSING,Swarnrekha College Of Nursing,"Swarnrekha College Of Nursing, Beside Apollo Diabetic Clinic, Booty Road, Bariatu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Swarnrekha Educational Trust,Ranchi,Jharkhand,Private,ANM | GNM,30 (Thirty) | 40 (Forty),70,834009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
