inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Haryana|Gurgaon|R R SCHOOL OF NURSING,R R School Of Nursing,"R R School Of Nursing, Sector-95, Wazirpur, Patoudi Road , Gurgaon, Distt.- Gurgaon, Haryana, Pin Code- 122505",Gautam Welfare Society,Gurgaon,Haryana,Private,ANM | GNM | B.Sc(N) | P B B.Sc(N),50 (Fifty) | 60 (Sixty) | 40 (Forty) | 40 (Forty),190,122505,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Rohtak|RADHA SWAMI NURSING COLLEGE,Radha Swami Nursing College,"Radha Swami Nursing College, V.P.O. Kharkara Meham, Rohtak, Distt.- Rohtak, Haryana, Pin Code- 124001",Radha Swami Edu Med Science Dev Society,Rohtak,Haryana,Private,GNM,30 (Thirty),30,124001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Sirsa|RAJENDRA SCHOOL OF NURSING,Rajendra School Of Nursing,"Rajendra School Of Nursing, 4Th Miles Stone, Hisar Road, , Sirsa, Distt.- Sirsa, Haryana, Pin Code- 125055",Triveni Shiksha Samiti,Sirsa,Haryana,Private,GNM | ANM,40 (FORTY) | 30 (Thirty),70,125055,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Kaithal|RAMA SCHOOL OF NURSING,Rama School Of Nursing,"Rama School Of Nursing, V.P.O Kutabpur , Kaithal, Distt.- Kaithal, Haryana, Pin Code- 136027",Rama Shiksha Samiti,Kaithal,Haryana,Private,ANM | GNM,30 (Thirty) | 40 (Forty),70,136027,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Sonepat|RURAL NURSING TRAINING INSTITUTE,Rural Nursing Training Institute,"Rural Nursing Training Institute, Vpo-Badwasni, Hullhari Mod, Gohana Road, Sonipat, Distt.- Sonepat, Haryana, Pin Code- 131001",Rural Institue Of Health Paramedical Science Society,Sonepat,Haryana,Private,ANM,30 (Thirty),30,131001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Faridabad|S O S NURSING SCHOOL,S O S Nursing School,"S O S Nursing School, Sector-29 Sos Enclave,, Vill.- Anangpur, Tehsil- Faridabad, Distt.- Faridabad, Haryana, Pin Code- 121008",Sos Children's Villages Of India,Faridabad,Haryana,Private,GNM | ANM,40 (Forty) | 20 (Twenty),60,121008,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Bhiwani|SANT GANGA NATH NURSING COLLEGE,Sant Ganga Nath Nursing College,"Sant Ganga Nath Nursing College, , Kitlana, Distt.- Bhiwani, Haryana, Pin Code- 127309",Sant Ganga Nath Education Society,Bhiwani,Haryana,Private,ANM | GNM,20 (Twenty) | 50 (Fifty),70,127309,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Kurukshetra|SANT ISHAR SINGH COLLEGE OF NURSING,Sant Ishar Singh College Of Nursing,"Sant Ishar Singh College Of Nursing, Urnai Road, Vill.- Dhanirampura, Tehsil- Pehowa, Distt.- Kurukshetra, Haryana, Pin Code- 136128",Sant Ishar Singh Educational And Charitable Society,Kurukshetra,Haryana,Private,ANM | GNM,20 (Twenty) | 40 (Forty),60,136128,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Kurukshetra|SARDAR KARTAR SINGH HAYER SCHOOL OF NURSING,Sardar Kartar Singh Hayer School Of Nursing,"Sardar Kartar Singh Hayer School Of Nursing, Ladwa Road, Shahabad Markanda, Distt.- Kurukshetra, Haryana, Pin Code- 136135",Sardarni Joginder Kaur Hayer Memorial Education Trust,Kurukshetra,Haryana,Private,ANM | GNM,20 (Twenty) | 30 (Thirty),50,136135,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Faridabad|SARVODAYA NURSING INSTITUTE,Sarvodaya Nursing Institute,"Sarvodaya Nursing Institute, C/O Sarvodaya Hospital & Research Centre, Ymca Road, Sector-8, , Faridabad, Distt.- Faridabad, Haryana, Pin Code- 121006",Anshu Hospitals Limited,Faridabad,Haryana,Private,ANM | GNM,30 (Thirty) | 60 (Sixty),90,121006,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Rohtak|SATYA SCHOOL OF NURSING,Satya School Of Nursing,"Satya School Of Nursing, Vpo. Sisar Khas, Meham, Distt.- Rohtak, Haryana, Pin Code- 124112",Satya Science Medical Social Welfare Education Society,Rohtak,Haryana,Private,GNM | ANM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"40 (Forty) | 40 (Forty) | 50 (Fifty) | 25 (Twenty Five Med-Surg-5 Obg-5, Chn-5, Psy-5, Paed-5 | 50 (Fifty)",205,124112,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:50.420042
Haryana|Hissar|SAVITRI JINDAL INSTITUTE OF NURSING,Savitri Jindal Institute Of Nursing,"Savitri Jindal Institute Of Nursing, Inside N C Jindal Hospital, Model Town, Hisar, Distt.- Hissar, Haryana, Pin Code- 125005",Om Savitri Jindal Charitable Society,Hissar,Haryana,Private,GNM,50 (Fifty),50,125005,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Faridabad|SCHOOL OF NURSING (SON),School Of Nursing (Son),"School Of Nursing (Son), Lingaya's Vidyapeeth, Vpo Kamara, Kheri Road, Neharpur, Faridabad, Distt.- Faridabad, Haryana, Pin Code- 121101","Lingaya's Jan Kalyan Shikshan Sanstha, N Delhi",Faridabad,Haryana,Private,B.Sc(N),50 (Fifty),50,121101,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Fatehabad|SHAHEED BABA DEEP SINGH SCHOOL OF NURSING,Shaheed Baba Deep Singh School Of Nursing,"Shaheed Baba Deep Singh School Of Nursing, , Aherwan, Distt.- Fatehabad, Haryana, Pin Code- 125051",Shaheed Baba Deep Singh Medical Sciences Welfare Society,Fatehabad,Haryana,Private,GNM | ANM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"40 (Forty) | 40 (Forty) | 40 (Forty) | 10 (Ten) Chn-5, Paed-5 | 20 (Twenty)",150,125051,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Fatehabad|SHAHEED UDHAM SINGH SCHOOL OF NURSING,Shaheed Udham Singh School Of Nursing,"Shaheed Udham Singh School Of Nursing, , Vill.- Barota, Tehsil- Ratia, Distt.- Fatehabad, Haryana, Pin Code- 125051",Shaheed Udham Singh Medical Res. Society,Fatehabad,Haryana,Private,GNM | ANM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"60 (Sixty) | 40 (Forty) | 40 (Forty) | 12 ; Obg-4, Paed-4, Chn-4 | 20 (Twenty)",172,125051,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Mahendragarh|SHARBATI SCHOOL OF NURSING,Sharbati School Of Nursing,"Sharbati School Of Nursing, Gau Shala Road , Mohindergarh, Distt.- Mahendragarh, Haryana, Pin Code- 123029",Dev Shiksha Samiti,Mahendragarh,Haryana,Private,GNM | B.Sc(N) | ANM,40 (Forty) | 50 (Fifty) | 40 (Forty),130,123029,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Rohtak|SHRI BABA MAST NATH NURSING INSTITUTE,Shri Baba Mast Nath Nursing Institute,"Shri Baba Mast Nath Nursing Institute, Vpo Asthal Bohar,Rohtak, Rohtak, Distt.- Rohtak, Haryana, Pin Code- 124021",Shri Baba Mast Nath Ayurvedic And Sanskrit Shikshan Sansthan,Rohtak,Haryana,Private,P B B.Sc(N) | ANM | GNM,25 (Twenty Five) | 30 (Thirty) | 50 (Fifty),105,124021,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Bhiwani|SHRI BABA YOGI NETANATH HOSPITAL NURSING COLLEGE,Shri Baba Yogi Netanath Hospital Nursing College,"Shri Baba Yogi Netanath Hospital Nursing College, V.P.O-Lohani, , Bhiwani, Distt.- Bhiwani, Haryana, Pin Code- 127021",Baba Yogi Netanath Trust,Bhiwani,Haryana,Private,GNM | ANM,40 (Forty) | 20 (Twenty),60,127021,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Rohtak|SHRI CHAMATKARI SANT JI COLLEGE OF NURSING,Shri Chamatkari Sant Ji College Of Nursing,"Shri Chamatkari Sant Ji College Of Nursing, V P O - Girawar, , Distt.- Rohtak, Haryana, Pin Code- 124111",Shri Chamatkari Sant Ji Education Society,Rohtak,Haryana,Private,GNM | ANM | B.Sc(N) | P B B.Sc(N),20 (Twenty) | 20 (Twenty) | 60 (Sixty) | 40 (Forty),140,124111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Mahendragarh|SHRI RAM COLLEGE OF NURSING DIGROTA MAHENDRAGARH,Shri Ram College Of Nursing Digrota Mahendragarh,"Shri Ram College Of Nursing Digrota Mahendragarh, Vpo Digrota Mahendragarh, Mahendragarh, Distt.- Mahendragarh, Haryana, Pin Code- 123024",Ramkrishan Paramhans Shiksha Parishad Mohindergarh,Mahendragarh,Haryana,Private,B.Sc(N) | ANM,50 (Fifty) | 30 (Thirty),80,123024,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Panchkula|SWAMI DEVI DAYAL COLLEGE OF NURSING,Swami Devi Dayal College Of Nursing,"Swami Devi Dayal College Of Nursing, Village-Golpura, Barwala, Distt.- Panchkula, Haryana, Pin Code- 134118",Swami Devi Dayal Hitech Education Society,Panchkula,Haryana,Private,B.Sc(N) | ANM | GNM,60 (Sixty) | 50 (Fifty) | 40 (Forty),150,134118,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:15:58.141128
Haryana|Yamunanagar|SWAMI VIVEKANAND PARMHANS COLLEGE OF NURSING,Swami Vivekanand Parmhans College Of Nursing,"Swami Vivekanand Parmhans College Of Nursing, Sector - 18, Huda, Jagadhiri, Distt.- Yamunanagar, Haryana, Pin Code- 135003",Swami Vivekanand Educational Society,Yamunanagar,Haryana,Private,GNM | B.Sc(N) | P B B.Sc(N),60 (Sixty) | 40 (Forty) | 20 (Twenty),120,135003,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:04.604733
Haryana|Mahendragarh|VIDYAWATI SCHOOL OF NURSING,Vidyawati School Of Nursing,"Vidyawati School Of Nursing, Near Satnali Chowk , Mohindergarh, Distt.- Mahendragarh, Haryana, Pin Code- 123029",Shri Shyam Siksha Samiti,Mahendragarh,Haryana,Private,ANM | GNM | P B B.Sc(N),50 (Fifty) | 40 (Forty) | 40 (Forty),130,123029,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:04.604733
Haryana|Yamunanagar|YAMUNA INSTITUTE OF NURSING,Yamuna Institute Of Nursing,"Yamuna Institute Of Nursing, Jagadhri Ambala Road, P.O.- Gadhola, Vill.- Gadholi, Tehsil- Jagadhari, Distt.- Yamunanagar, Haryana, Pin Code- 133103",Ch Lekh Raj Educational Charitable Trust,Yamunanagar,Haryana,Private,ANM | GNM | B.Sc(N),40 (Forty) | 30 (Thirty) | 40 (Forty),110,133103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:04.604733
