sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
16,Govt.Nursing College Slbsgmc& H,"Govt.Nursing College Slbsgmc& H, Govt.Nursing College Slbsgmc& H Mandi At Nerchowk, Mandi, Distt.- Mandi, Himachal Pradesh, Pin Code- 175027",Govt. Of H.P.,Mandi,Himachal Pradesh,Government,M. Sc (N),30 (Thirty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:21.903990
1,Grace School Of Nursing,"Grace School Of Nursing,, Mission Hospital Complex, Vill.- Kangra, Tehsil- Kangra, Distt.- Kangra, Himachal Pradesh, Pin Code- 176001",Health Human Power Development Welfare Society,Kangra,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
2,Guru Dronacharya School Of Nursing,"Guru Dronacharya School Of Nursing, Yol Cantt, Dharmsala, Distt.- Kangra, Himachal Pradesh, Pin Code- 176052",Guru Dronacharya Society,Kangra,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
2,Guru Dronacharya School Of Nursing,"Guru Dronacharya School Of Nursing, Yol Cantt, Dharmsala, Distt.- Kangra, Himachal Pradesh, Pin Code- 176052",Guru Dronacharya Society,Kangra,Himachal Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
2,Guru Dronacharya School Of Nursing,"Guru Dronacharya School Of Nursing, Yol Cantt, Dharmsala, Distt.- Kangra, Himachal Pradesh, Pin Code- 176052",Guru Dronacharya Society,Kangra,Himachal Pradesh,Private,M. Sc (N),20 (Twenty) Med Surg-04 Psy-06 Chn-05 Paed-05,2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
2,Guru Dronacharya School Of Nursing,"Guru Dronacharya School Of Nursing, Yol Cantt, Dharmsala, Distt.- Kangra, Himachal Pradesh, Pin Code- 176052",Guru Dronacharya Society,Kangra,Himachal Pradesh,Private,P B B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
3,Him Navodaya Sikshan Sansthan,"Him Navodaya Sikshan Sansthan, Moh -Obri, P.O. Sultan Pur, Chamba, Distt.- Chamba, Himachal Pradesh, Pin Code- 176314",Him Navodaya Sikshan Sansthan,Chamba,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
4,Himachal Institute Of Nursing,"Himachal Institute Of Nursing, Rampur Ghat, Paonta Sahib, Paonta Sahib, Distt.- Sirmaur, Himachal Pradesh, Pin Code- 173035",Dr Puran Chand Medical Charitable Trust,Sirmaur,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
5,Himalayan Group Of Professional Institution,"Himalayan Group Of Professional Institution , Near Kissan Bhawan, Cinema Road, Jogindarnagar, Distt.- Mandi, Himachal Pradesh, Pin Code- 175015",Himalayan Group Of Professional Institution,Mandi,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
5,Himalayan Group Of Professional Institution,"Himalayan Group Of Professional Institution , Near Kissan Bhawan, Cinema Road, Jogindarnagar, Distt.- Mandi, Himachal Pradesh, Pin Code- 175015",Himalayan Group Of Professional Institution,Mandi,Himachal Pradesh,Private,B.Sc(N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
6,Himalayan School Of Nursing,"Himalayan School Of Nursing, Sadhaura Road, Kala Amb, Distt.- Sirmaur, Himachal Pradesh, Pin Code- 173030",Maa Saraswati Educational Trust,Sirmaur,Himachal Pradesh,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
7,Himcapes School Of Nursing,"Himcapes School Of Nursing, Vpo-Badhera, Una, Distt.- Una, Himachal Pradesh, Pin Code- 177209",The H P State Coop Advancement Of Prof Edu Soc,Una,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
7,Himcapes School Of Nursing,"Himcapes School Of Nursing, Vpo-Badhera, Una, Distt.- Una, Himachal Pradesh, Pin Code- 177209",The H P State Coop Advancement Of Prof Edu Soc,Una,Himachal Pradesh,Private,ANM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
7,Himcapes School Of Nursing,"Himcapes School Of Nursing, Vpo-Badhera, Una, Distt.- Una, Himachal Pradesh, Pin Code- 177209",The H P State Coop Advancement Of Prof Edu Soc,Una,Himachal Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
7,Himcapes School Of Nursing,"Himcapes School Of Nursing, Vpo-Badhera, Una, Distt.- Una, Himachal Pradesh, Pin Code- 177209",The H P State Coop Advancement Of Prof Edu Soc,Una,Himachal Pradesh,Private,P B B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
8,Indian Institute Of Nursing,"Indian Institute Of Nursing, Hari Devi, Ghanahatti, , Distt.- Shimla, Himachal Pradesh, Pin Code- 171014",Mata Bhakti Devi Welfare Society,Shimla,Himachal Pradesh,Private,B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
9,Jai Durga Maa Bsc Nursing College,"Jai Durga Maa Bsc Nursing College, Post Office- Bihun, Vill.- Thapri, Tehsil- Jogindarnagar, Distt.- Mandi, Himachal Pradesh, Pin Code- 175015",Dharwal Sub Divisional Educational Society,Mandi,Himachal Pradesh,Private,B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
10,Jakh Institute Of Nursing,"Jakh Institute Of Nursing, Near Mahatma Gandhi Medical Services Complex, P.O. Khaneri, Rampur Bushahr, Distt.- Shimla, Himachal Pradesh, Pin Code- 172001",Jakh Institutional Society,Shimla,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
10,Jakh Institute Of Nursing,"Jakh Institute Of Nursing, Near Mahatma Gandhi Medical Services Complex, P.O. Khaneri, Rampur Bushahr, Distt.- Shimla, Himachal Pradesh, Pin Code- 172001",Jakh Institutional Society,Shimla,Himachal Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
11,Jeevan Rekha School Of Nursing,"Jeevan Rekha School Of Nursing, Bhojpur, Sunder Nagar, Distt.- Mandi, Himachal Pradesh, Pin Code- 175002",Jeevan Rekha Associates,Mandi,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
11,Jeevan Rekha School Of Nursing,"Jeevan Rekha School Of Nursing, Bhojpur, Sunder Nagar, Distt.- Mandi, Himachal Pradesh, Pin Code- 175002",Jeevan Rekha Associates,Mandi,Himachal Pradesh,Private,B.Sc(N),30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
12,Jeewan Jyoti School Of Nursing,"Jeewan Jyoti School Of Nursing, P.O.-Chandpur , Vill.- Mehan , Tehsil- Bilaspur Sadar, Distt.- Bilaspur, Himachal Pradesh, Pin Code- 174004",Dogra Industrial Training Society,Bilaspur,Himachal Pradesh,Private,ANM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
12,Jeewan Jyoti School Of Nursing,"Jeewan Jyoti School Of Nursing, P.O.-Chandpur , Vill.- Mehan , Tehsil- Bilaspur Sadar, Distt.- Bilaspur, Himachal Pradesh, Pin Code- 174004",Dogra Industrial Training Society,Bilaspur,Himachal Pradesh,Private,B.Sc(N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
13,Kamakshi College Of Bsc Nursing,"Kamakshi College Of Bsc Nursing, Post Office- Bhugnra, Vill.- Bassa Waziran , Tehsil- Nurpur, Distt.- Kangra, Himachal Pradesh, Pin Code- 176201",Shyama Multipurpose Education Centre,Kangra,Himachal Pradesh,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
