inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Chandigarh|Ut Chandigarh|COLLEGE OF NURSING,College Of Nursing,"College Of Nursing, Government Medical College &Amp; Hospital, Sector -32, Chandigarh, Distt.- Ut Chandigarh, Chandigarh, Pin Code- 160031",Government Institution,Ut Chandigarh,Chandigarh,Government,B.Sc(N),60 (Sixty),60,160031,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:10:46.490450
Chandigarh|Ut Chandigarh|GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,Government Medical College And Hospital,"Government Medical College And Hospital, Chandigarh, Government Medical College And Hospital, Sector-32, Chandigarh, Chandigarh, Distt.- Ut Chandigarh, Chandigarh, Pin Code- 160032",Government Institution,Ut Chandigarh,Chandigarh,Government,M. Sc (N),04 (Four),4,160032,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:10:46.490450
Chandigarh|Ut Chandigarh|NATIONAL INSTITUTE OF NURSING EDUCATION,National Institute Of Nursing Education,"National Institute Of Nursing Education, ( P G I Hospital), , Distt.- Ut Chandigarh, Chandigarh, Pin Code- 160012",Government Institution,Ut Chandigarh,Chandigarh,Government,B.Sc(N) | M. Sc (N) | P B B.Sc(N),"60 (Sixty) | 20 :Chn-4, Med Surg-7, Psy-2, Paed-4, Obg-3 | 40 (Forty)",120,160012,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:10:46.490450
