sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
5,Shree Ram College Of Nursing,"Shree Ram College Of Nursing, 45-48, Vivek Vihar, Post Kanota, Jaipur , Distt.- Jaipur, Rajasthan, Pin Code- 303012",Gayatri Vidyapeeth,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
6,Shri Balaji College Of Nursing,"Shri Balaji College Of Nursing, Udaipur , Hiran Magri Sector. No. 5, Gayatri Nagar, Udaipur, Distt.- Udaipur, Rajasthan, Pin Code- 313002",Samriddhi Education And Health Society,Udaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
7,Shri Bapuji College Of Nursing,"Shri Bapuji College Of Nursing, N.H.-65, Sujangarh Bye Pass Road, Ladnun, Nagaur , Ladnun, Distt.- Nagaur, Rajasthan, Pin Code- 341306",Shri Baba Ramdev Medical Education Society,Nagaur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
8,Shri Ganganagar College Of Nursing,"Shri Ganganagar College Of Nursing, Near Riico Bus Stand, Hanumangarh Road, Sri Ganganagar, Distt.- Ganganagar, Rajasthan, Pin Code- 335000",J.R. Tantia Charitable Trust,Ganganagar,Rajasthan,Private,B.Sc(N),100 (One Hundred),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
8,Shri Ganganagar College Of Nursing,"Shri Ganganagar College Of Nursing, Near Riico Bus Stand, Hanumangarh Road, Sri Ganganagar, Distt.- Ganganagar, Rajasthan, Pin Code- 335000",J.R. Tantia Charitable Trust,Ganganagar,Rajasthan,Private,M. Sc (N),10 (Ten) 02 In Each Speciality,2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
8,Shri Ganganagar College Of Nursing,"Shri Ganganagar College Of Nursing, Near Riico Bus Stand, Hanumangarh Road, Sri Ganganagar, Distt.- Ganganagar, Rajasthan, Pin Code- 335000",J.R. Tantia Charitable Trust,Ganganagar,Rajasthan,Private,P B B.Sc(N),50 (Fifty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
8,Shri Ganganagar College Of Nursing,"Shri Ganganagar College Of Nursing, Near Riico Bus Stand, Hanumangarh Road, Sri Ganganagar, Distt.- Ganganagar, Rajasthan, Pin Code- 335000",J.R. Tantia Charitable Trust,Ganganagar,Rajasthan,Private,GNM,100 (One Hundred),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
9,Shri Onkar Lal Nursing Mahavidhyalya,"Shri Onkar Lal Nursing Mahavidhyalya , Shri Onkar Lal Nursing Mahavidhyalya, Sangod Road, Gajanpura, Baran, Rajasthan Pin-325205 , Baran, Distt.- Baran, Rajasthan, Pin Code- 325205",Harish Jan Kalyan Sewa Sansthan,Baran,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
10,Shri Paarth School Of Nursing,"Shri Paarth School Of Nursing, H.No 3, Nahru Colony Def Lab Road Panch Batti Ratanada Jodhpur , Jodhpur , Distt.- Jodhpur, Rajasthan, Pin Code- 342001",Shri Paarth Education And Social Welfare Trus,Jodhpur,Rajasthan,Private,GNM,30 (Thirty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
11,Shri R. S. Vishnoi Memorial B. Sc. Nursing College,"Shri R. S. Vishnoi Memorial B. Sc. Nursing College , Sec-B Saraswati Nagar, Basni 1 St Phase Jodhpur, Rajasthan. 342005 , Jodhpur, Distt.- Jodhpur, Rajasthan, Pin Code- 342005",Ridhi Sidhi Education And Research Society,Jodhpur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
12,Shri Ratanlal Kanwarlal Patni Girls' Nursing School &College,"Shri Ratanlal Kanwarlal Patni Girls' Nursing School &College, Ajmer Road, Kishangarh, Distt.- Ajmer, Rajasthan, Pin Code- 305801",Sh. Ratanlal Kanwarlal Patni Foundation,Ajmer,Rajasthan,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
12,Shri Ratanlal Kanwarlal Patni Girls' Nursing School &College,"Shri Ratanlal Kanwarlal Patni Girls' Nursing School &College, Ajmer Road, Kishangarh, Distt.- Ajmer, Rajasthan, Pin Code- 305801",Sh. Ratanlal Kanwarlal Patni Foundation,Ajmer,Rajasthan,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
13,Shri Sai Baba School Of Nursing,"Shri Sai Baba School Of Nursing , 156, Patel Nagar, Kalwar Road Jhotwara Jaipur , Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302012",Shri Sai Shiksha Samiti,Jaipur,Rajasthan,Private,GNM,60 (Sxity),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
14,Shri U S B College Of Nursing,"Shri U S B College Of Nursing, Abu-Ambaji Highway , Aburoad Teh- Aburoad, Vill.- Siyava, Tehsil- Aburoad, Distt.- Sirohi, Rajasthan, Pin Code- 307026",Shri U S B Shiksha Samiti,Sirohi,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
15,Shrinath B. Sc. College Of Nursing,"Shrinath B. Sc. College Of Nursing,, Shakshi Plaza , Bilwara Road,Near Kishan Bhavan, Kankroli, Distt.- Rajsamand, Rajasthan, Pin Code- 313324",Shreenath Eduction Institute And Health Society,Rajsamand,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
15,Shrinath B. Sc. College Of Nursing,"Shrinath B. Sc. College Of Nursing,, Shakshi Plaza , Bilwara Road,Near Kishan Bhavan, Kankroli, Distt.- Rajsamand, Rajasthan, Pin Code- 313324",Shreenath Eduction Institute And Health Society,Rajsamand,Rajasthan,Private,GNM,50 (Fifty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
16,Shrinath Institute Of Nursing Udaipur,"Shrinath Institute Of Nursing Udaipur, 421,Dholi Magri Panerion Ki Madri Udaipur , Udaipur, Distt.- Udaipur, Rajasthan, Pin Code- 313002",Maheshwari Shikshan Sansthan,Udaipur,Rajasthan,Private,GNM,40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
17,Siddharth College Of Nursing,"Siddharth College Of Nursing, 268, Sector-26, Near Nri Colony, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302033",Shree Birbal Medical Education Society,Jaipur,Rajasthan,Private,P B B.Sc(N),30 (Thirty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
17,Siddharth College Of Nursing,"Siddharth College Of Nursing, 268, Sector-26, Near Nri Colony, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302033",Shree Birbal Medical Education Society,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
17,Siddharth College Of Nursing,"Siddharth College Of Nursing, 268, Sector-26, Near Nri Colony, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302033",Shree Birbal Medical Education Society,Jaipur,Rajasthan,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
18,Sidhi Vinayak Nursing School,"Sidhi Vinayak Nursing School, Main Kalwar Road,Machwa,Jaipur, Jaipur , Distt.- Jaipur, Rajasthan, Pin Code- 302012",Dalit Bal Vikas And Shishkan Shanstha,Jaipur,Rajasthan,Private,GNM,30 (Thirty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
19,Sikar Nursing Training And Research Institute Sikar,"Sikar Nursing Training And Research Institute Sikar, Sikar Nursing College Sikar, C/O Sikar Hospital, Opp. District Court, Near Kalyan Circle, Sikar, Rajasthan Pin Code :- 332001 , Sikar, Distt.- S","Sikar Vikas And Shikhashan Anudsandhan Sansthan, Sikar",Sikar,Rajasthan,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:13.984083
1,Smt Dakuben Saremalji Sancheti Nursing Institute,"Smt Dakuben Saremalji Sancheti Nursing Institute, Mahavir Nagar, Jawai Bandh Road, Sumerpur, Distt.- Pali, Rajasthan, Pin Code- 306902",The Rajasthan Medical Soc And Res Centre,Pali,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
2,Smt Phoola Devi Memorial Institute Of Med. Nursing Education,"Smt Phoola Devi Memorial Institute Of Med. Nursing Education, Pl No. 19-20, Kailash Nagar, Jhotwara, Distt.- Jaipur, Rajasthan, Pin Code- 302012",Smt. Phoola Devi Momorial Shikshan Sansthan,Jaipur,Rajasthan,Private,GNM,50 (Fifty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
3,Soni Nursing College And School,"Soni Nursing College And School , Spl - 229, Riico Industrial Area, Phase - Ii (Extension), Bagru, Jaipur (Rajasthan) 303007 , Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 303007",Soni Hospitals Pvt. Ltd. Jaipur,Jaipur,Rajasthan,Private,B.Sc(N),100 (One Hundred),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
3,Soni Nursing College And School,"Soni Nursing College And School , Spl - 229, Riico Industrial Area, Phase - Ii (Extension), Bagru, Jaipur (Rajasthan) 303007 , Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 303007",Soni Hospitals Pvt. Ltd. Jaipur,Jaipur,Rajasthan,Private,GNM,60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
3,Soni Nursing College And School,"Soni Nursing College And School , Spl - 229, Riico Industrial Area, Phase - Ii (Extension), Bagru, Jaipur (Rajasthan) 303007 , Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 303007",Soni Hospitals Pvt. Ltd. Jaipur,Jaipur,Rajasthan,Private,M. Sc (N),"14; Med-Surg-5,Obg-5,Paed-2, Chn-2",2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
3,Soni Nursing College And School,"Soni Nursing College And School , Spl - 229, Riico Industrial Area, Phase - Ii (Extension), Bagru, Jaipur (Rajasthan) 303007 , Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 303007",Soni Hospitals Pvt. Ltd. Jaipur,Jaipur,Rajasthan,Private,P B B.Sc(N),30 (Thirty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
4,Sourabh Nursing College,"Sourabh Nursing College, Kheda, Hindauncity, Hindaun City, Distt.- Karoli, Rajasthan, Pin Code- 322234",Rajasthan Delhi Education Society,Karoli,Rajasthan,Private,B.Sc(N),60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
4,Sourabh Nursing College,"Sourabh Nursing College, Kheda, Hindauncity, Hindaun City, Distt.- Karoli, Rajasthan, Pin Code- 322234",Rajasthan Delhi Education Society,Karoli,Rajasthan,Private,GNM,60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
5,Sri Krishna Institute Of Medical Health Sciences Res Nursing,"Sri Krishna Institute Of Medical Health Sciences Res Nursing, 167-170, Shivam Nagar, Chandlai Road,, Vill.- Shivdaspura, Tehsil- Chaksu, Distt.- Jaipur, Rajasthan, Pin Code- 303903",Shri Krishna Education Trust,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
6,St Thomas College Of Nursing,"St Thomas College Of Nursing, Iirm Rural Campus, Rampura, Phagi, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 303005",Society For Indian Instt. Of Rural Management,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
7,St. Francis Hospital And College Nursing,"St. Francis Hospital And College Nursing , Near Baba Badam Shah Ashram, Daurai, Beawar Road, Ajmer, Distt.- Ajmer, Rajasthan, Pin Code- 305001",Society Of St. Francis Hospital And Nursing Home,Ajmer,Rajasthan,Private,GNM,30 (Thirty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
7,St. Francis Hospital And College Nursing,"St. Francis Hospital And College Nursing , Near Baba Badam Shah Ashram, Daurai, Beawar Road, Ajmer, Distt.- Ajmer, Rajasthan, Pin Code- 305001",Society Of St. Francis Hospital And Nursing Home,Ajmer,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
8,Star Nursing College,"Star Nursing College, Star Nursing College C/O Star Hospitial,Near Pratap Plaza,Pratap Nagar,Tonk Road,Jaipur302033, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302033",Shree Karni Shikshan Sansthan,Jaipur,Rajasthan,Private,B.Sc(N),50 (Fifty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
9,Sudha College Of Nursing,"Sudha College Of Nursing, H No 11-A, Talwandi Jhalawar Road, Kota, Distt.- Kota, Rajasthan, Pin Code- 324005",Manav Dharm Viklang Seva Senstha Tonk,Kota,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
9,Sudha College Of Nursing,"Sudha College Of Nursing, H No 11-A, Talwandi Jhalawar Road, Kota, Distt.- Kota, Rajasthan, Pin Code- 324005",Manav Dharm Viklang Seva Senstha Tonk,Kota,Rajasthan,Private,M. Sc (N),10 (Ten) Med-Surg-5 Paed-5,2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
9,Sudha College Of Nursing,"Sudha College Of Nursing, H No 11-A, Talwandi Jhalawar Road, Kota, Distt.- Kota, Rajasthan, Pin Code- 324005",Manav Dharm Viklang Seva Senstha Tonk,Kota,Rajasthan,Private,GNM,60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
10,Sufiya College Of Nursing,"Sufiya College Of Nursing, Old Industrial Area,Near Basni Chouraha Nagaur-341001 , Nagaur, Distt.- Nagaur, Rajasthan, Pin Code- 341001",The Sufiya Educational Society,Nagaur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
11,Sunrise College Of Nursing,"Sunrise College Of Nursing , Sgi Hills,Near Bari Mata Temple Umarda Udaipur , Udaipur , Distt.- Udaipur, Rajasthan, Pin Code- 313001",Sunrise Society,Udaipur,Rajasthan,Private,B.Sc(N),60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
11,Sunrise College Of Nursing,"Sunrise College Of Nursing , Sgi Hills,Near Bari Mata Temple Umarda Udaipur , Udaipur , Distt.- Udaipur, Rajasthan, Pin Code- 313001",Sunrise Society,Udaipur,Rajasthan,Private,GNM,60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
11,Sunrise College Of Nursing,"Sunrise College Of Nursing , Sgi Hills,Near Bari Mata Temple Umarda Udaipur , Udaipur , Distt.- Udaipur, Rajasthan, Pin Code- 313001",Sunrise Society,Udaipur,Rajasthan,Private,P B B.Sc(N),20 (Twenty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
12,Superking College Of Nursing,"Superking College Of Nursing, Bad Ke Balaji, Ajmer Road, Vill.- Fagoria Wala, Tehsil- Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302026",Superking Shiksha Samiti,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
13,Surendera Nursing Training Institute,"Surendera Nursing Training Institute , H. H. Gardens, Power House Road, Sri Ganganagar , Sri Ganganagar, Distt.- Ganganagar, Rajasthan, Pin Code- 335001",Late Smt Vidyawanti Labhu Ram Foundation For Science Research And Social Welfare,Ganganagar,Rajasthan,Private,GNM,40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
14,Suryansh Nursing School,"Suryansh Nursing School, 41, Heera Nagar Opp . New Atish Market Gopalpura Bypass Jaipur, Jaipur , Distt.- Jaipur, Rajasthan, Pin Code- 302019",Md Public School Education Society,Jaipur,Rajasthan,Private,GNM,60 (Sixty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
15,Swami Keshwanand College Of Nursing,"Swami Keshwanand College Of Nursing , N.H. 11, Kirdoli Road, Bhadhadar, Sikar , Bhadhadar, Distt.- Sikar, Rajasthan, Pin Code- 332315",Swami Keshwanand Sikshan Sansthan,Sikar,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
16,Symbiosis Institute Of Nursing,"Symbiosis Institute Of Nursing, Block No. 262, Sector-26, Pratap Nagar, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302033",Shri Vinayaka Mission Med And Edu Society,Jaipur,Rajasthan,Private,B.Sc(N),50 (Fifty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
16,Symbiosis Institute Of Nursing,"Symbiosis Institute Of Nursing, Block No. 262, Sector-26, Pratap Nagar, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302033",Shri Vinayaka Mission Med And Edu Society,Jaipur,Rajasthan,Private,P B B.Sc(N),30 (Thirty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
17,Tagore Nursing College,"Tagore Nursing College, Tagore Lane,Sector-07, Shipra Path,Madhyam Marg, Mansarovar, Jaipur , Distt.- Jaipur, Rajasthan, Pin Code- 302020",Maya Kanwar Ba Mahila Vikas Samiti,Jaipur,Rajasthan,Private,M. Sc (N),10 (Ten) Med-Surg-5 Obg-5,2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
17,Tagore Nursing College,"Tagore Nursing College, Tagore Lane,Sector-07, Shipra Path,Madhyam Marg, Mansarovar, Jaipur , Distt.- Jaipur, Rajasthan, Pin Code- 302020",Maya Kanwar Ba Mahila Vikas Samiti,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
17,Tagore Nursing College,"Tagore Nursing College, Tagore Lane,Sector-07, Shipra Path,Madhyam Marg, Mansarovar, Jaipur , Distt.- Jaipur, Rajasthan, Pin Code- 302020",Maya Kanwar Ba Mahila Vikas Samiti,Jaipur,Rajasthan,Private,P B B.Sc(N),20 (Twenty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
18,Tilak Institute Of Medical Sciences,"Tilak Institute Of Medical Sciences , A-1, A-23, Chanakyapuri, Paldi Meena, Agra Road, Jaipur, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302031",Tilak Education And Medical Society,Jaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,12,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:20.993749
1,Udaipur College Of Nursing Udaipur,"Udaipur College Of Nursing Udaipur , Udaipur College Of Nursing Umarda Udaipur , Udaipur , Distt.- Udaipur, Rajasthan, Pin Code- 313002",Maa Bhagwanti Devi Shiksha Prashikshan Anusandhan Sansthan,Udaipur,Rajasthan,Private,B.Sc(N),60 (Sixty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
1,Udaipur College Of Nursing Udaipur,"Udaipur College Of Nursing Udaipur , Udaipur College Of Nursing Umarda Udaipur , Udaipur , Distt.- Udaipur, Rajasthan, Pin Code- 313002",Maa Bhagwanti Devi Shiksha Prashikshan Anusandhan Sansthan,Udaipur,Rajasthan,Private,P B B.Sc(N),30 (Thirty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
2,Upchar College Of Nursing,"Upchar College Of Nursing , 115 Tagore Path, Sector-11, Thadi Market, Agarwal Farm, Mansarover, Jaipur, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302020",Upchar Medicare Society,Jaipur,Rajasthan,Private,B.Sc(N),60 (Sixty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
2,Upchar College Of Nursing,"Upchar College Of Nursing , 115 Tagore Path, Sector-11, Thadi Market, Agarwal Farm, Mansarover, Jaipur, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302020",Upchar Medicare Society,Jaipur,Rajasthan,Private,M. Sc (N),15 (Fifteen),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
2,Upchar College Of Nursing,"Upchar College Of Nursing , 115 Tagore Path, Sector-11, Thadi Market, Agarwal Farm, Mansarover, Jaipur, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302020",Upchar Medicare Society,Jaipur,Rajasthan,Private,P B B.Sc(N),30 (Thirty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
3,V.S.Alwar Nursing Institute,"V.S.Alwar Nursing Institute , Diwakari Mode, Old Delhi Road, Alwar , Alwar, Distt.- Alwar, Rajasthan, Pin Code- 301001",Vinayak Charitable Society,Alwar,Rajasthan,Private,GNM,40 (Forty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
4,Vedanshi College Of Nursing,"Vedanshi College Of Nursing , Bari Mata Road, Near Railway Station, Gram Panchayat Kanpur, Umarda, Distt.- Udaipur, Rajasthan, Pin Code- 313015",Vedanshi Sansthan,Udaipur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
5,Veer Teja Mahila Nursing School,"Veer Teja Mahila Nursing School , Veerteja Mahila Shikshan Avm Shodh Sansthan Marwar Mundwa Nagaur Rajasthan , Mundwa, Distt.- Nagaur, Rajasthan, Pin Code- 341026",Veerteja Mahila Shikshan Avm Shodh Sansthan Mundwa Nagaur,Nagaur,Rajasthan,Private,GNM,30 (Thirty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
6,Venkteshwar College Of Nursing,"Venkteshwar College Of Nursing, Sai Tirupati University C/O Pacific Institute Of Medical Sciences,Village-Umarda,Ambua Road Udaipur 313015,Rajasthan, Udaipur, Distt.- Udaipur, Rajasthan, Pin Code-",Global Health Research And Managment Institute,Udaipur,Rajasthan,Private,GNM,100 (One Hundred),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
6,Venkteshwar College Of Nursing,"Venkteshwar College Of Nursing, Sai Tirupati University C/O Pacific Institute Of Medical Sciences,Village-Umarda,Ambua Road Udaipur 313015,Rajasthan, Udaipur, Distt.- Udaipur, Rajasthan, Pin Code-",Global Health Research And Managment Institute,Udaipur,Rajasthan,Private,B.Sc(N),100 (One Hundred),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
6,Venkteshwar College Of Nursing,"Venkteshwar College Of Nursing, Sai Tirupati University C/O Pacific Institute Of Medical Sciences,Village-Umarda,Ambua Road Udaipur 313015,Rajasthan, Udaipur, Distt.- Udaipur, Rajasthan, Pin Code-",Global Health Research And Managment Institute,Udaipur,Rajasthan,Private,M. Sc (N),25 (Twenty Five) 05 In Each Specialty,2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
7,Vijaya Raje College Of Nursing Jodhpu,"Vijaya Raje College Of Nursing Jodhpu, 87-88, Parshvnath Colony, Kayalana Circle, Soorsagar Road Jodhpur , Jodhpur, Distt.- Jodhpur, Rajasthan, Pin Code- 342001",Shri Dadu Dayal Jankalyan Shikshan Sansthan,Jodhpur,Rajasthan,Private,B.Sc(N),40 (Forty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
8,Vinayak College Of Nursing,"Vinayak College Of Nursing, 18-25, Park Residency, Kalwar Road,Hathoj, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302012",Dalit Bal Vikash Avem Shikshan Sanstha,Jaipur,Rajasthan,Private,B.Sc(N),50 (Fifty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
8,Vinayak College Of Nursing,"Vinayak College Of Nursing, 18-25, Park Residency, Kalwar Road,Hathoj, Jaipur, Distt.- Jaipur, Rajasthan, Pin Code- 302012",Dalit Bal Vikash Avem Shikshan Sanstha,Jaipur,Rajasthan,Private,GNM,60 (Sixty),2025-2026,13,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:36:26.374250
