inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Madhya Pradesh|Gwalior|INSTITUTE OF NURSING SCIENCE STUDIES AND RESEARCH,Institute Of Nursing Science Studies And Research,"Institute Of Nursing Science Studies And Research, Opp.Sithouli Railway Station Nh-75 Jhansi Road, Madhya Pradesh, Distt.- Gwalior, Madhya Pradesh, Pin Code- 474001",Itm University Gwalior,Gwalior,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N),60 (Sixty) | 60 (Sixty) | 18 (Eighteen),138,474001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Jabalpur|JABALPUR INSTITUTE OF NURSING SCIENCES & RESEARCH,Jabalpur Institute Of Nursing Sciences & Research,"Jabalpur Institute Of Nursing Sciences & Research, Hitkarni Sabha Parisar, Jonesganj , Vill.- Jabalpur, Tehsil- Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482001",Hitkarini Sabha,Jabalpur,Madhya Pradesh,Private,B.Sc(N) | M. Sc (N),60 (Sixty) | 15 (Fifteen),75,482001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Chhatarpur|JEEVAN JYOTI COLLEGE OF NURSING,Jeevan Jyoti College Of Nursing,"Jeevan Jyoti College Of Nursing, Panna Road, Near Chhatrasal Nagar , Chhatarpur, Distt.- Chhatarpur, Madhya Pradesh, Pin Code- 471001",Satguru Shiksha Prasar Evam Jankalyan Samiti,Chhatarpur,Madhya Pradesh,Private,GNM,40 (Forty),40,471001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Bhopal|KASTURBA COLLEGE OF NURSING,Kasturba College Of Nursing,"Kasturba College Of Nursing, Habibganj, Bhel, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462024",Bhel Shiksha Mandal,Bhopal,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),60,462024,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Indore|KEWAL SHREE INSTITUTE OF NURSING,Kewal Shree Institute Of Nursing,"Kewal Shree Institute Of Nursing, A.B Road, Baypass, Vill.- Nayta Mundla, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452001",Hare Rama Hare Krishna Shiv Shan Shikshan Samiti,Indore,Madhya Pradesh,Private,GNM,40 (Forty),40,452001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Bhopal|KUSHA BHAU THAKRE NURSING COLLEGE,Kusha Bhau Thakre Nursing College,"Kusha Bhau Thakre Nursing College, Opp Hall Mark City, Kolar Road Thakeda, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",La Dynamizue Educational And Social Welfare Society,Bhopal,Madhya Pradesh,Private,ANM | B.Sc(N) | GNM | M. Sc (N) | P B B.Sc(N),50 (Fifty) | 60 (Sixty) | 60 (Sixty) | 25 (Twenty Five) Obg-5 Chn-5 Med-Surg-5 Paed-5 Psy-5 | 50 (Fifty,245,462042,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Indore|L C H NURSING ACADEMY,L C H Nursing Academy,"L C H Nursing Academy, 2 Scheme No 78 Part Ii Vijay Nagar , Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452010",Lifecare Hospital Ltd,Indore,Madhya Pradesh,Private,GNM,40 (Forty),40,452010,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Bhopal|L N NURSING SCHOOL,L N Nursing School,"L N Nursing School, L N C T University Campus, Kplar Road , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",H K Kalchuri Education Trust,Bhopal,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),100 (One Hundred) | 100 (One Hundred) | 50 (Fifty) | 50 (Fifty),300,462042,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Harda|LAL BAHADUR SHASTRI VYAVSAYIK ADHYAYAN MAHAVIDYALAYA,Lal Bahadur Shastri Vyavsayik Adhyayan Mahavidyalaya,"Lal Bahadur Shastri Vyavsayik Adhyayan Mahavidyalaya, Handia Road, Harda, Distt.- Harda, Madhya Pradesh, Pin Code- 461331",Vedant Shikshan Samiti,Harda,Madhya Pradesh,Private,GNM,30 (Thirty),30,461331,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Katni|M G M SCHOOL OF NURSING,M G M School Of Nursing,"M G M School Of Nursing, M G M Hospital Research Centre, Kacheri Square, Katni, Distt.- Katni, Madhya Pradesh, Pin Code- 483501",Katni Hospital Pvt Ltd,Katni,Madhya Pradesh,Private,GNM | B.Sc(N),50 (Fifty) | 60 (Sixty),110,483501,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Bhopal|MAAN COLLEGE OF NURSING,Maan College Of Nursing,"Maan College Of Nursing, Plot No- Sa, Sector-B, Indira Vihar Colony, Airport Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462032",Gandhi Memorial Health Care Foundation,Bhopal,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N),50 (Fifty) | 40 (Forty) | 25 5 In Each Speciality,115,462032,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Seoni|MAHAKOSHAL COLLEGE OF SCIENCE,Mahakoshal College Of Science,"Mahakoshal College Of Science, Chhapara, Chhapara, Distt.- Seoni, Madhya Pradesh, Pin Code- 480884",Maa Durgeshwari Education And Social Society,Seoni,Madhya Pradesh,Private,B.Sc(N),40 (Forty),40,480884,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Bhopal|MAHARANA PRATAP SCHOOL OF NURSING,Maharana Pratap School Of Nursing,"Maharana Pratap School Of Nursing, Amarpura Road, Near Ratibad, Vill.- Amla , Tehsil- Huzur, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Maharana Pratap Social Research And Education Society Bhopal,Bhopal,Madhya Pradesh,Private,GNM,40 (Forty),40,462044,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Ratlam|MAHI INSTITUTE OF NURSING,Mahi Institute Of Nursing,"Mahi Institute Of Nursing, Kariya Road, Sailana, Distt.- Ratlam, Madhya Pradesh, Pin Code- 457550",Mahi Foundation Trust,Ratlam,Madhya Pradesh,Private,GNM,50 (Fifty),50,457550,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Ratlam|MAHI SCHOOL OF NURSING,Mahi School Of Nursing,"Mahi School Of Nursing, Post- Sarwan, Vill.- Sarwan, Tehsil- Sailana, Distt.- Ratlam, Madhya Pradesh, Pin Code- 457551",Sarwan Samyak Siksha Prasar Samiti,Ratlam,Madhya Pradesh,Private,GNM,60 (Sixty),60,457551,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Guna|MALWA SCHOOL OF NURSING,Malwa School Of Nursing,"Malwa School Of Nursing, Binaganj-Chachoda, Vill.- Sagar Jaisinghpura, Tehsil- Chanchoda, Distt.- Guna, Madhya Pradesh, Pin Code- 473115",Amarlata Shaikshanik Evam Jan Sewa Samiti Guna,Guna,Madhya Pradesh,Private,ANM | GNM,40 (Forty) | 40 (Forty),80,473115,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:26.969517
Madhya Pradesh|Satna|MANOJ JAIN MEMORIAL COLLEGE OF NURSING SCIENCE & RES,Manoj Jain Memorial College Of Nursing Science & Res,"Manoj Jain Memorial College Of Nursing Science & Res, Mahadeva Road,Raghuraj Nagar, Sherganj , Satna, Distt.- Satna, Madhya Pradesh, Pin Code- 485001",Late Smt Sampat Bai Jain Sammiti,Satna,Madhya Pradesh,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,485001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Bhopal|MANSAROVAR NURSING COLLEGE,Mansarovar Nursing College,"Mansarovar Nursing College, Mansarovar Campus, Kolar Road, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Sri Sai Gramothan Samiti,Bhopal,Madhya Pradesh,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"30 (Thirty) | 40 (Forty) | 60 (Sixty) | 20 (Twenty) Med-Surg-5, Chn-5, Obg-5, Paed-5 | 40 (Forty)",190,462042,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Bhopal|MAR BASELIOS COLLEGE OF NURSING,Mar Baselios College Of Nursing,"Mar Baselios College Of Nursing, St. Thomas Campus, G - Sector, Ayodhya Nagar, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462041",Bhopal Malankara Catholic Associations,Bhopal,Madhya Pradesh,Private,B.Sc(N),50 (Fifty),50,462041,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Seoni|MARUTI INSTITUTE OF NURSING,Maruti Institute Of Nursing,"Maruti Institute Of Nursing, Near Jain Mandir, Samnapur, Lakhnadon, Distt.- Seoni, Madhya Pradesh, Pin Code- 480886",Aarav Medishine Pvt Ltd,Seoni,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 30 (Thirty),60,480886,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Balaghat|MITALI INSTITUTE OF NURSING,Mitali Institute Of Nursing,"Mitali Institute Of Nursing, Gondia Road, Vill.- Pendrai, Tehsil- Balaghat, Distt.- Balaghat, Madhya Pradesh, Pin Code- 481001",Mitali Maternity And Surgical Nursing Home,Balaghat,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N),30 (Thirty) | 40 (Forty) | 05 (Five) Chn-05,75,481001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Narmadapuram|MOTHER TERESA SCHOOL OF NURSING,Mother Teresa School Of Nursing,"Mother Teresa School Of Nursing, Ps- Ns 69 Thana Kesla, Po- Itarsi, , Distt.- Narmadapuram, Madhya Pradesh, Pin Code- 461111",Avdhesh Pratap Education Society,Narmadapuram,Madhya Pradesh,Private,GNM,30 (Thirty),30,461111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Mandla|MOTHER THERASA INSTITUTE OF NURSING,Mother Therasa Institute Of Nursing,"Mother Therasa Institute Of Nursing, Katra Hospital, Mandla, Distt.- Mandla, Madhya Pradesh, Pin Code- 481661",Diocesan Corporation Of Jabalpur,Mandla,Madhya Pradesh,Private,GNM,30 (Thirty),30,481661,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Satna|MULTIPURPOSE FEMALE HEALTH WOMAN TRAINING CENTRE,Multipurpose Female Health Woman Training Centre,"Multipurpose Female Health Woman Training Centre, District Hospital, Satna, Distt.- Satna, Madhya Pradesh, Pin Code- 485001",Madhya Pradesh,Satna,Madhya Pradesh,Government,ANM | GNM | B.Sc(N),30 (Thirty) | 30 (Thirty) | 60 (Sixty),120,485001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Jabalpur|NANDVANDAN COLLEGE OF NURSING,Nandvandan College Of Nursing,"Nandvandan College Of Nursing, Gour Tiraha, Mandla Road Behind Babey Memorial Hospital, Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482001",Uttarayan Siksha Samiti,Jabalpur,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 40 (Forty),70,482001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Narmadapuram|NARMADA INSTITUTE OF NURSING SCIENCE,Narmada Institute Of Nursing Science,"Narmada Institute Of Nursing Science, National Highway - 12, Harda By Pass Road, Budhwara Near Double Phatak , Hoshangabad , Distt.- Narmadapuram, Madhya Pradesh, Pin Code- 461001",Narmada Jeevandayini Gramin Shiksha Swasthya Evam Samajik Kalayan Samiti,Narmadapuram,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 30 (Thirty),60,461001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Sagar|OJASWINI NURSING COLLEGE,Ojaswini Nursing College,"Ojaswini Nursing College, University Road , Vill.- Patahria Jat, Tehsil- Sagar, Distt.- Sagar, Madhya Pradesh, Pin Code- 470228",Brahmi Sundari Nyas,Sagar,Madhya Pradesh,Private,ANM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),30 (Thirty) | 60 (Sixty) | 25 (Twenty Five) 5 In Each Speciality | 30 (Thirty),145,470228,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Guna|OMKAR COLLEGE OF NURSING,Omkar College Of Nursing,"Omkar College Of Nursing, Kalamkar Colony, B.G. Byepass Road, Guna, Distt.- Guna, Madhya Pradesh, Pin Code- 473001",Amarlata Shiksinik Evam Jan Sewa Samiti,Guna,Madhya Pradesh,Private,P B B.Sc(N) | M. Sc (N) | B.Sc(N) | GNM,30 (Thirty) | 20 (Twenty) 4 Seats In Each Speciality | 40 (Forty) | 40 (Forty),130,473001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:35.978476
Madhya Pradesh|Balaghat|ORIENTAL INSTITUTE OF NURSING,Oriental Institute Of Nursing,"Oriental Institute Of Nursing, Lalburra, Lalburra , Distt.- Balaghat, Madhya Pradesh, Pin Code- 481441",Saifali Shiksha Avom Samajothan Samiti,Balaghat,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 40 (Forty),70,481441,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Narsinghpur|PARADKAR NURSING INSTITUTE,Paradkar Nursing Institute,"Paradkar Nursing Institute, Paradkar Hospital, Kheri Naka, Narsinghpur , Distt.- Narsinghpur, Madhya Pradesh, Pin Code- 487001",Late Kamla Bai Paradkar Shikshan Samiti,Narsinghpur,Madhya Pradesh,Private,GNM | B.Sc(N) | P B B.Sc(N),30 (Thirty) | 30 (Thirty) | 30 (Thirty),90,487001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Narsinghpur|PARMHANS NURSING INSTITUTE OF EDUCATION,Parmhans Nursing Institute Of Education,"Parmhans Nursing Institute Of Education, 276, Nirajan Ward, Kheri Naka , Narsinghpur , Distt.- Narsinghpur, Madhya Pradesh, Pin Code- 487001",Captain Ramesh Chand Nema Shiksha Prachar Prasar Evam Samaj Kalyan Samiti Narsinghpur,Narsinghpur,Madhya Pradesh,Private,GNM,40 (Forty),40,487001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Bhopal|PATEL COLLEGE OF NURSING,Patel College Of Nursing,"Patel College Of Nursing , Ratibad, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Vanshpati Smriti Shiksha Samiti,Bhopal,Madhya Pradesh,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,462044,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Ujjain|PATIDAR NURSING INSTITUTE,Patidar Nursing Institute,"Patidar Nursing Institute, Patpala, Maxi Road, Ujjain , Vill.- Morukhedi,, Tehsil- Ujjain, Distt.- Ujjain, Madhya Pradesh, Pin Code- 456661",Patidar Health And Education Research Society,Ujjain,Madhya Pradesh,Private,GNM | B.Sc(N) | P B B.Sc(N),50 (Fifty) | 60 (Sixty) | 30 (Thirty),140,456661,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Bhopal|PEOPLE'S COLLEGE OF NURSING AND RESEARCH CENTRE,People's College Of Nursing And Research Centre,"People's College Of Nursing And Research Centre, People's Campus, Bhanpur, Bhopal, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462037",Sarvajanik Jankalyan Parmarthik Nayas,Bhopal,Madhya Pradesh,Private,Ph. D | B.Sc(N) | GNM | M. Sc (N) | P B B.Sc(N),"08 (Eight) | 100 (Hundred) | 60 (Sixty) | 25 (Twenty Five) Med Surg-3, Chn-5,Psy-5, Obg-6,Paed-6 | 30 (Thirty)",223,462037,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Gwalior|POST GRADUATE COLLEGE OF NURSING,Post Graduate College Of Nursing,"Post Graduate College Of Nursing, Cancer Hospital And Research Institute, Jan Vikas Nyas, Mandre Ki Mata Hills , Gwalior , Distt.- Gwalior, Madhya Pradesh, Pin Code- 474009",Jan Vikas Nyas,Gwalior,Madhya Pradesh,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),40 (Forty) | 60 (Sixty) | 100 (One Hundred) | 25 (Twenty Five) Paed-3 Chn-5 Med Surg-6 Psy-6 Obg-5 | 40 (Forty),265,474009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Indore|PRATYANSH COLLEGE OF NURSING,Pratyansh College Of Nursing,"Pratyansh College Of Nursing, Rituraj Business Center Bicholi Mardana By Pass Road Indore, Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Dr Mukesh Giri Goswami Shelshanik And Cheritable Society Samiti Indore,Indore,Madhya Pradesh,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,452016,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Jabalpur|PREMWATI COLLEGE OF NURSING,Premwati College Of Nursing,"Premwati College Of Nursing, Ahinsa Chowk, Vijay Nagar, Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482002",Jagannath Das Premwati Welfare Society,Jabalpur,Madhya Pradesh,Private,P B B.Sc(N) | M. Sc (N) | B.Sc(N) | GNM,20 (Twenty) | 15 (Fifteen) | 60 (Sixty) | 40 (Forty),135,482002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Bhopal|R D MEMORIAL SCHOOL OF NURSING,R D Memorial School Of Nursing,"R D Memorial School Of Nursing, Barkhedi Kalan, Bhadbhada Road , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Shri Chtragupta Shiksha Prasar Samiti,Bhopal,Madhya Pradesh,Private,ANM | B.Sc(N) | GNM | M. Sc (N) | P B B.Sc(N),40 (Forty) | 60 (Sixty) | 40 (Forty) | 25 5 In Each Speciality | 40 (Forty),205,462044,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:43.735286
Madhya Pradesh|Raisen|RABINDRANATH TAGORE UNIVERSITY INSTITUTE OF NURSING,Rabindranath Tagore University Institute Of Nursing,"Rabindranath Tagore University Institute Of Nursing, Chiklod Road, Post - Bhojpur , Vill.- Mendua, Tehsil- Gairatganj, Distt.- Raisen, Madhya Pradesh, Pin Code- 464993",All India Society For Electronic And Computer Technology,Raisen,Madhya Pradesh,Private,GNM | B.Sc(N),20 (Twenty) | 30 (Thirty),50,464993,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Bhopal|RADHARAMAN INSTITUTE OF NURSING,Radharaman Institute Of Nursing,"Radharaman Institute Of Nursing , Radharamn Group Of Institutes Campus At Fatehpur Dobra Ratibad , Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Tapasya Shiksha Samiti,Bhopal,Madhya Pradesh,Private,GNM,50 (Fifty),50,462044,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Bhopal|RAJEEV GANDHI COLLEGE OF NURSING,Rajeev Gandhi College Of Nursing,"Rajeev Gandhi College Of Nursing, Via Danish Kunj, Kolar Road, , Vill.- Salaiya , Tehsil- Huzur, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462042",Chouhan Education Society,Bhopal,Madhya Pradesh,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),20 (Twenty) | 30 (Thirty) | 40 (Forty) | 12 Med-Surg-4 Chn-4 Obg-4 | 20 (Twenty),122,462042,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Chhatarpur|RAMDEV COLLEGE OF NURSING,Ramdev College Of Nursing,"Ramdev College Of Nursing, Satai Road Infront Of New Galla Mandi Gate No 2 , Chhatarpur , Distt.- Chhatarpur, Madhya Pradesh, Pin Code- 471001",Ramdev Shiksha Prasar Evam Jan Kalyan Samiti,Chhatarpur,Madhya Pradesh,Private,GNM,40 (Forty),40,471001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Chhindwara|RANI AVANTI BAI LODHI NURSING SCHOOL,Rani Avanti Bai Lodhi Nursing School,"Rani Avanti Bai Lodhi Nursing School, Opp Kundipura Police Station Seoni Road , Chindwara, Distt.- Chhindwara, Madhya Pradesh, Pin Code- 480001",Shahastrabahu Education And Welfare Society,Chhindwara,Madhya Pradesh,Private,GNM,40 (Forty),40,480001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Jabalpur|REGIONAL NURSING SCHOOL,Regional Nursing School,"Regional Nursing School, Patan Bypass Chouraha, Vill.- Raingwan, Tehsil- Panagar, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482001",Global Nature Care Sangathan,Jabalpur,Madhya Pradesh,Private,GNM,30 (Thirty),30,482001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Umaria|RELIANCE INSTITUTE OF NURSING,Reliance Institute Of Nursing,"Reliance Institute Of Nursing, Birsingpur Pali, Birsingpur Pali, Distt.- Umaria, Madhya Pradesh, Pin Code- 484551",Aarav Medishine Private Limited,Umaria,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 40 (Forty),70,484551,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Indore|RENAISSANCE UNIVERSITY SCHOOL OF NURSING,Renaissance University School Of Nursing,"Renaissance University School Of Nursing, Gram Reoti, Behind Aurobindo Hospital, Sanwer-Ujjain Road, Indore (M.P), Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 453111",Renaissance University,Indore,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 55 (Fifty Five),85,453111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Bhopal|RKDF COLLEGE OF NURSING,Rkdf College Of Nursing,"Rkdf College Of Nursing, Nh-12 Hoshangabad Road,Jatkhedi ,Misrod, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462026",Sarvepalli Radhakrishnan University,Bhopal,Madhya Pradesh,Private,Ph. D | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N) | NURSE PRACTITIONER IN CRITICAL CARE(NPCC),4 (Four) | 60 (Sixty) | 40 (Forty) | 18 (Eighteen) | 30 (Thirty) | 10 (Ten),162,462026,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Ratlam|ROYAL INSTITUTE OF NURSING,Royal Institute Of Nursing,"Royal Institute Of Nursing, Royal Campus, Near Rto Office, Gram Salakhedi, Mhow Neemuch Road, Ratlam, Distt.- Ratlam, Madhya Pradesh, Pin Code- 457001",Regional Society For Educational Welfare And Research,Ratlam,Madhya Pradesh,Private,GNM,40 (Forty),40,457001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Ujjain|RUXMANIBEN DEEPCHAND GARDI COLLEGE OF NURSING,Ruxmaniben Deepchand Gardi College Of Nursing,"Ruxmaniben Deepchand Gardi College Of Nursing , Agar Road, Surasa, Ujjain , Distt.- Ujjain, Madhya Pradesh, Pin Code- 456006",Ujjain Charitable Trust Hospital And Research Centre,Ujjain,Madhya Pradesh,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,456006,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Chhatarpur|S B SCHOOL OF NURSING,S B School Of Nursing,"S B School Of Nursing, Villege Muwasi Nowgong Road , Vill.- Muwasi, Tehsil- Chhatarpur, Distt.- Chhatarpur, Madhya Pradesh, Pin Code- 471001",S B Alpshankhyak Multipurpose Human Development Education And Social Welfare Society,Chhatarpur,Madhya Pradesh,Private,GNM,40 (Forty),40,471001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
