sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
6,Asian Institute Of Nursing Education,"Asian Institute Of Nursing Education, Iit Road, Adjacent To Gnrc Hospitals, Sila Grant , North Guwahati, North Guwahati, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781031",Institute Of Neurological Sciences Trust,Kamrup ( Rural ),Assam,Private,B.Sc(N),100 (One Hundred),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
6,Asian Institute Of Nursing Education,"Asian Institute Of Nursing Education, Iit Road, Adjacent To Gnrc Hospitals, Sila Grant , North Guwahati, North Guwahati, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781031",Institute Of Neurological Sciences Trust,Kamrup ( Rural ),Assam,Private,M. Sc (N),19 (Nineteen),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
6,Asian Institute Of Nursing Education,"Asian Institute Of Nursing Education, Iit Road, Adjacent To Gnrc Hospitals, Sila Grant , North Guwahati, North Guwahati, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781031",Institute Of Neurological Sciences Trust,Kamrup ( Rural ),Assam,Private,P B B.Sc(N),25 (Twenty Five),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
6,Asian Institute Of Nursing Education,"Asian Institute Of Nursing Education, Iit Road, Adjacent To Gnrc Hospitals, Sila Grant , North Guwahati, North Guwahati, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781031",Institute Of Neurological Sciences Trust,Kamrup ( Rural ),Assam,Private,Post Basic Diploma in Oncology Nursing,10 (Ten),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
6,Asian Institute Of Nursing Education,"Asian Institute Of Nursing Education, Iit Road, Adjacent To Gnrc Hospitals, Sila Grant , North Guwahati, North Guwahati, Distt.- Kamrup ( Rural ), Assam, Pin Code- 781031",Institute Of Neurological Sciences Trust,Kamrup ( Rural ),Assam,Private,NURSE PRACTITIONER IN CRITICAL CARE(NPCC),10 (Ten),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
7,Assam Institute Of Nursing,"Assam Institute Of Nursing, Saidpur Part-I, P.O- Sonabarighat, Silchar, Distt.- Cachar, Assam, Pin Code- 788013",Bilpar Dhamkar Yuva Parishad,Cachar,Assam,Private,GNM,30 (Thirty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
8,Assam Oil College Of Nursing,"Assam Oil College Of Nursing, C/O Assam Oil Division Hospital, Digboi, Distt.- Tinsukia, Assam, Pin Code- 786171",Indian Oil Corporation Limited,Tinsukia,Assam,Private,B.Sc(N),30 (Thirty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
8,Assam Oil College Of Nursing,"Assam Oil College Of Nursing, C/O Assam Oil Division Hospital, Digboi, Distt.- Tinsukia, Assam, Pin Code- 786171",Indian Oil Corporation Limited,Tinsukia,Assam,Private,GNM,30 (Thirty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
9,Brahmaputra College Of Nursing,"Brahmaputra College Of Nursing, Sonapur, Tetelia,P.O-Gandhi Nagar, Nh-37,, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 782403",Geanjyoti National Foundation Trust,Kamrup Metro,Assam,Private,B.Sc(N),40 (Forty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
10,Bsc Nursing College,"Bsc Nursing College, Assam Medical College Hospital, Dibrugarh, Distt.- Dibrugarh, Assam, Pin Code- 786002",Assam Government,Dibrugarh,Assam,Government,B.Sc(N),60 (Sixty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
11,Burrow Memorial Christian Hospital,"Burrow Memorial Christian Hospital, P O Banskandi, Silchar , Distt.- Cachar, Assam, Pin Code- 788101","Burrows Memorial Christian Hospital A Unit Of Emmanuel Hospital Association, New Delhi",Cachar,Assam,Private,GNM,20 (Twenty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
12,C P M S College Of Nursing,"C P M S College Of Nursing, Bonda, Amgaon, Narengi , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Purbanchal Educational Welfare Society,Kamrup Metro,Assam,Private,B.Sc(N),60 (Sixty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
12,C P M S College Of Nursing,"C P M S College Of Nursing, Bonda, Amgaon, Narengi , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Purbanchal Educational Welfare Society,Kamrup Metro,Assam,Private,ANM,40 (Forty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
12,C P M S College Of Nursing,"C P M S College Of Nursing, Bonda, Amgaon, Narengi , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Purbanchal Educational Welfare Society,Kamrup Metro,Assam,Private,GNM,60 (Sixty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:35.299627
1,Cachar Cancer Hospital And Research Centre,"Cachar Cancer Hospital And Research Centre, (Dr. S. Krishnamurthi Centre For Research And Education In Cancer), Vill.- Meherpur, Tehsil- Silchar, Distt.- Cachar, Assam, Pin Code- 788015",The Cachar Cancer Hospital Society,Cachar,Assam,Private,Post Basic Diploma in Oncology Nursing,10 (Ten),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
2,College Of Nursing Aiims Guwahati,"College Of Nursing Aiims Guwahati, Silbharal, Changsari, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781101",Aiims Guwahati,Kamrup Metro,Assam,Government,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
3,Dispur Hospitals School Of Nursing,"Dispur Hospitals School Of Nursing, Ganeshguri Chariali, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781006",Dispur Hospitals School Of Nursing,Kamrup Metro,Assam,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
4,Dispur Nursing Institute,"Dispur Nursing Institute, H No - 51, Near Basistha Mandir, Basistha, Guwahati , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781029",Help Aid,Kamrup Metro,Assam,Private,GNM,50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
4,Dispur Nursing Institute,"Dispur Nursing Institute, H No - 51, Near Basistha Mandir, Basistha, Guwahati , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781029",Help Aid,Kamrup Metro,Assam,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
4,Dispur Nursing Institute,"Dispur Nursing Institute, H No - 51, Near Basistha Mandir, Basistha, Guwahati , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781029",Help Aid,Kamrup Metro,Assam,Private,P B B.Sc(N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
4,Dispur Nursing Institute,"Dispur Nursing Institute, H No - 51, Near Basistha Mandir, Basistha, Guwahati , Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781029",Help Aid,Kamrup Metro,Assam,Private,ANM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
5,Dispur Paramedical And Nursing Institute,"Dispur Paramedical And Nursing Institute, Dd Complex-Ii, Sundarpur , R.G.B Road, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781006",Dispur Paramedical And Nursing Institute,Kamrup Metro,Assam,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
6,Down Town School Of Nursing,"Down Town School Of Nursing, G S Road Dispur, Guwahati , Distt.- Kamrup Metro, Assam, Pin Code- 781006",Down Town Hospital Ltd,Kamrup Metro,Assam,Private,GNM,30 (Thirty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
