sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
12,Karyanand Tiwary School Of Nursing,"Karyanand Tiwary School Of Nursing, Shivaji Nagar, Dumardaga Booty, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Devansh,Ranchi,Jharkhand,Private,ANM,20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
12,Karyanand Tiwary School Of Nursing,"Karyanand Tiwary School Of Nursing, Shivaji Nagar, Dumardaga Booty, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Devansh,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
12,Karyanand Tiwary School Of Nursing,"Karyanand Tiwary School Of Nursing, Shivaji Nagar, Dumardaga Booty, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Devansh,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
13,Kashibai Ganpat Nursing College,"Kashibai Ganpat Nursing College, Vill- Chakme Po- Chakme Ps Burmu Dist- Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835205",Rbm Cons Tech,Ranchi,Jharkhand,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
13,Kashibai Ganpat Nursing College,"Kashibai Ganpat Nursing College, Vill- Chakme Po- Chakme Ps Burmu Dist- Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835205",Rbm Cons Tech,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
13,Kashibai Ganpat Nursing College,"Kashibai Ganpat Nursing College, Vill- Chakme Po- Chakme Ps Burmu Dist- Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835205",Rbm Cons Tech,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
14,Kicam Nursing School,"Kicam Nursing School, Putki Thane Putki, P.O.-Kusunda, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 828116",Kalindi Institute Of Computer And Management,Dhanbad,Jharkhand,Private,ANM,20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
15,Kismati College Of Nursing,"Kismati College Of Nursing, Meral Garhwa, Garhwa, Distt.- Garhwa, Jharkhand, Pin Code- 822133",Human Organization For Peoples Education,Garhwa,Jharkhand,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
16,Krist Raja School Of Nursing,"Krist Raja School Of Nursing, C/O Krist Raja Health Centre, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Hazaribag Carmel Society,Godda,Jharkhand,Private,ANM,25 (Twenty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
17,Life Care Nursing School,"Life Care Nursing School, Siktiya, Godda, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Meera Seva Trust,Godda,Jharkhand,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
17,Life Care Nursing School,"Life Care Nursing School, Siktiya, Godda, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Meera Seva Trust,Godda,Jharkhand,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
18,M.B.N.S Institute Of Nursing,"M.B.N.S Institute Of Nursing, Nh33, Asanbani, Near Hotel Wave International, , Jamshedpur, Distt.- Saraikela, Jharkhand, Pin Code- 832401",Sri Acharya Gurukul Educational Trust,Saraikela,Jharkhand,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
18,M.B.N.S Institute Of Nursing,"M.B.N.S Institute Of Nursing, Nh33, Asanbani, Near Hotel Wave International, , Jamshedpur, Distt.- Saraikela, Jharkhand, Pin Code- 832401",Sri Acharya Gurukul Educational Trust,Saraikela,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
19,Maa Kalawati Institute Of Health Education And Research Centre,"Maa Kalawati Institute Of Health Education And Research Centre, Rajaulatu, Ranchi , Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
19,Maa Kalawati Institute Of Health Education And Research Centre,"Maa Kalawati Institute Of Health Education And Research Centre, Rajaulatu, Ranchi , Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
19,Maa Kalawati Institute Of Health Education And Research Centre,"Maa Kalawati Institute Of Health Education And Research Centre, Rajaulatu, Ranchi , Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:47.377951
1,Mahadevi Birla Institute Of Nursing And Clinical Technology,"Mahadevi Birla Institute Of Nursing And Clinical Technology, Birla Knowledge City, P.O. - Mahilong, Purulia Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Bharat Arogya And Gyan Mandir,Ranchi,Jharkhand,Private,B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
1,Mahadevi Birla Institute Of Nursing And Clinical Technology,"Mahadevi Birla Institute Of Nursing And Clinical Technology, Birla Knowledge City, P.O. - Mahilong, Purulia Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Bharat Arogya And Gyan Mandir,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
1,Mahadevi Birla Institute Of Nursing And Clinical Technology,"Mahadevi Birla Institute Of Nursing And Clinical Technology, Birla Knowledge City, P.O. - Mahilong, Purulia Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Bharat Arogya And Gyan Mandir,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
2,Manrakhan Mahto Nursing College,"Manrakhan Mahto Nursing College, Village- Kedal,Bit More, P.O.-Vikas, P.S.-Sadar, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Mrm Educational Trust,Ranchi,Jharkhand,Private,GNM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
2,Manrakhan Mahto Nursing College,"Manrakhan Mahto Nursing College, Village- Kedal,Bit More, P.O.-Vikas, P.S.-Sadar, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Mrm Educational Trust,Ranchi,Jharkhand,Private,B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
3,Meenashri Institute Of Nursing,"Meenashri Institute Of Nursing, Dardag Ormanjhi , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Meenashri Shikshan Evam Prashikshan Sansthan,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
3,Meenashri Institute Of Nursing,"Meenashri Institute Of Nursing, Dardag Ormanjhi , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Meenashri Shikshan Evam Prashikshan Sansthan,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
4,Meera College Of Nursing,"Meera College Of Nursing, Sosai Mandar Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835214",Meera Educational And Welfare Foundation,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
4,Meera College Of Nursing,"Meera College Of Nursing, Sosai Mandar Ranchi Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835214",Meera Educational And Welfare Foundation,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
5,Mercy School Of Nursing,"Mercy School Of Nursing, Post Baridih, Kadani Road, Taluk - Golmuri-Jugsali, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 831017",Jamshedpur Mercy Hospital Society,East Singhbhum,Jharkhand,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
6,Metas Adventist College,"Metas Adventist College, Seventh Day Adventist Hospital Campus, Bariatu Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Medical Educational Trust Association Of Seventh Day Adventists,Ranchi,Jharkhand,Private,P B B.Sc(N),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
6,Metas Adventist College,"Metas Adventist College, Seventh Day Adventist Hospital Campus, Bariatu Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Medical Educational Trust Association Of Seventh Day Adventists,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
6,Metas Adventist College,"Metas Adventist College, Seventh Day Adventist Hospital Campus, Bariatu Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Medical Educational Trust Association Of Seventh Day Adventists,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
7,Mohulpahari Nursing School,"Mohulpahari Nursing School, Mohulpahari Christian Hospital, P.O. - Mohulpahari, P.S. -Shikaripara , Dumka , Distt.- Dumka, Jharkhand, Pin Code- 816118","Mohulpahari Christian Hospital, Northern Evangelical Lutheran Church",Dumka,Jharkhand,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
7,Mohulpahari Nursing School,"Mohulpahari Nursing School, Mohulpahari Christian Hospital, P.O. - Mohulpahari, P.S. -Shikaripara , Dumka , Distt.- Dumka, Jharkhand, Pin Code- 816118","Mohulpahari Christian Hospital, Northern Evangelical Lutheran Church",Dumka,Jharkhand,Private,GNM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
8,Nalanda Nursing School,"Nalanda Nursing School, Parsotia, Bazar Tand, Ramgarh , Distt.- Ramgarh, Jharkhand, Pin Code- 0",Manav Sathi,Ramgarh,Jharkhand,Private,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
9,Netaji Subhas Institute Of Nursing,"Netaji Subhas Institute Of Nursing, Pokhari, Po-Bhilai Pahari, Ps-Mgm, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 831012",Sitwanto Devi Mahila Kalyan Sansthan,East Singhbhum,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
9,Netaji Subhas Institute Of Nursing,"Netaji Subhas Institute Of Nursing, Pokhari, Po-Bhilai Pahari, Ps-Mgm, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 831012",Sitwanto Devi Mahila Kalyan Sansthan,East Singhbhum,Jharkhand,Private,ANM,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
9,Netaji Subhas Institute Of Nursing,"Netaji Subhas Institute Of Nursing, Pokhari, Po-Bhilai Pahari, Ps-Mgm, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 831012",Sitwanto Devi Mahila Kalyan Sansthan,East Singhbhum,Jharkhand,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
10,Nichitpur Institute Of Health Education And Research Centre,"Nichitpur Institute Of Health Education And Research Centre, Katras Bazaar, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 828114",Nichitpur Health And Educational Trust,Dhanbad,Jharkhand,Private,ANM,25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
11,Nightingale School Of Nursing,"Nightingale School Of Nursing, Milan Chowk, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Sri Sai Kripa Educational Trust,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
11,Nightingale School Of Nursing,"Nightingale School Of Nursing, Milan Chowk, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Sri Sai Kripa Educational Trust,Ranchi,Jharkhand,Private,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
12,Nirmala Devi Nursing School,"Nirmala Devi Nursing School , Dakbanglow Road, Khunti , Distt.- Khunti, Jharkhand, Pin Code- 835210",Nirmala Devi Educational Trust,Khunti,Jharkhand,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
12,Nirmala Devi Nursing School,"Nirmala Devi Nursing School , Dakbanglow Road, Khunti , Distt.- Khunti, Jharkhand, Pin Code- 835210",Nirmala Devi Educational Trust,Khunti,Jharkhand,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
13,Nirmala Nursing School,"Nirmala Nursing School, Nirmala General Leprosy Hospital, G.T. Road, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 828109",Damian Social Welfare Centre,Dhanbad,Jharkhand,Private,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
14,Paharhi Nursing School,"Paharhi Nursing School, Sikidari Road,Vill-Darhdag , Po+Ps-Ormanjhi , Dist.-Ranchi,Jharkhand -835219, Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Paharhi Sangathan,Ranchi,Jharkhand,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
14,Paharhi Nursing School,"Paharhi Nursing School, Sikidari Road,Vill-Darhdag , Po+Ps-Ormanjhi , Dist.-Ranchi,Jharkhand -835219, Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Paharhi Sangathan,Ranchi,Jharkhand,Private,ANM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
15,Puskar School Of Nursing Training,"Puskar School Of Nursing Training, Hanuman Mandir Road, Near South Railway Colony, Vill.- Chutia, Tehsil- Namkom, Distt.- Ranchi, Jharkhand, Pin Code- 834001",Organisation Of Research Development And Care,Ranchi,Jharkhand,Private,ANM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
16,R P Anm School And R P Gnm School Garhwa,"R P Anm School And R P Gnm School Garhwa, At- Main Road Tandwa, Garhwa, Distt.- Garhwa, Jharkhand, Pin Code- 822114",Radha Parwati Educational And Welfare Trust Garhwa,Garhwa,Jharkhand,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
16,R P Anm School And R P Gnm School Garhwa,"R P Anm School And R P Gnm School Garhwa, At- Main Road Tandwa, Garhwa, Distt.- Garhwa, Jharkhand, Pin Code- 822114",Radha Parwati Educational And Welfare Trust Garhwa,Garhwa,Jharkhand,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:17:55.500493
1,Rambha College Of Nursing,"Rambha College Of Nursing, At+Po- Gitilata Tata Hata Main Road Ps-Potka , Jamshepdpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832107",Rambha Social Work And Eductional Trust,East Singhbhum,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
1,Rambha College Of Nursing,"Rambha College Of Nursing, At+Po- Gitilata Tata Hata Main Road Ps-Potka , Jamshepdpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832107",Rambha Social Work And Eductional Trust,East Singhbhum,Jharkhand,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
1,Rambha College Of Nursing,"Rambha College Of Nursing, At+Po- Gitilata Tata Hata Main Road Ps-Potka , Jamshepdpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832107",Rambha Social Work And Eductional Trust,East Singhbhum,Jharkhand,Private,ANM,45 (Forty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
2,Royal Professional College,"Royal Professional College, Tatisilwai,P.O:- Tatisilwai Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Jharkhand Educational And Health Welfare Society,Ranchi,Jharkhand,Private,ANM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
2,Royal Professional College,"Royal Professional College, Tatisilwai,P.O:- Tatisilwai Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Jharkhand Educational And Health Welfare Society,Ranchi,Jharkhand,Private,GNM,60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
3,Rupsona Nursing College,"Rupsona Nursing College, At Po - Hesal, P.S.- Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Rupsona Hospital Association,Ranchi,Jharkhand,Private,P B B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
3,Rupsona Nursing College,"Rupsona Nursing College, At Po - Hesal, P.S.- Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Rupsona Hospital Association,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
3,Rupsona Nursing College,"Rupsona Nursing College, At Po - Hesal, P.S.- Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Rupsona Hospital Association,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
3,Rupsona Nursing College,"Rupsona Nursing College, At Po - Hesal, P.S.- Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Rupsona Hospital Association,Ranchi,Jharkhand,Private,GNM,50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
3,Rupsona Nursing College,"Rupsona Nursing College, At Po - Hesal, P.S.- Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835103",Rupsona Hospital Association,Ranchi,Jharkhand,Private,M. Sc (N),"20 (Twenty) Chn-04, Med-Surg-04, Psy-04, Paed-04, Obg-04",2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
4,Sai Nath Nursing College,"Sai Nath Nursing College, Sai Nath University,Jirawar,Chandway Kuchchu Road,Ormanjhi, Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Sai Nath Educational Trust,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
4,Sai Nath Nursing College,"Sai Nath Nursing College, Sai Nath University,Jirawar,Chandway Kuchchu Road,Ormanjhi, Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Sai Nath Educational Trust,Ranchi,Jharkhand,Private,ANM,50 (Fifity),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
4,Sai Nath Nursing College,"Sai Nath Nursing College, Sai Nath University,Jirawar,Chandway Kuchchu Road,Ormanjhi, Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Sai Nath Educational Trust,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
5,Santosh College Of Nursing,"Santosh College Of Nursing, Old Hulhundu, Tupudana, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835221","Society For Nature, Education And Health",Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
5,Santosh College Of Nursing,"Santosh College Of Nursing, Old Hulhundu, Tupudana, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835221","Society For Nature, Education And Health",Ranchi,Jharkhand,Private,ANM,20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
5,Santosh College Of Nursing,"Santosh College Of Nursing, Old Hulhundu, Tupudana, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835221","Society For Nature, Education And Health",Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
6,Sardar Patel Group Of Education,"Sardar Patel Group Of Education, Vill- Pairaguri, Po-Barakhurshi, P.S-Galudih, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832304",Sachdeva Education And Charitable Trust,East Singhbhum,Jharkhand,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
6,Sardar Patel Group Of Education,"Sardar Patel Group Of Education, Vill- Pairaguri, Po-Barakhurshi, P.S-Galudih, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832304",Sachdeva Education And Charitable Trust,East Singhbhum,Jharkhand,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
6,Sardar Patel Group Of Education,"Sardar Patel Group Of Education, Vill- Pairaguri, Po-Barakhurshi, P.S-Galudih, Jamshedpur, Distt.- East Singhbhum, Jharkhand, Pin Code- 832304",Sachdeva Education And Charitable Trust,East Singhbhum,Jharkhand,Private,ANM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
7,Sarozani Nursing College,"Sarozani Nursing College, Khairbani, Po-Gandhigram, Ps + Block-Pathargama, Godda, Distt.- Godda, Jharkhand, Pin Code- 814133",Sarozani Shaikchhnik Seva Trust,Godda,Jharkhand,Private,ANM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
8,Satish Kumar Sinha Memorial College Of Nursing,"Satish Kumar Sinha Memorial College Of Nursing, Kandri, Mandar, Ranchi,Jharkhand-835214, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835214",Bharathi Educational Trust,Ranchi,Jharkhand,Private,M. Sc (N),20 (Twenty) 04 In Each,2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
8,Satish Kumar Sinha Memorial College Of Nursing,"Satish Kumar Sinha Memorial College Of Nursing, Kandri, Mandar, Ranchi,Jharkhand-835214, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835214",Bharathi Educational Trust,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
9,Satya Sai Nursing Research Institute,"Satya Sai Nursing Research Institute, Naugarha, Palamu, Jharkhand, Daltonganj, Distt.- Palamu, Jharkhand, Pin Code- 822124",Sri Satya Sai Educational Trust,Palamu,Jharkhand,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
9,Satya Sai Nursing Research Institute,"Satya Sai Nursing Research Institute, Naugarha, Palamu, Jharkhand, Daltonganj, Distt.- Palamu, Jharkhand, Pin Code- 822124",Sri Satya Sai Educational Trust,Palamu,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
10,School Of Nursing,"School Of Nursing , Bokaro General Hospital,Sector 4 , Bokaro Steel City, Distt.- Bokaro, Jharkhand, Pin Code- 827004",Steel Authority Of India Limited,Bokaro,Jharkhand,Government,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
11,School Of Nursing Arka Jain University,"School Of Nursing Arka Jain University, Vill.- Mohanpur, Gamharia, Distt.- Saraikela, Jharkhand, Pin Code- 832108",Arka Educational And Cultural Trust,Saraikela,Jharkhand,Private,GNM,60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
