inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
West Bengal|Paschim Bardhaman|GOURI DEVI NURSING ACADEMY,Gouri Devi Nursing Academy,"Gouri Devi Nursing Academy, G.T. Road, Rajbandh, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Durgapur Institute Of Advanced Technology And Management,Paschim Bardhaman,West Bengal,Private,GNM | B.Sc(N),100 (Hundred) | 100 (Hundred),200,713212,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:16.579125
West Bengal|Kolkata|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing , Nil Ratan Sircar Medical College & Hospital, 138, A J C Bose Road. , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700014",Govt. Of West Bengal,Kolkata,West Bengal,Government,M. Sc (N) | B.Sc(N) | Post Basic Diploma in Cardio Thoracic Nursing | P B B.Sc(N) | Nurse Practitioner in Midwifery,"30 (Thirty) Med-Surg-8, Chn-8, Paed-5, Obg-5, Psy-4 | 50 (Fifty) | 15 (Fifteen) | 60 (Sixty) | 30 (Thirty)",185,700014,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Kolkata|GOVERNMENT COLLEGE OF NURSING CNMCH,Government College Of Nursing Cnmch,"Government College Of Nursing Cnmch, Calcutta National Medical College & Hospital, 24, Gorachand Road, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700014",Government Of West Bengal,Kolkata,West Bengal,Government,B.Sc(N) | P B B.Sc(N),50 (Fifty) | 60 (Sixty),110,700014,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Howrah|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, , Howrah District Hospital, 10,11 Biplabi Haren, Pratap Ghosh Sarani, Howrah, Distt.- Howrah, West Bengal, Pin Code- 711101",Government Of West Bengal,Howrah,West Bengal,Government,B.Sc(N),60 (Sixty),60,711101,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Bankura|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Bankura Sammilani Medical College, Lokepur, Post Office- Kenduadihi, Bankura, Distt.- Bankura, West Bengal, Pin Code- 722102",Govt. Of West Bengal,Bankura,West Bengal,Government,B.Sc(N) | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 30 (Thirty) Med Surg-08 Chn-05 Obg-07 Psy-05 Paed-05 | 60 (Sixty),150,722102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Purba Bardhaman|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Burdwan Medical College & Hospital, Aftab Avenue, Rajbati, Burdwan, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713104",Govt. Of West Bengal,Purba Bardhaman,West Bengal,Government,B.Sc(N) | M. Sc (N) | P B B.Sc(N),60 (Sixty) | 10 (Ten) 2 In Each Speciality | 60 (Sixty),130,713104,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|North 24 Parganas|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, College Of Medicine & Sagore Dutta Hospital, 578, B.T. Road, Kamarhati, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700058",Government Of West Bengal,North 24 Parganas,West Bengal,Government,B.Sc(N),100 (One Hundred),100,700058,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Purulia|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Deben Mahata Government Medical College And Hospital, P.O-Vivekananda Nagar, P.S-Purulia Muffasil, Vill.- Hatuara, Tehsil- Purulia-Ii, Distt.- Purulia, West Bengal,",Govt. Of West Bengal,Purulia,West Bengal,Government,B.Sc(N),100 (One Hundred),100,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|South 24 Parganas|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Diamond Harbour Medical College, Diamond Harbour Health District, Diamond Harbour, Distt.- South 24 Parganas, West Bengal, Pin Code- 743331",West Bengal,South 24 Parganas,West Bengal,Government,B.Sc(N),100 (One Hundred),100,743331,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Darjeeling|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Kalimpong District Hospital, Kd Pradhan Road, Chotta Bhalukhop, P.O.-Kalimpong, Kalimpong, Distt.- Darjeeling, West Bengal, Pin Code- 734301",Government Of West Bengal,Darjeeling,West Bengal,Government,B.Sc(N) | P B B.Sc(N),60 (Sixty) | 25 (Twenty Five),85,734301,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Pashchim Midnapore|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Kharagpur S D Hospital, P. S. Kharagpur, Kharagpur, Distt.- Pashchim Midnapore, West Bengal, Pin Code- 721301",Govt. Of West Bengal,Pashchim Midnapore,West Bengal,Government,B.Sc(N),60 (Sixty),60,721301,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Birbhum|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Rampurhat Government Medical College And Hospital, Rampurhat, Distt.- Birbhum, West Bengal, Pin Code- 731224",Government Of West Bengal,Birbhum,West Bengal,Government,B.Sc(N),100 (One Hundred),100,731224,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Hooghly|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Serampore Walsh(S.D)/ S.S Hospital, 22/A T C Goswami Street , Serampore, Distt.- Hooghly, West Bengal, Pin Code- 712201",Government Of West Bengal,Hooghly,West Bengal,Government,B.Sc(N),60 (Sixty),60,712201,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Murshidabad|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Station Road, Murshidabad Medical College & Hospital, Berhampore, Distt.- Murshidabad, West Bengal, Pin Code- 742101",Government Of West Bengal,Murshidabad,West Bengal,Government,B.Sc(N) | M. Sc (N),100 (One Hundred) | 65 (Sixty Five),165,742101,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:22.753159
West Bengal|Pashchim Midnapore|GOVERNMENT NURSING TRAINING SCHOOL,Government Nursing Training School,"Government Nursing Training School, Lalgarh, Lalgarh, Distt.- Pashchim Midnapore, West Bengal, Pin Code- 721516",Govt. Of West Bengal,Pashchim Midnapore,West Bengal,Government,GNM,100 (One Hundred),100,721516,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|North 24 Parganas|GURUKUL INSTITUTE OF NURSING,Gurukul Institute Of Nursing,"Gurukul Institute Of Nursing , Vill-Chaturia, P.O.-Noapara, P.S.-Duttapukur, Dist-North 24 Pgs, Barasat, Distt.- North 24 Parganas, West Bengal, Pin Code- 700125",Gurukul Foundation,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),60,700125,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Paschim Bardhaman|H L G INSTITUTE OF NURSING,H L G Institute Of Nursing,"H L G Institute Of Nursing, K.S.T.P., Sitla, Dhadka Road, Beside Reliance Market, Asansol, Asansol, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713305",Hlg Memorial Hospital Pvt. Ltd.,Paschim Bardhaman,West Bengal,Private,GNM,60 (Sixty),60,713305,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Purba Medinipur|HALDIA INSTITUTE OF NURSING SCIENCE,Haldia Institute Of Nursing Science,"Haldia Institute Of Nursing Science, Sector-13, P O Haldia Township, Haldia, Distt.- Purba Medinipur, West Bengal, Pin Code- 721607",Indian Centre For Advancement Of Research And Education,Purba Medinipur,West Bengal,Private,GNM,50 (Fifty),50,721607,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Darjeeling|HILLSIDE SCHOOL OF NURSING,Hillside School Of Nursing,"Hillside School Of Nursing, Siliguri, Sevoke Road Matigara, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734001",Vaishnavi Educational Trust,Darjeeling,West Bengal,Private,GNM,60 (Sixty),60,734001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Darjeeling|HIMALAYAN NURSING COLLEGE AND HIMALAYAN NURSING SCHOOL,Himalayan Nursing College And Himalayan Nursing School,"Himalayan Nursing College And Himalayan Nursing School, Hill Cart Road, Sukna, Kurseong, Darjeeling, West Bengal-734009, Kurseong, Distt.- Darjeeling, West Bengal, Pin Code- 734009",The Academy Of Engineering And Management Trsut,Darjeeling,West Bengal,Private,B.Sc(N) | GNM,40 (Forty) | 60 (Sixty),100,734009,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Paschim Bardhaman|I Q CITY INSTITUTE OF NURSING SCIENCES,I Q City Institute Of Nursing Sciences,"I Q City Institute Of Nursing Sciences, Sovapur, Jemua, B-Zone, Bijra Road, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713206",I Q City Foundation,Paschim Bardhaman,West Bengal,Private,B.Sc(N) | M. Sc (N) | GNM,"100 (One Hundred) | 8 (Eight) Med-Surg-4, Pead-4 | 100 (One Hundred)",208,713206,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Nadia|IDEAL INSTITUTE OF NURSING,Ideal Institute Of Nursing,"Ideal Institute Of Nursing, Opposite Kalyani Shilpanchal Railway Station, Kalyani, Distt.- Nadia, West Bengal, Pin Code- 741235",Ideal Science And Research Welfare Hub,Nadia,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 60 (Sixty),120,741235,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Birbhum|ILLAMBAZAR NURSING INSTITUTE,Illambazar Nursing Institute,"Illambazar Nursing Institute, Vill+P.O- Illambazar, P.S- Illambazar, Illambazar, Distt.- Birbhum, West Bengal, Pin Code- 731214",Illambazar Educational And Welfare Foundation,Birbhum,West Bengal,Private,GNM,60 (Sixty),60,731214,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Kolkata|INSTITUTE OF CHILD HEALTH- FACULTY OF NURSING,Institute Of Child Health- Faculty Of Nursing,"Institute Of Child Health- Faculty Of Nursing, 11, Dr Biresh Guha Street, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700017",Nirmala Foundation,Kolkata,West Bengal,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,700017,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|North 24 Parganas|INSTITUTE OF NURSING,Institute Of Nursing,"Institute Of Nursing, Brainware University, 398 Ramkrishnapur Roadbarasat, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700125",Sabita Devi Education Trust,North 24 Parganas,West Bengal,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,700125,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Nadia|INTERNATIONAL INSTITUTE OF NURSING AND RESEARCH,International Institute Of Nursing And Research,"International Institute Of Nursing And Research, Phase-2, Plot No- A-12,A-13,A-14, Kalyani Industrial Estate, Kalyani, Distt.- Nadia, West Bengal, Pin Code- 741235",Nirmala Foundation,Nadia,West Bengal,Private,M. Sc (N) | P B B.Sc(N) | GNM | B.Sc(N),"15 (Fifteen) Med-Surg-10, Paed- 5 | 60 (Sixty) | 100 (Hundred) | 100 (Hundred)",275,741235,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Kolkata|ISLAMIA HOSPITAL SCHOOL OF NURSING,Islamia Hospital School Of Nursing,"Islamia Hospital School Of Nursing, No 26 E, Dr. Biresh Guha Street, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700017",Managing Committee,Kolkata,West Bengal,Private,GNM,40 (Forty),40,700017,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|South 24 Parganas|JAGANNATH GUPTA INSTITUTE OF NURSING SCIENCES,Jagannath Gupta Institute Of Nursing Sciences,"Jagannath Gupta Institute Of Nursing Sciences, K.P Mondal Road, Buita, Budge Budge, Kolkata, Distt.- South 24 Parganas, West Bengal, Pin Code- 700137",Urmila Devi Jagannath Gupta Charitable Trust,South 24 Parganas,West Bengal,Private,B.Sc(N) | GNM,200 (TWO HUNDRED) | 100 (One Hundred),300,700137,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Purba Medinipur|JANAKALYAN NURSING INSTITUTE,Janakalyan Nursing Institute,"Janakalyan Nursing Institute, Vill-Osmanpur, P.O- Chaknan, P.S- Chandipur, Chandipur, Distt.- Purba Medinipur, West Bengal, Pin Code- 721633",Tapas Bera Educational Trust,Purba Medinipur,West Bengal,Private,GNM,60 (Sixty),60,721633,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Murshidabad|JIAGANJ SCHOOL COLLEGE OF NURSING,Jiaganj School College Of Nursing,"Jiaganj School College Of Nursing, Sadarghat, P.O. - Jiaganj, Jiaganj, Distt.- Murshidabad, West Bengal, Pin Code- 742123",Jiaganj Educational And Welfare Society,Murshidabad,West Bengal,Private,B.Sc(N) | P B B.Sc(N) | GNM,60 (Sixty) | 40 (Forty) | 30 (Thirty),130,742123,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:29.053289
West Bengal|Nadia|JOY WELFARE NURSING INSTITUTE,Joy Welfare Nursing Institute,"Joy Welfare Nursing Institute, M 1-2, I.G.C, W.B.I.I.D.C, Ph-3, P.O P.S:Kalyani, 12 No. Pally (Bhabanipur) Kalyani Expressway, Kalyani, Distt.- Nadia, West Bengal, Pin Code- 741235",Kalyani Joy Welfare Society,Nadia,West Bengal,Private,GNM,60 (Sixty),60,741235,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Birbhum|KABIGURU NURSING INSTITUTE,Kabiguru Nursing Institute,"Kabiguru Nursing Institute, Vill- Gobindapur, P.O-Muluk, P.S- Bolpur, Vill.- Gobindapur, Tehsil- Bolpur Srinekatan, Distt.- Birbhum, West Bengal, Pin Code- 731204",Swatirtha Foundation,Birbhum,West Bengal,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,731204,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Pashchim Midnapore|KADAMBINI DEVI OSG NURSING INSTITUTE,Kadambini Devi Osg Nursing Institute,"Kadambini Devi Osg Nursing Institute, Vill + P.O:Tanua , P.S - Mohanpur, Mohanpur, Distt.- Pashchim Midnapore, West Bengal, Pin Code- 721436",Mohanpur Educational Trust,Pashchim Midnapore,West Bengal,Private,GNM,60 (Sixty),60,721436,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Purba Bardhaman|KALPANA INSTITUTE OF NURSING,Kalpana Institute Of Nursing,"Kalpana Institute Of Nursing, Rathtala, P.O.- Kanchannagar, Burdwan, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713102",Darshan Institute Of Engineering And Management,Purba Bardhaman,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 60 (Sixty),120,713102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Bankura|KHRISTIYA SEVA NIKETAN NURSING TRAINING SCHOOL,Khristiya Seva Niketan Nursing Training School,"Khristiya Seva Niketan Nursing Training School, P.O.- Sarenga, Vill.- Sarenga, Tehsil- Sarenga, Distt.- Bankura, West Bengal, Pin Code- 722150",Khristiya Seva Niketan,Bankura,West Bengal,Private,GNM,30 (Thirty),30,722150,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|North 24 Parganas|KOLKATA INSTITUTE OF NURSING,Kolkata Institute Of Nursing,"Kolkata Institute Of Nursing, Kathgola, 91-Bus Route, P.S- Rajarhat, Rajarhat, Distt.- North 24 Parganas, West Bengal, Pin Code- 700135",Disha Foundation,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),60,700135,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Kolkata|KOTHARI INSTITUTE OF NURSING,Kothari Institute Of Nursing,"Kothari Institute Of Nursing, 8/3 Alipore Road, 8/3 Alipore Road, Distt.- Kolkata, West Bengal, Pin Code- 700027",Kothari Medical Centre,Kolkata,West Bengal,Private,B.Sc(N) | GNM,70 (Seventy) | 60 (Sixty),130,700027,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Nadia|KRISHNA NURSING INSTITUTE,Krishna Nursing Institute,"Krishna Nursing Institute, Vill: Narapatipara, P.O. Simurali, Chakdaha, Distt.- Nadia, West Bengal, Pin Code- 741248",Jugal Nath Memorial Society,Nadia,West Bengal,Private,GNM,60 (Sixty),60,741248,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Hooghly|LAKSHMI NURSING INSTITUTE,Lakshmi Nursing Institute,"Lakshmi Nursing Institute, Village P.O.- Sugandha, P.S.- Polba, Vill.- Sugandha, Tehsil- Polba Dadpur, Distt.- Hooghly, West Bengal, Pin Code- 712102",Lakshmi Educational Trust,Hooghly,West Bengal,Private,GNM,60 (Sixty),60,712102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|North 24 Parganas|M R INSTITUTE OF NURSING,M R Institute Of Nursing,"M R Institute Of Nursing, Village + P.O.- Balisha, P.S-Ashokenagar, , Distt.- North 24 Parganas, West Bengal, Pin Code- 743702",M.R. Charitable Trust,North 24 Parganas,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 60 (Sixty),120,743702,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Paschim Bardhaman|MAA SARADA INSTITUTE OF NURSING,Maa Sarada Institute Of Nursing,"Maa Sarada Institute Of Nursing, Village P.O. Malandighi, P.S. - Kanksha, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Sanaka Educational Trusts Group Of Institutions,Paschim Bardhaman,West Bengal,Private,B.Sc(N) | GNM,100 (One Hundred) | 100 (One Hundred),200,713212,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|South 24 Parganas|MAHESHTALA MUNICIPAL INSTITUTE OF NURSING SCIENCES,Maheshtala Municipal Institute Of Nursing Sciences,"Maheshtala Municipal Institute Of Nursing Sciences, B1-38/1 New Santoshpur,Block B,P.O.-Santoshpur, P.S.-Maheshtala, Kolkata, Distt.- South 24 Parganas, West Bengal, Pin Code- 700142",Maheshtala Municipality,South 24 Parganas,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 60 (Sixty),120,700142,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Purulia|MANBHUM INSTITUTE OF NURSING AND MEDICAL SCIENCES,Manbhum Institute Of Nursing And Medical Sciences,"Manbhum Institute Of Nursing And Medical Sciences, Plot No. 251,252,255,256, Post. Dulmi-Nadiha, Tata Road, Purulia , Distt.- Purulia, West Bengal, Pin Code- 723102",Manbhum Society For Educational And Cultural Research,Purulia,West Bengal,Private,GNM,60 (Sixty),60,723102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Paschim Bardhaman|MANISHA NURSING INSTITUTE,Manisha Nursing Institute,"Manisha Nursing Institute, G.T. Road, Rajbandh, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Rahul Foundation,Paschim Bardhaman,West Bengal,Private,GNM,100 (One Hundred),100,713212,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Murshidabad|MANMOHINI ACADEMIC INSTITUTION,Manmohini Academic Institution,"Manmohini Academic Institution, 24/A/C/22 Shilpataluk, Kalikapur Road, P.S.- Berhampore, Berhampore, Distt.- Murshidabad, West Bengal, Pin Code- 742101",Manmohini Academic Institution,Murshidabad,West Bengal,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,742101,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Jalpaiguri|MARINA INSTITUTION OF NURSING,Marina Institution Of Nursing,"Marina Institution Of Nursing, Paschim Kuamar Para, P.O- Mohitnagar, P.S- Kotwali, Jalpaiguri, Distt.- Jalpaiguri, West Bengal, Pin Code- 735102",Marina Educational Trust,Jalpaiguri,West Bengal,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,735102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Purba Medinipur|MATANGINI GOVT. COLLEGE OF NURSING,Matangini Govt. College Of Nursing,"Matangini Govt. College Of Nursing, Tamluk Purba Medinipur District Hospital Campus, P.O.-Tamluk, Tamluk, Distt.- Purba Medinipur, West Bengal, Pin Code- 721636",Government Of West Bengal,Purba Medinipur,West Bengal,Government,B.Sc(N),100 (Hundred),100,721636,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Alipurduar|MATHURA NATH MEMORIAL NUSRING INSTITUTION,Mathura Nath Memorial Nusring Institution,"Mathura Nath Memorial Nusring Institution, P.O.-Falakata, Hathkhola, Falakata,, Distt.- Alipurduar, West Bengal, Pin Code- 735211",Mathura Nath Memorial Trust,Alipurduar,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 60 (Sixty),120,735211,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Kolkata|MATRI BHAVAN COLLEGE OF NURSING RAMAKRISHNA SARADA MISSION,Matri Bhavan College Of Nursing Ramakrishna Sarada Mission,"Matri Bhavan College Of Nursing Ramakrishna Sarada Mission, 29, Sree Mohan Lane, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700026",Ramakrishna Sarada Mission,Kolkata,West Bengal,Private,B.Sc(N),50 (Fifty),50,700026,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Hooghly|MEDISKY NURSING INSTITUTE,Medisky Nursing Institute,"Medisky Nursing Institute, Gobra, Dankuni, Hooghly, Dankuni, Distt.- Hooghly, West Bengal, Pin Code- 712702",Dankuni Medical &Amp; Educational Trust,Hooghly,West Bengal,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,712702,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
West Bengal|Nadia|MINERVA SCHOOL AND COLLEGE OF NURSING,Minerva School And College Of Nursing,"Minerva School And College Of Nursing, Bhatjangla, Palpara More, Krishnagar, Distt.- Nadia, West Bengal, Pin Code- 741102",Judge Bagan Ma Tara Socal Welfare Society,Nadia,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 100 (One Hundred),160,741102,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
West Bengal|Paschim Bardhaman|MISRA NURSING INSTITUTE OF ASANSOL,Misra Nursing Institute Of Asansol,"Misra Nursing Institute Of Asansol, Bagbandi Road, Near Radhyaswami Satsang, P.O- Kalipahari, Asansol, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713339",Eastern India Educational Trust,Paschim Bardhaman,West Bengal,Private,B.Sc(N) | GNM,60 (Sixty) | 60 (Sixty),120,713339,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
West Bengal|Kolkata|MISSION OF MERCY SCHOOL OF NURSING,Mission Of Mercy School Of Nursing,"Mission Of Mercy School Of Nursing, 125/1, Park Street, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700017",Mission Of Mercy Hospital And Research Centre,Kolkata,West Bengal,Private,GNM,50 (Fifty),50,700017,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
West Bengal|North 24 Parganas|MOTHER MARY INSTITUTE OF NURSING,Mother Mary Institute Of Nursing,"Mother Mary Institute Of Nursing, Nadibhag, Madhyamgram, North 24 Pgs. 700125, Barasat, Distt.- North 24 Parganas, West Bengal, Pin Code- 700125",Dr Shahidullah Memorial Trust,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),60,700125,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
