inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Kerala|Thrissur|IRINJALAKUDA CO-OPERATIVE SCHOOL OF NURSING,Irinjalakuda Co-Operative School Of Nursing,"Irinjalakuda Co-Operative School Of Nursing,, Kolothumpadi, Nadavaramba P O,, Irinjalakuda, Distt.- Thrissur, Kerala, Pin Code- 680661",Irinjalakuda Co-Operative Society,Thrissur,Kerala,Private,GNM,25 (Twenty Five),25,680661,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
Kerala|Kozhikode|JDT ISLAM SCHOOL OF NURSING,Jdt Islam School Of Nursing,"Jdt Islam School Of Nursing, Jdt Islam School Of Nursing,Vellimadukunnu, Post. Marikunnu, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673012",Jdt Islam Orphanage Committee,Kozhikode,Kerala,Private,GNM | B.Sc(N),40 (Forty) | 75 (Seventy Five),115,673012,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
Kerala|Alappuzha|JOSCO COLLEGE OF NURSING,Josco College Of Nursing,"Josco College Of Nursing, Josco Multi-Speciality Hospital, , Distt.- Alappuzha, Kerala, Pin Code- 690558",Good Samaritan Charitable Trust,Alappuzha,Kerala,Private,B.Sc(N),60 (Sixty),60,690558,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
Kerala|Alappuzha|JOSCO SCHOOL OF NURSING,Josco School Of Nursing,"Josco School Of Nursing, Josco Hospital ( P) Ltd , Edappan Jun Pandalam, Pandalam, Distt.- Alappuzha, Kerala, Pin Code- 690558",Good Samaritan Charitable Trust,Alappuzha,Kerala,Private,GNM,35 (Thirty Five),35,690558,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
Kerala|Thiruvananthapuram|JR. PUBLIC HEALTH NURSES TRAINING CENTRE,Jr. Public Health Nurses Training Centre,"Jr. Public Health Nurses Training Centre, J P H N Thycaud, Thycaud, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695014",Kerala,Thiruvananthapuram,Kerala,Government,ANM,30 (Thirty),30,695014,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:04.726427
Kerala|Thrissur|JUBILEE MISSION COLLEGE OF NURSING,Jubilee Mission College Of Nursing,"Jubilee Mission College Of Nursing, Bishop Alapatt Road, Jubilee Mission P.O., Thrissur East , Thrissur , Distt.- Thrissur, Kerala, Pin Code- 680005",Jubilee Mission Hospital Trust,Thrissur,Kerala,Private,GNM | B.Sc(N) | M. Sc (N) | Post Basic Diploma in Cardio Thoracic Nursing,"50 (Fifty) | 100 (ONE HUNDRED) | 10 (Ten) Med-Surg.- 3, Psy- 2, Obg-3, Paed- 2 | 15 (Fifteen)",175,680005,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Malappuram|K P M SCHOOL OF NURSING,K P M School Of Nursing,"K P M School Of Nursing, Downhill.Po,Malappuram, Vill.- Panakkad, Tehsil- Malapuram Muni, Distt.- Malappuram, Kerala, Pin Code- 676519",Orchid Institute Of Health Care And Research,Malappuram,Kerala,Private,GNM,40 (Forty),40,676519,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Thiruvananthapuram|K T C T SCHOOL OF NURSING,K T C T School Of Nursing,"K T C T School Of Nursing, Chathanpara, Thottakkadu( P O), Kallambalam, Kallambalam, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695605",Kaduvayil Thangal Charitable Trust,Thiruvananthapuram,Kerala,Private,GNM,50 (Fifty),50,695605,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Alappuzha|K VELAYUDHAN MEMORIAL HOSPITAL,K Velayudhan Memorial Hospital,"K Velayudhan Memorial Hospital, K V School Of Nursing, Cherthala, Distt.- Alappuzha, Kerala, Pin Code- 688539",K V M Trust,Alappuzha,Kerala,Private,GNM | ANM | B.Sc(N),60 (Sixty) | 50 (Fifty) | 60 (Sixty),170,688539,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Palakkad|KARUNA COLLEGE OF NURSING,Karuna College Of Nursing,"Karuna College Of Nursing, Karuna Medical College Campus, Palakkad, Distt.- Palakkad, Kerala, Pin Code- 678103",Safe Development Alms Trust,Palakkad,Kerala,Private,B.Sc(N),60 (Sixty),60,678103,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Thiruvananthapuram|KIMS SCHOOL OF NURSING,Kims School Of Nursing,"Kims School Of Nursing, Koirani Po, Chembakamangalam, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695104",Kims Health Care Management Limited,Thiruvananthapuram,Kerala,Private,GNM | B.Sc(N) | M. Sc (N),40 (Forty) | 100 (One Hundred) | 15 (Fifteen),155,695104,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Kozhikode|KMCT SCHOOL OF NURSING,Kmct School Of Nursing,"Kmct School Of Nursing, Manassery (Po), Mukkam (Via), 673602, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673602",Kunhitharuvai Memorial Charitable Trust,Kozhikode,Kerala,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),50 (Fifty) | 85 (Eighty Five) | 125 (One Hundred Twenty Five) | 09 (Nine) | 25 (Twenty Five),294,673602,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Kannur|KOYILI COLLEGE OF NURSING,Koyili College Of Nursing,"Koyili College Of Nursing,, Koyili Hospital, Kannadiparamba, Kannur, Distt.- Kannur, Kerala, Pin Code- 670604",Koyili Hospital Institute Of Nursing And Medical Research Centre,Kannur,Kerala,Private,GNM | B.Sc(N),40 (Forty) | 50 (Fifty),90,670604,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Kollam|KRISTU JAYANTI SCHOOL OF NURSING,Kristu Jayanti School Of Nursing,"Kristu Jayanti School Of Nursing,, Loka Rakshaka Hospital,, Kollam, Distt.- Kollam, Kerala, Pin Code- 690524",F.I.H Generalate,Kollam,Kerala,Private,GNM,20 (Twenty),20,690524,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Thrissur|LAL MEMORIAL HOSPITAL,Lal Memorial Hospital,"Lal Memorial Hospital, School Of Nursing, Madayikonam Post, Irinjalakuda, Distt.- Thrissur, Kerala, Pin Code- 680712",Sree Narayana Chandrika Trust,Thrissur,Kerala,Private,GNM,20 (Twenty),20,680712,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Kasaragode|LAXMI MEGHAN COLLEGE OF NURSING,Laxmi Meghan College Of Nursing,"Laxmi Meghan College Of Nursing, Surgicare Centre Hospital, Kanhangad, Vill.- Pullur, Tehsil- Kanhangad, Distt.- Kasaragode, Kerala, Pin Code- 671531",Laxmi Meghan Educational Trust,Kasaragode,Kerala,Private,B.Sc(N),75 (Seventy Five),75,671531,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Kottayam|LEYAMMA MEMORIAL COLLEGE OF NURSING,Leyamma Memorial College Of Nursing,"Leyamma Memorial College Of Nursing, Mudakapadam Mandiram Hospital Manganam P O Kottayam, Kottayam, Distt.- Kottayam, Kerala, Pin Code- 686018",Mudakapadam Mandiram Society,Kottayam,Kerala,Private,Upgraded College of Nursing,30 (Thirty) From 22-23 Academic Year,30,686018,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Kozhikode|LISA SCHOOL OF NURSING,Lisa School Of Nursing,"Lisa School Of Nursing,, Lisa Hospital, Thiruvampady,, Thiruvambady, Distt.- Kozhikode, Kerala, Pin Code- 673603",Lisa Charitable Trust For Health Science,Kozhikode,Kerala,Private,GNM,30 (Thirty),30,673603,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Eranakulam|LISIE HOSPITAL,Lisie Hospital,"Lisie Hospital, School Of Nursing, Cochin, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 682018",Lisie Medical And Educational Institutions,Eranakulam,Kerala,Private,GNM | B.Sc(N),30 (Thirty) | 70 (Seventy),100,682018,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Eranakulam|LISIEUX COLLEGE OF NURSING,Lisieux College Of Nursing,"Lisieux College Of Nursing, Lisieux College Of Nursing Mookkannoor (P.O)Angamaly-683577, Mookkannoor, Distt.- Eranakulam, Kerala, Pin Code- 683577",M A G J Hospital Trust,Eranakulam,Kerala,Private,B.Sc(N),50 (Fifty),50,683577,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Eranakulam|LITTLE FLOWER COLLEGE OF NURSING,Little Flower College Of Nursing,"Little Flower College Of Nursing, Little Flower Hospital & Res Centre, , Distt.- Eranakulam, Kerala, Pin Code- 683572",Little Flower Hospital And Res Centre,Eranakulam,Kerala,Private,GNM | B.Sc(N) | P B B.Sc(N),50 (Fifty) | 75 (Seventy Five) | 20 (Twenty),145,683572,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:12.802259
Kerala|Thiruvananthapuram|LITTLE FLOWER SCHOOL OF NURSING,Little Flower School Of Nursing,"Little Flower School Of Nursing, Monvila, Kulathoor P.O., Thiruvananthapuram, Thiruvananthapuram, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695583",Trivandrum Social Service Society,Thiruvananthapuram,Kerala,Private,GNM | B.Sc(N),30 (Thirty) | 55 (Fifty Five),85,695583,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kottayam|LITTLE LOURDES COLLEGE OF NURSING,Little Lourdes College Of Nursing,"Little Lourdes College Of Nursing, Po - Kidangoor , Kottayam, Kidangoor, Distt.- Kottayam, Kerala, Pin Code- 686572",Little Lourdes Charitable Institutions,Kottayam,Kerala,Private,B.Sc(N),40 (Forty),40,686572,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kollam|LMS BOYS BRIGADE HOSPITAL,Lms Boys Brigade Hospital,"Lms Boys Brigade Hospital, Kundara, Kundara, Distt.- Kollam, Kerala, Pin Code- 691501",Csi.Trust Association,Kollam,Kerala,Private,ANM | GNM,25 (Twenty Five) | 40 (Forty),65,691501,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kannur|LOURDE COLLEGE OF NURSING,Lourde College Of Nursing,"Lourde College Of Nursing, Vellikkeel Road Junction,Pattuvam(Via),Ariyil(Po), Taliparamba, Distt.- Kannur, Kerala, Pin Code- 670143",Kanate Foundation,Kannur,Kerala,Private,B.Sc(N),60 (Sixty),60,670143,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Eranakulam|LOURDES HOSPITAL,Lourdes Hospital,"Lourdes Hospital, School Of Nursing, Chembumukku, Thrikkakara P.O Kochi,Kerala, Vill.- Vazhakala, Tehsil- Kochi Corporation, Distt.- Eranakulam, Kerala, Pin Code- 682021",Lourdes Society For Health Care And Research,Eranakulam,Kerala,Private,GNM,50 (Fifty),50,682021,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kollam|LOURDES SCHOOL OF NURSING,Lourdes School Of Nursing,"Lourdes School Of Nursing, Holy Cross Hospital, Kottiyam,, Kollam, Distt.- Kollam, Kerala, Pin Code- 691571",Society Of Sisters Of The Holy Cross,Kollam,Kerala,Private,GNM | B.Sc(N) | P B B.Sc(N),50 (Fifty) | 65 (Sixty Five) | 20 (Twenty),135,691571,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Malappuram|M E S COLLEGE OF NURSING,M E S College Of Nursing,"M E S College Of Nursing, Malaparamba, Palachode ( Post), Kolathur(Via), Perinthalmanna, Distt.- Malappuram, Kerala, Pin Code- 679338",Muslim Educational Society,Malappuram,Kerala,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),40 (Forty) | 70 (Seventy) | 19 (Nineteen) | 20 (Twenty),149,679338,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Pathanamthitta|M G M MUTHOOT COLLEGE OF NURSING,M G M Muthoot College Of Nursing,"M G M Muthoot College Of Nursing, Mothoot Medical Centre, Kozhencherry, Distt.- Pathanamthitta, Kerala, Pin Code- 689641",Mar Gregorios Memorial Muthoot Med Centre,Pathanamthitta,Kerala,Private,B.Sc(N),60 (Sixty),60,689641,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Pathanamthitta|M G M MUTHOOT MEDICAL CENTRE COLLEGE OF NURSING,M G M Muthoot Medical Centre College Of Nursing,"M G M Muthoot Medical Centre College Of Nursing, Ring Road, Pathanamthitta,, Pathanamthitta, Distt.- Pathanamthitta, Kerala, Pin Code- 689645",Margregorious Memorial Pvt. Ltd.,Pathanamthitta,Kerala,Private,B.Sc(N),60 (Sixty),60,689645,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Malappuram|M I M S COLLEGE OF NURSING,M I M S College Of Nursing,"M I M S College Of Nursing,, Vadakkedath Paramba, Puthukode ( Po), Vazhayur,, Ramanattukara, Distt.- Malappuram, Kerala, Pin Code- 673633",Malabar Instt Of Medical Sciences Ltd,Malappuram,Kerala,Private,B.Sc(N) | M. Sc (N) | NURSE PRACTITIONER IN CRITICAL CARE(NPCC),"80 (Eighty) | 23 (Twenty Three) Chn-3 Obg-5, Med-Surg-5, Paed-5, Psy-5 | 20 (Twenty)",123,673633,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Malappuram|M K HAJI SCHOOL OF NURSING,M K Haji School Of Nursing,"M K Haji School Of Nursing, Tirurangadi, , Distt.- Malappuram, Kerala, Pin Code- 676306",Tirurangadi Muslim Orphanage Committee,Malappuram,Kerala,Private,GNM,30 (Thirty),30,676306,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kasaragode|MALIK DEENAR CHARITABLE HOSPITAL,Malik Deenar Charitable Hospital,"Malik Deenar Charitable Hospital, School Of Female Health Workers, , Distt.- Kasaragode, Kerala, Pin Code- 671122",Kasaragod Muslim Welfare Association,Kasaragode,Kerala,Private,ANM | B.Sc(N),40 (Forty) | 50 (Fifty),90,671122,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kasaragode|MANZOOR HOSPITAL,Manzoor Hospital,"Manzoor Hospital, School Of Nursing, North Kottacherry, Kanhangad, Distt.- Kasaragode, Kerala, Pin Code- 671316",Kunhammed C,Kasaragode,Kerala,Private,GNM,35 (Thirty Five),35,671316,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Eranakulam|MAR AUGUSTINE JUBILEE MISSION HOSPITAL,Mar Augustine Jubilee Mission Hospital,"Mar Augustine Jubilee Mission Hospital, School Of Nursing, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 682024",St. George Forane Church,Eranakulam,Kerala,Private,GNM,30 (Thirty),30,682024,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Eranakulam|MAR BASELIOUS MEDICAL MISSION HOSPITAL,Mar Baselious Medical Mission Hospital,"Mar Baselious Medical Mission Hospital, Kothamangalam, Kothamangalam, Distt.- Eranakulam, Kerala, Pin Code- 686691",Mar Baselios Medical Mission Association,Eranakulam,Kerala,Private,GNM | B.Sc(N),50 (Fifty) | 80 (Eighty),130,686691,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kollam|MAR IVANIOS SCHOOL OF NURSING,Mar Ivanios School Of Nursing,"Mar Ivanios School Of Nursing,, Assisi Atonement Hospital, Perumpuzha P O.,, Kollam, Distt.- Kollam, Kerala, Pin Code- 691504",Assisi Atonement,Kollam,Kerala,Private,GNM,40 (Forty),40,691504,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kottayam|MAR SLEEVA COLLEGE OF NURSING PALAI,Mar Sleeva College Of Nursing Palai,"Mar Sleeva College Of Nursing Palai, Mar Sleeva College Of Nursing Palaicherpumkal P.Okottayamkeralaindia, Cherpumkal, Distt.- Kottayam, Kerala, Pin Code- 686584",Palai Diocesan Medical Education Trust,Kottayam,Kerala,Private,M. Sc (N) | B.Sc(N),11 (Eleven) Paed-02 Med Surg-04 Obg-02 Chn-02 Psy-01 | 80 (Eighty),91,686584,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:21.298457
Kerala|Kollam|MAR THEODOSIUS MEMORIAL MEDICAL MISSION,Mar Theodosius Memorial Medical Mission,"Mar Theodosius Memorial Medical Mission, School Of Nursing, Poruvazhy P O, Sasthamcotta,, Poruvazhy, Distt.- Kollam, Kerala, Pin Code- 690520",Mar Theodosius Memorial Medical Mission,Kollam,Kerala,Private,GNM,20 (Twenty),20,690520,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Thrissur|MARIA THERESA HOSPITAL,Maria Theresa Hospital,"Maria Theresa Hospital, School Of Nursing , Maria Theresa Hospital Trust, Kuzhikkattusserry P.O, Kuzhikkattussery, Distt.- Thrissur, Kerala, Pin Code- 680697","Maria Theresa Hospital, Kuzhikkattussery",Thrissur,Kerala,Private,GNM | B.Sc(N),20 (Twenty) | 60 (Sixty),80,680697,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Thrissur|MARY IMMACULATE SCHOOL OF NURSING,Mary Immaculate School Of Nursing,"Mary Immaculate School Of Nursing, P O - Engandiyur, Trichur, Thrissur, Distt.- Thrissur, Kerala, Pin Code- 680615",Mary Immaculate Mission Hospotal,Thrissur,Kerala,Private,GNM,25 (Twenty Five),25,680615,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Kottayam|MARY KATHERINE SCHOOL OF NURSING,Mary Katherine School Of Nursing,"Mary Katherine School Of Nursing, Po - Anthinad, Pala, Distt.- Kottayam, Kerala, Pin Code- 686651",Katharina Kasper Social Service Society,Kottayam,Kerala,Private,GNM,20 (Twenty),20,686651,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Kottayam|MARY QUEEN'S HOSPITAL,Mary Queen's Hospital,"Mary Queen's Hospital, Palampra, P.O, Via Koovappally, Kanjirapally, Distt.- Kottayam, Kerala, Pin Code- 686518",Maryqueens Mission Hospital Trust,Kottayam,Kerala,Private,GNM,25 (Twenty Five),25,686518,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Eranakulam|MEDICAL TRUST ANM SCHOOL,Medical Trust Anm School,"Medical Trust Anm School, M.G. Road, Cochin, Ernakulam, Ernakulam, Distt.- Eranakulam, Kerala, Pin Code- 682016",Pulikkal Medical Foundation,Eranakulam,Kerala,Private,ANM,40 (Forty),40,682016,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Eranakulam|MEDICAL TRUST HOSPITAL,Medical Trust Hospital,"Medical Trust Hospital, Hoc Township Back Side Road, Thripunithura, Distt.- Eranakulam, Kerala, Pin Code- 682309",Pulikkal Medical Foundation,Eranakulam,Kerala,Private,GNM | B.Sc(N) | P B B.Sc(N) | Post Basic Diploma in Critical care nursing,50 (Fifty) | 80 (Eighty) | 30 (Thirty) | 10 (Ten),170,682309,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Kollam|MERCY COLLEGE OF NURSING,Mercy College Of Nursing,"Mercy College Of Nursing, Mercy Hospital, Valakom, Kottarakkara,, Kottarakkara, Distt.- Kollam, Kerala, Pin Code- 691532",Church Of Christ,Kollam,Kerala,Private,B.Sc(N),75 (Seventy Five),75,691532,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Kottayam|MERCY COLLEGE OF NURSING,Mercy College Of Nursing,"Mercy College Of Nursing, Pothy,Thalayolaparambu, Mercy College Of Nursing, Mercy Hospital, Pothy, Midayikkunnu.P.O. Thalayolaparambu, Kottayam(Dist), Kerala State, Pin - 686605, Thalayolaparambu,",Adoration Medical Trust Of The S.H.Province Kalamassery,Kottayam,Kerala,Private,B.Sc(N),55 (Fifty Five),55,686605,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Thrissur|MODERN HOSPITAL KODUNGALLUR LTD,Modern Hospital Kodungallur Ltd,"Modern Hospital Kodungallur Ltd, School Of Nursing,, Post Box No. 22, Kodungallur Post, Kodungallur, Distt.- Thrissur, Kerala, Pin Code- 680664",Modern Hospital Kodungallur Ltd,Thrissur,Kerala,Private,GNM,20 (Twenty),20,680664,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Iddukki|MORNING STAR SCHOOL OF NURSING,Morning Star School Of Nursing,"Morning Star School Of Nursing, Adimali, Adimali, Distt.- Iddukki, Kerala, Pin Code- 685561",Nazareth Medical Society,Iddukki,Kerala,Private,GNM,25 (Twenty Five),25,685561,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Eranakulam|MOSC COLLEGE OF NURSING,Mosc College Of Nursing,"Mosc College Of Nursing, Mosc College Of Nursing Kolenchery Ernakulam Kerala 682311, Kolenchery, Distt.- Eranakulam, Kerala, Pin Code- 682311",Malankara Orthodox Syrian Church Medical Mission,Eranakulam,Kerala,Private,B.Sc(N) | M. Sc (N),"90 (Ninety) | 08 (Eight) Med-Surg-2, Paed-2. Obg-2, Psy-2",98,682311,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Alappuzha|MOTHER CHANTAL SCHOOL OF NURSING,Mother Chantal School Of Nursing,"Mother Chantal School Of Nursing, Lourdes Matha Hospital,, Edathua, Distt.- Alappuzha, Kerala, Pin Code- 689573",Aradhana Medical Charitable,Alappuzha,Kerala,Private,GNM,30 (Thirty),30,689573,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Thrissur|MOTHER COLLEGE OF NURSING,Mother College Of Nursing,"Mother College Of Nursing, Mother Hospital Pvt Ltd, Olari, Pullazhi P. O, , Thrissur, Distt.- Thrissur, Kerala, Pin Code- 680012",Mother Hospital Pvt Ltd,Thrissur,Kerala,Private,B.Sc(N),70 (Seventy),70,680012,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Pathanamthitta|MOUNT ZION NURISNG COLLEGE,Mount Zion Nurisng College,"Mount Zion Nurisng College, Chayalode P O, Nedumon, Adoor, Pathanamthitta, Adoor, Distt.- Pathanamthitta, Kerala, Pin Code- 691556",Charitable Educational And Welfare Society,Pathanamthitta,Kerala,Private,B.Sc(N) | GNM,50 (Fifty) | 40 (Forty),90,691556,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Thiruvananthapuram|N I M S COLLEGE OF NURSING,N I M S College Of Nursing,"N I M S College Of Nursing, N I M S Hospital, Aralummoodu, Neyyattinkara, Distt.- Thiruvananthapuram, Kerala, Pin Code- 695123",Noorul Islam Educ Trust,Thiruvananthapuram,Kerala,Private,B.Sc(N) | M. Sc (N),"90 (Ninety) | 10 (Ten) Med-Surg.- 6, Paed- 2, Obg- 2",100,695123,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Kollam|N S MEMORIAL INSTITUTE OF MEDICAL SCIENCES,N S Memorial Institute Of Medical Sciences,"N S Memorial Institute Of Medical Sciences, Palathara, Thattamala Po, Kollam, Distt.- Kollam, Kerala, Pin Code- 691020",Kollam District Co-Op Hospital Society Ltd,Kollam,Kerala,Private,B.Sc(N),60 (Sixty),60,691020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
Kerala|Kozhikode|NATIONAL HOSPITAL SCHOOL OF NURSING,National Hospital School Of Nursing,"National Hospital School Of Nursing, Pooladikunnu, Elathur.P.O, Kozhikode, Distt.- Kozhikode, Kerala, Pin Code- 673303",Kunhitharuvai Memorial Charitable Trust,Kozhikode,Kerala,Private,GNM | B.Sc(N),50 (Fifty) | 60 (Sixty),110,673303,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:24:30.706623
