sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
5,Kalpana Institute Of Nursing,"Kalpana Institute Of Nursing, Rathtala, P.O.- Kanchannagar, Burdwan, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713102",Darshan Institute Of Engineering And Management,Purba Bardhaman,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
5,Kalpana Institute Of Nursing,"Kalpana Institute Of Nursing, Rathtala, P.O.- Kanchannagar, Burdwan, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713102",Darshan Institute Of Engineering And Management,Purba Bardhaman,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
6,Khristiya Seva Niketan Nursing Training School,"Khristiya Seva Niketan Nursing Training School, P.O.- Sarenga, Vill.- Sarenga, Tehsil- Sarenga, Distt.- Bankura, West Bengal, Pin Code- 722150",Khristiya Seva Niketan,Bankura,West Bengal,Private,GNM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
7,Kolkata Institute Of Nursing,"Kolkata Institute Of Nursing, Kathgola, 91-Bus Route, P.S- Rajarhat, Rajarhat, Distt.- North 24 Parganas, West Bengal, Pin Code- 700135",Disha Foundation,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
8,Kothari Institute Of Nursing,"Kothari Institute Of Nursing, 8/3 Alipore Road, 8/3 Alipore Road, Distt.- Kolkata, West Bengal, Pin Code- 700027",Kothari Medical Centre,Kolkata,West Bengal,Private,B.Sc(N),70 (Seventy),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
8,Kothari Institute Of Nursing,"Kothari Institute Of Nursing, 8/3 Alipore Road, 8/3 Alipore Road, Distt.- Kolkata, West Bengal, Pin Code- 700027",Kothari Medical Centre,Kolkata,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
9,Krishna Nursing Institute,"Krishna Nursing Institute, Vill: Narapatipara, P.O. Simurali, Chakdaha, Distt.- Nadia, West Bengal, Pin Code- 741248",Jugal Nath Memorial Society,Nadia,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
10,Lakshmi Nursing Institute,"Lakshmi Nursing Institute, Village P.O.- Sugandha, P.S.- Polba, Vill.- Sugandha, Tehsil- Polba Dadpur, Distt.- Hooghly, West Bengal, Pin Code- 712102",Lakshmi Educational Trust,Hooghly,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
11,M R Institute Of Nursing,"M R Institute Of Nursing, Village + P.O.- Balisha, P.S-Ashokenagar, , Distt.- North 24 Parganas, West Bengal, Pin Code- 743702",M.R. Charitable Trust,North 24 Parganas,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
11,M R Institute Of Nursing,"M R Institute Of Nursing, Village + P.O.- Balisha, P.S-Ashokenagar, , Distt.- North 24 Parganas, West Bengal, Pin Code- 743702",M.R. Charitable Trust,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
12,Maa Sarada Institute Of Nursing,"Maa Sarada Institute Of Nursing, Village P.O. Malandighi, P.S. - Kanksha, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Sanaka Educational Trusts Group Of Institutions,Paschim Bardhaman,West Bengal,Private,B.Sc(N),100 (One Hundred),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
12,Maa Sarada Institute Of Nursing,"Maa Sarada Institute Of Nursing, Village P.O. Malandighi, P.S. - Kanksha, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Sanaka Educational Trusts Group Of Institutions,Paschim Bardhaman,West Bengal,Private,GNM,100 (One Hundred),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
13,Maheshtala Municipal Institute Of Nursing Sciences,"Maheshtala Municipal Institute Of Nursing Sciences, B1-38/1 New Santoshpur,Block B,P.O.-Santoshpur, P.S.-Maheshtala, Kolkata, Distt.- South 24 Parganas, West Bengal, Pin Code- 700142",Maheshtala Municipality,South 24 Parganas,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
13,Maheshtala Municipal Institute Of Nursing Sciences,"Maheshtala Municipal Institute Of Nursing Sciences, B1-38/1 New Santoshpur,Block B,P.O.-Santoshpur, P.S.-Maheshtala, Kolkata, Distt.- South 24 Parganas, West Bengal, Pin Code- 700142",Maheshtala Municipality,South 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
14,Manbhum Institute Of Nursing And Medical Sciences,"Manbhum Institute Of Nursing And Medical Sciences, Plot No. 251,252,255,256, Post. Dulmi-Nadiha, Tata Road, Purulia , Distt.- Purulia, West Bengal, Pin Code- 723102",Manbhum Society For Educational And Cultural Research,Purulia,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
15,Manisha Nursing Institute,"Manisha Nursing Institute, G.T. Road, Rajbandh, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Rahul Foundation,Paschim Bardhaman,West Bengal,Private,GNM,100 (One Hundred),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
16,Manmohini Academic Institution,"Manmohini Academic Institution, 24/A/C/22 Shilpataluk, Kalikapur Road, P.S.- Berhampore, Berhampore, Distt.- Murshidabad, West Bengal, Pin Code- 742101",Manmohini Academic Institution,Murshidabad,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
16,Manmohini Academic Institution,"Manmohini Academic Institution, 24/A/C/22 Shilpataluk, Kalikapur Road, P.S.- Berhampore, Berhampore, Distt.- Murshidabad, West Bengal, Pin Code- 742101",Manmohini Academic Institution,Murshidabad,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
17,Marina Institution Of Nursing,"Marina Institution Of Nursing, Paschim Kuamar Para, P.O- Mohitnagar, P.S- Kotwali, Jalpaiguri, Distt.- Jalpaiguri, West Bengal, Pin Code- 735102",Marina Educational Trust,Jalpaiguri,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
17,Marina Institution Of Nursing,"Marina Institution Of Nursing, Paschim Kuamar Para, P.O- Mohitnagar, P.S- Kotwali, Jalpaiguri, Distt.- Jalpaiguri, West Bengal, Pin Code- 735102",Marina Educational Trust,Jalpaiguri,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
18,Matangini Govt. College Of Nursing,"Matangini Govt. College Of Nursing, Tamluk Purba Medinipur District Hospital Campus, P.O.-Tamluk, Tamluk, Distt.- Purba Medinipur, West Bengal, Pin Code- 721636",Government Of West Bengal,Purba Medinipur,West Bengal,Government,B.Sc(N),100 (Hundred),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
19,Mathura Nath Memorial Nusring Institution,"Mathura Nath Memorial Nusring Institution, P.O.-Falakata, Hathkhola, Falakata,, Distt.- Alipurduar, West Bengal, Pin Code- 735211",Mathura Nath Memorial Trust,Alipurduar,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
19,Mathura Nath Memorial Nusring Institution,"Mathura Nath Memorial Nusring Institution, P.O.-Falakata, Hathkhola, Falakata,, Distt.- Alipurduar, West Bengal, Pin Code- 735211",Mathura Nath Memorial Trust,Alipurduar,West Bengal,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
20,Matri Bhavan College Of Nursing Ramakrishna Sarada Mission,"Matri Bhavan College Of Nursing Ramakrishna Sarada Mission, 29, Sree Mohan Lane, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700026",Ramakrishna Sarada Mission,Kolkata,West Bengal,Private,B.Sc(N),50 (Fifty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
21,Medisky Nursing Institute,"Medisky Nursing Institute, Gobra, Dankuni, Hooghly, Dankuni, Distt.- Hooghly, West Bengal, Pin Code- 712702",Dankuni Medical &Amp; Educational Trust,Hooghly,West Bengal,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:35.325641
1,Medisky Nursing Institute,"Medisky Nursing Institute, Gobra, Dankuni, Hooghly, Dankuni, Distt.- Hooghly, West Bengal, Pin Code- 712702",Dankuni Medical &Amp; Educational Trust,Hooghly,West Bengal,Private,B.Sc(N),40 (Forty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
2,Minerva School And College Of Nursing,"Minerva School And College Of Nursing, Bhatjangla, Palpara More, Krishnagar, Distt.- Nadia, West Bengal, Pin Code- 741102",Judge Bagan Ma Tara Socal Welfare Society,Nadia,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
2,Minerva School And College Of Nursing,"Minerva School And College Of Nursing, Bhatjangla, Palpara More, Krishnagar, Distt.- Nadia, West Bengal, Pin Code- 741102",Judge Bagan Ma Tara Socal Welfare Society,Nadia,West Bengal,Private,GNM,100 (One Hundred),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
3,Misra Nursing Institute Of Asansol,"Misra Nursing Institute Of Asansol, Bagbandi Road, Near Radhyaswami Satsang, P.O- Kalipahari, Asansol, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713339",Eastern India Educational Trust,Paschim Bardhaman,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
3,Misra Nursing Institute Of Asansol,"Misra Nursing Institute Of Asansol, Bagbandi Road, Near Radhyaswami Satsang, P.O- Kalipahari, Asansol, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713339",Eastern India Educational Trust,Paschim Bardhaman,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
4,Mission Of Mercy School Of Nursing,"Mission Of Mercy School Of Nursing, 125/1, Park Street, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700017",Mission Of Mercy Hospital And Research Centre,Kolkata,West Bengal,Private,GNM,50 (Fifty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
5,Mother Mary Institute Of Nursing,"Mother Mary Institute Of Nursing, Nadibhag, Madhyamgram, North 24 Pgs. 700125, Barasat, Distt.- North 24 Parganas, West Bengal, Pin Code- 700125",Dr Shahidullah Memorial Trust,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
6,Mother Rijiya Institute Of Nursing,"Mother Rijiya Institute Of Nursing, Bira, Balisha, Ashokenagar, Balisha, Distt.- North 24 Parganas, West Bengal, Pin Code- 743234",Sahajpath,North 24 Parganas,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
6,Mother Rijiya Institute Of Nursing,"Mother Rijiya Institute Of Nursing, Bira, Balisha, Ashokenagar, Balisha, Distt.- North 24 Parganas, West Bengal, Pin Code- 743234",Sahajpath,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
7,Mother Teresa Institute Of Nursing,"Mother Teresa Institute Of Nursing , Vill-Nadibhag, P.O-Kazipara, P.S-Madhyamgram, Vill.- Nadibhag, Tehsil- Barasat-Ii, Distt.- North 24 Parganas, West Bengal, Pin Code- 700125",Mother Teresa Charitable Trust,North 24 Parganas,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
7,Mother Teresa Institute Of Nursing,"Mother Teresa Institute Of Nursing , Vill-Nadibhag, P.O-Kazipara, P.S-Madhyamgram, Vill.- Nadibhag, Tehsil- Barasat-Ii, Distt.- North 24 Parganas, West Bengal, Pin Code- 700125",Mother Teresa Charitable Trust,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
8,Mrinalini Devi College Of Nursing,"Mrinalini Devi College Of Nursing, Bahiri Nimtala, Bolpur, Bolpur, Distt.- Birbhum, West Bengal, Pin Code- 731240",Tagore Mission International Education Trust,Birbhum,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
8,Mrinalini Devi College Of Nursing,"Mrinalini Devi College Of Nursing, Bahiri Nimtala, Bolpur, Bolpur, Distt.- Birbhum, West Bengal, Pin Code- 731240",Tagore Mission International Education Trust,Birbhum,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
9,Muktadhara Nursing Institution,"Muktadhara Nursing Institution, P.O.-Rasulpur, P.S.-Patrasayer, Vill.- Rasulpur, Tehsil- Patrasayer, Distt.- Bankura, West Bengal, Pin Code- 722205",Muktadhara,Bankura,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
9,Muktadhara Nursing Institution,"Muktadhara Nursing Institution, P.O.-Rasulpur, P.S.-Patrasayer, Vill.- Rasulpur, Tehsil- Patrasayer, Distt.- Bankura, West Bengal, Pin Code- 722205",Muktadhara,Bankura,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
10,Murshidabad Nursing Institute,"Murshidabad Nursing Institute, Berhampore Industrial Estate, Plot No-B-19, 24/A, Kalikapur Road, Berhampore , Distt.- Murshidabad, West Bengal, Pin Code- 742101",Shree Durga Skill Development Centre,Murshidabad,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
10,Murshidabad Nursing Institute,"Murshidabad Nursing Institute, Berhampore Industrial Estate, Plot No-B-19, 24/A, Kalikapur Road, Berhampore , Distt.- Murshidabad, West Bengal, Pin Code- 742101",Shree Durga Skill Development Centre,Murshidabad,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
11,N S H M Institute Of Nursing,"N S H M Institute Of Nursing, N S H M Accademy, Arrah, Shibtala, Via Muchipara, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Nshm Academy,Paschim Bardhaman,West Bengal,Private,B.Sc(N),50 (Fifty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
11,N S H M Institute Of Nursing,"N S H M Institute Of Nursing, N S H M Accademy, Arrah, Shibtala, Via Muchipara, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Nshm Academy,Paschim Bardhaman,West Bengal,Private,GNM,50 (Fifty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
12,N S M S Nursing Institute,"N S M S Nursing Institute, Nachan Road, Kamalpur, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713204",National School Of Management Studies Durgapur Chapter,Paschim Bardhaman,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
12,N S M S Nursing Institute,"N S M S Nursing Institute, Nachan Road, Kamalpur, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713204",National School Of Management Studies Durgapur Chapter,Paschim Bardhaman,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
13,N T S Basirhat District Hospital,"N T S Basirhat District Hospital, Village- Badartala, Naihati, Basirhat, , Distt.- North 24 Parganas, West Bengal, Pin Code- 743292",Government Of West Bengal,North 24 Parganas,West Bengal,Government,GNM,65 (Sixty Five),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
14,Nabadwip School And College Of Nursing,"Nabadwip School And College Of Nursing, 77/9 Sarkar Para Road, Ward #16, Nabadwip, Distt.- Nadia, West Bengal, Pin Code- 741302",Judge Bagan Ma Tara Social Welfare Society,Nadia,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
15,Nakshatra Institute Of Nursing,"Nakshatra Institute Of Nursing, Vill & Po-Rasulpur, Ps-Patrasayer, Rasulpur, Distt.- Bankura, West Bengal, Pin Code- 722205",Nakshatra Educational Trust,Bankura,West Bengal,Private,GNM,60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
15,Nakshatra Institute Of Nursing,"Nakshatra Institute Of Nursing, Vill & Po-Rasulpur, Ps-Patrasayer, Rasulpur, Distt.- Bankura, West Bengal, Pin Code- 722205",Nakshatra Educational Trust,Bankura,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
16,Nalanda Nursing Institute,"Nalanda Nursing Institute, Gt Road, Andal More, P.O- Andal, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713321",Green Education And Welefare Trust,Paschim Bardhaman,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
16,Nalanda Nursing Institute,"Nalanda Nursing Institute, Gt Road, Andal More, P.O- Andal, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713321",Green Education And Welefare Trust,Paschim Bardhaman,West Bengal,Private,GNM,40 (Forty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
17,National Institute For Locomotor Disabilities (Divyangjan),"National Institute For Locomotor Disabilities (Divyangjan), B T Road, Boh Hooghly, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700090",Dept. Of Empowerment Of Person With Disabilities,North 24 Parganas,West Bengal,Government,M. Sc (N),10 ;Med-Surg- 10 (Ten),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
18,Navjeevan College Of Nursing,"Navjeevan College Of Nursing, Gayaganga, Po- Kamala Bagan, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734426",Gayaganga Navjeevan Rural Health And Development Society,Darjeeling,West Bengal,Private,B.Sc(N),40 (Forty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
18,Navjeevan College Of Nursing,"Navjeevan College Of Nursing, Gayaganga, Po- Kamala Bagan, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734426",Gayaganga Navjeevan Rural Health And Development Society,Darjeeling,West Bengal,Private,GNM,40 (Forty),2025-2026,8,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:42.161116
1,Nawjan Institute Of Nursing,"Nawjan Institute Of Nursing, Vill-Tona, P.O- Baidyapur, P.S. - Shason, Barasat, Distt.- North 24 Parganas, West Bengal, Pin Code- 743423",Rizia Bibi Foundation,North 24 Parganas,West Bengal,Private,GNM,40 (Forty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
2,Neotia Academy Nursing Training Institute,"Neotia Academy Nursing Training Institute, 2052, Chakgaria, Ward No 109, Borough No 12, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700084",Park Hospitals,Kolkata,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
2,Neotia Academy Nursing Training Institute,"Neotia Academy Nursing Training Institute, 2052, Chakgaria, Ward No 109, Borough No 12, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700084",Park Hospitals,Kolkata,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
2,Neotia Academy Nursing Training Institute,"Neotia Academy Nursing Training Institute, 2052, Chakgaria, Ward No 109, Borough No 12, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700084",Park Hospitals,Kolkata,West Bengal,Private,M. Sc (N),15 (Fifteen) Med Sur-04 Paed-03 Obg-03 Chn-02 Psy-03,2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
3,Newtown Institute Of Nursing Science,"Newtown Institute Of Nursing Science, Village + P.O.-Shonepur, P.S.-Kashipur, Bhangar Phase-2, Kolkata, Distt.- South 24 Parganas, West Bengal, Pin Code- 700135",Bookleaf Educational Trust,South 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
3,Newtown Institute Of Nursing Science,"Newtown Institute Of Nursing Science, Village + P.O.-Shonepur, P.S.-Kashipur, Bhangar Phase-2, Kolkata, Distt.- South 24 Parganas, West Bengal, Pin Code- 700135",Bookleaf Educational Trust,South 24 Parganas,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
4,Nilachal Institute Of Nursing And Health Sciences,"Nilachal Institute Of Nursing And Health Sciences , Vill-Kanthalberia (Dakshinpara), P.O-Bethuadahari, P.S-Nakashipara, Bethuadahari, Distt.- Nadia, West Bengal, Pin Code- 741126",Florence Nightingale Educational And Welfare Trust,Nadia,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
4,Nilachal Institute Of Nursing And Health Sciences,"Nilachal Institute Of Nursing And Health Sciences , Vill-Kanthalberia (Dakshinpara), P.O-Bethuadahari, P.S-Nakashipara, Bethuadahari, Distt.- Nadia, West Bengal, Pin Code- 741126",Florence Nightingale Educational And Welfare Trust,Nadia,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
5,Nilanjana Memorial Nursing Academy,"Nilanjana Memorial Nursing Academy, Telanipara, Besides P.K. Roy High School, Binnagudi Mouza, P.O.- Sahudangi, Sahudangi, Distt.- Jalpaiguri, West Bengal, Pin Code- 735135",Careernext Welfare Society,Jalpaiguri,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
6,Nivedita Institute Of Nursing,"Nivedita Institute Of Nursing, Bankim Nagar, P.S.-Bhakti Nagar, Sevoke Road, Siliguri, Distt.- Jalpaiguri, West Bengal, Pin Code- 734001",Nivedita Foundation,Jalpaiguri,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
7,Nivedita Nursing Institute,"Nivedita Nursing Institute, Dawaguri, Kalerpar, Cooch Behar, Distt.- Koch Behar, West Bengal, Pin Code- 736101",Sister Nivedita Public Charitable Trust,Koch Behar,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
8,North Point Nursing Institute,"North Point Nursing Institute, Beliachandi, Gocharan, Joynagar, Distt.- South 24 Parganas, West Bengal, Pin Code- 743391",Bankim Hazra Educational And Social Welfare Trustturst,South 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
9,Novena School Of Nursing,"Novena School Of Nursing, Himacha Vihar, Phase 3, Matigara, Darjiling, Distt.- Darjeeling, West Bengal, Pin Code- 734010",Dr. Chhang's Super Specialty Hospital Pvt. Ltd.,Darjeeling,West Bengal,Private,GNM,50 (Fifty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
9,Novena School Of Nursing,"Novena School Of Nursing, Himacha Vihar, Phase 3, Matigara, Darjiling, Distt.- Darjeeling, West Bengal, Pin Code- 734010",Dr. Chhang's Super Specialty Hospital Pvt. Ltd.,Darjeeling,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
10,Nurses Training Centre,"Nurses Training Centre, 93 Bagmari Road, E.S.I. Hospital, Manicktala, Vill.- Manicktala, Tehsil- Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700005",Govt. Of West Bengal,Kolkata,West Bengal,Government,GNM,50 (Fifty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
