sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
1,Government College Of Nursing,"Government College Of Nursing, Daman, Daman Old Ghs School (E/M), Near Jetty Garden, Jain Street Nani Daman, Vill.- Nani Daman, Tehsil- Daman, Distt.- Daman, Daman & Diu, Pin Code- 369210",Directorate Of Medical And Health Services,Daman,Daman & Diu,Government,B.Sc(N),50 (Fifty),2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:12:25.511721
1,Government College Of Nursing,"Government College Of Nursing, Daman, Daman Old Ghs School (E/M), Near Jetty Garden, Jain Street Nani Daman, Vill.- Nani Daman, Tehsil- Daman, Distt.- Daman, Daman & Diu, Pin Code- 369210",Directorate Of Medical And Health Services,Daman,Daman & Diu,Government,M. Sc (N),20 (Twenty) 4 In Each Specialty,2025-2026,1,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:12:25.511721
