inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Uttaranchal|Dehra Dun|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Navgaon, Manduwala, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248007",Dev Bhoomi Uttarakhand University,Dehra Dun,Uttaranchal,Private,GNM | B.Sc(N),40 (Forty) | 60 (Sixty),100,248007,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Udham Singh Nagar|SHREE COLLEGE OF NURSING,Shree College Of Nursing,"Shree College Of Nursing, Moradabad Road,, Vill.- Kunda, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244713",Shree Educational Society,Udham Singh Nagar,Uttaranchal,Private,GNM | B.Sc(N),30 (Thirty) | 25 (Twenty Five),55,244713,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Dehra Dun|SHRI GURU RAM RAI INSTITUTE OF MEDICAL & HEALTH SCIENCES,Shri Guru Ram Rai Institute Of Medical & Health Sciences,"Shri Guru Ram Rai Institute Of Medical & Health Sciences, Patel Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Shri Guru Ram Rai Education Mission,Dehra Dun,Uttaranchal,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"40 (Forty) | 60 (Sixty) | 100 (One Hundred) | 25 (Twenty Five) Paed-5, Med Surg- 5, Obg-5, Chn- 5, Psy-5 | 50 (Fifty)",275,248001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Udham Singh Nagar|SIX SIGMA INSTITUTE OF TECHNOLOGY AND SCIENCE,Six Sigma Institute Of Technology And Science,"Six Sigma Institute Of Technology And Science, Jaffarpur-Dineshpur Road Post-Khanpurpurab, Udham Singh Nagar, Uttarakhand, 263153, Rudrapur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 26315",Six Sigma Institute Of Technology And Science,Udham Singh Nagar,Uttaranchal,Private,Upgraded College of Nursing,50 (Fifty),50,263153,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Udham Singh Nagar|SRI SAI INSTITUTE OF NURSING (SRI SAI SHIKSHAN SANSTHAN),Sri Sai Institute Of Nursing (Sri Sai Shikshan Sansthan),"Sri Sai Institute Of Nursing (Sri Sai Shikshan Sansthan), Mahuadabra, Jaspur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Sri Sai Shikshan Sansthan,Udham Singh Nagar,Uttaranchal,Private,GNM | B.Sc(N),30 (Thirty) | 53 (Fifty Three),83,244712,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Haridwar|SRI SWAMI BHUMANAND SCHOOL OF NURSING MIDWIFERY,Sri Swami Bhumanand School Of Nursing Midwifery,"Sri Swami Bhumanand School Of Nursing Midwifery, Ranipur Jhal, Jwalapur, Haridwar, Distt.- Haridwar, Uttaranchal, Pin Code- 249407",Sri Swami Bhoomanand Dharmarth Chikitsalaya Evam Shodh Sansthan,Haridwar,Uttaranchal,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),30 (Thirty) | 60 (Sixty) | 60 (Sixty) | 25 (Twenty Five) | 40 (Forty),215,249407,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Dehra Dun|STATE COLLEGE OF NURSING,State College Of Nursing,"State College Of Nursing, 107, Chander Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Na,Dehra Dun,Uttaranchal,Government,B.Sc(N) | M. Sc (N) | P B B.Sc(N) | NURSE PRACTITIONER IN CRITICAL CARE(NPCC) | Nurse Practitioner in Midwifery,"60 (Sixty) | 09 (Nine) Obg-06, Med.Surg-03 | 30 (Thirty) | 20 (Twenty) | 30 (Thirty)",149,248001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
Uttaranchal|Udham Singh Nagar|SURAJMAL UNIVERSITY(COLLEGE OF NURSING),Surajmal University(College Of Nursing),"Surajmal University(College Of Nursing), Vill. Dupaharia, Kichha,Udham Singh Nagar,263148,Uttarakhand, Kichha, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263148",Surajmal Laxmidevi Sawarthia Educational Trust,Udham Singh Nagar,Uttaranchal,Private,GNM,30 (Thirty),30,263148,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
Uttaranchal|Udham Singh Nagar|SWAMI VIVEKANAND INSTITUTE OF NURSING,Swami Vivekanand Institute Of Nursing,"Swami Vivekanand Institute Of Nursing, Jagatpur Patti, Po-Shivrajpur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Pakhi Welfare Society,Udham Singh Nagar,Uttaranchal,Private,GNM | B.Sc(N) | P B B.Sc(N),30 (Thirty) | 30 (Thirty) | 30 (Thirty),90,244712,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
Uttaranchal|Udham Singh Nagar|SWASTIK SCHOOL OF NURSING,Swastik School Of Nursing,"Swastik School Of Nursing, Lohia Head Road, Khatima, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 262308",Swastik Educational Trust,Udham Singh Nagar,Uttaranchal,Private,ANM | GNM | B.Sc(N) | P B B.Sc(N),30 (Thirty) | 40 (Forty) | 40 (Forty) | 20 (Twenty),130,262308,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
Uttaranchal|Udham Singh Nagar|UNITY COLLEGE OF NURSING,Unity College Of Nursing,"Unity College Of Nursing , Nh 74 Kashipur Road Opp. Prem Ashram Jafarpur Rudrapur , Rudrapur , Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263153",Badridutt Sharma Educational Society,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),33 (Thirty Three),33,263153,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
Uttaranchal|Dehra Dun|UTTARANCHAL PG COLLEGE OF BIO MEDICAL SCIENCES HOSPITAL,Uttaranchal Pg College Of Bio Medical Sciences Hospital,"Uttaranchal Pg College Of Bio Medical Sciences Hospital, Sewla Khurd Saharanpur Road, , Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Guru Nanak Dev Educational Society,Dehra Dun,Uttaranchal,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),20 (Twenty) | 60 (Sixty) | 25 (Twenty Five) | 20 (Twenty),125,248001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
Uttaranchal|Udham Singh Nagar|V3 COLLEGE OF NURSING,V3 College Of Nursing,"V3 College Of Nursing , Teen Pani Kichha Road, Vill.- Rudrapur, Tehsil- Rudrapur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263153",V Three Health Educare Foundation,Udham Singh Nagar,Uttaranchal,Private,GNM | B.Sc(N),50 (Fifty) | 50 (Fifty),100,263153,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
