pseudocode,UDISE_Code,School_Name,State,District,Block,PIN,Match_Status,Match_Method,Evidence_Source,Evidence_URL,Confidence,Verification_Date
4545250,27281101905,SANT PACHALEGAONKAR PRATHMP.S.,MAHARASHTRA,LATUR,LATUR URC1,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4545250,HIGH,2026-09-10
4552494,27220200373,R. D. VIDYAMANDIR ENGLISH SCHOOL,MAHARASHTRA,MUMBAI (SUBURBAN),URC-2 (KANDIVALI),,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4552494,HIGH,2026-09-10
1850849,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1850849,N/A,2026-09-10
1024396,01170701509,SAFFRON PUBLIC SCHOOL(PS),JAMMU & KASHMIR,KISHTWAR,KISHTWAR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1024396,HIGH,2026-09-10
5002144,32021300206,AROLI  CENTRAL LPS,KERALA,KANNUR,PAPPINISSERI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5002144,HIGH,2026-09-10
6961006,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6961006,N/A,2026-09-10
3196811,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3196811,N/A,2026-09-10
7507570,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7507570,N/A,2026-09-10
4532438,27251205401,ZPPS MIDGULWADI,MAHARASHTRA,PUNE,SHIRUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4532438,HIGH,2026-09-10
3022769,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3022769,N/A,2026-09-10
6409550,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6409550,N/A,2026-09-10
4429859,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4429859,N/A,2026-09-10
4777664,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4777664,N/A,2026-09-10
2572957,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2572957,N/A,2026-09-10
7723485,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7723485,N/A,2026-09-10
4028957,23100323203,PS AGRA,MADHYA PRADESH,PANNA,PANNA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4028957,HIGH,2026-09-10
7039207,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7039207,N/A,2026-09-10
2211443,09510100124,NEW RAYS PUBLIC SCHOOL,UTTAR PRADESH,SHRAWASTI,GILAULA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2211443,HIGH,2026-09-10
5249624,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5249624,N/A,2026-09-10
8544847,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8544847,N/A,2026-09-10
6528267,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6528267,N/A,2026-09-10
8681150,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8681150,N/A,2026-09-10
3780453,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3780453,N/A,2026-09-10
3730751,21300506602,"GOVT PRIMARY SCHOOL, MADKAGUDA",ODISHA,MALKANGIRI,MALKANGIRI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3730751,HIGH,2026-09-10
2936326,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2936326,N/A,2026-09-10
6025836,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6025836,N/A,2026-09-10
8618441,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8618441,N/A,2026-09-10
6771522,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6771522,N/A,2026-09-10
1196546,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1196546,N/A,2026-09-10
7508286,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7508286,N/A,2026-09-10
5124039,33120400132,CPS GONDINAGAR,TAMILNADU,COIMBATORE,PERUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5124039,HIGH,2026-09-10
4908531,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4908531,N/A,2026-09-10
5806227,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5806227,N/A,2026-09-10
5559508,29191213001,GLPS JONNAPALLI,KARNATAKA,KOLAR,SRINIVASAPUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5559508,HIGH,2026-09-10
2650297,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2650297,N/A,2026-09-10
9031742,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9031742,N/A,2026-09-10
6258511,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6258511,N/A,2026-09-10
1729680,08260900604,MA BADI KENDRA NADA FALA MAYAR,RAJASTHAN,SALUMBAR,SARADA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1729680,HIGH,2026-09-10
9136714,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9136714,N/A,2026-09-10
4412456,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4412456,N/A,2026-09-10
1671657,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1671657,N/A,2026-09-10
6958528,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6958528,N/A,2026-09-10
2578169,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2578169,N/A,2026-09-10
6156606,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6156606,N/A,2026-09-10
4893281,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4893281,N/A,2026-09-10
2860907,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2860907,N/A,2026-09-10
6337747,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6337747,N/A,2026-09-10
2568825,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2568825,N/A,2026-09-10
1464293,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1464293,N/A,2026-09-10
5688946,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5688946,N/A,2026-09-10
8302687,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8302687,N/A,2026-09-10
5968917,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5968917,N/A,2026-09-10
8226954,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8226954,N/A,2026-09-10
1453066,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1453066,N/A,2026-09-10
1968682,09151710901,G.P.P.BAGRAJPUR,UTTAR PRADESH,AGRA,M.C.AGRA CITY,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1968682,HIGH,2026-09-10
2001660,09260202101,P.S.FAREED PUR KATTAR,UTTAR PRADESH,UNNAO,BAGARMAU,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2001660,HIGH,2026-09-10
2136894,09280205201,PS DIDAULI,UTTAR PRADESH,RAE BARELI,AMAWAN,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2136894,HIGH,2026-09-10
8434441,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8434441,N/A,2026-09-10
3414680,19141404505,ADDA PRY.,WEST BENGAL,PURULIYA,PARA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3414680,HIGH,2026-09-10
3891048,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3891048,N/A,2026-09-10
3964628,23330105220,ADARSH ACADEMY HSS MAINA,MADHYA PRADESH,SEHORE,ASHTA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3964628,HIGH,2026-09-10
1299116,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1299116,N/A,2026-09-10
9793903,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9793903,N/A,2026-09-10
8832681,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8832681,N/A,2026-09-10
4625284,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4625284,N/A,2026-09-10
8957852,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8957852,N/A,2026-09-10
9200467,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9200467,N/A,2026-09-10
9568250,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9568250,N/A,2026-09-10
9536832,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9536832,N/A,2026-09-10
3774129,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3774129,N/A,2026-09-10
4625539,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4625539,N/A,2026-09-10
7868876,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7868876,N/A,2026-09-10
4468831,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4468831,N/A,2026-09-10
7339436,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7339436,N/A,2026-09-10
5066949,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5066949,N/A,2026-09-10
9414208,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9414208,N/A,2026-09-10
8022497,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8022497,N/A,2026-09-10
7645222,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7645222,N/A,2026-09-10
2096466,09220202003,MADARSA FAIZ UL QURAN,UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2096466,HIGH,2026-09-10
9831806,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9831806,N/A,2026-09-10
7933001,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7933001,N/A,2026-09-10
9101875,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9101875,N/A,2026-09-10
1594438,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1594438,N/A,2026-09-10
3111907,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3111907,N/A,2026-09-10
1730285,08261208703,G.P.S.DOLFALA,RAJASTHAN,UDAIPUR,RISHABHDEV,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1730285,HIGH,2026-09-10
6111914,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6111914,N/A,2026-09-10
8979396,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8979396,N/A,2026-09-10
9603123,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9603123,N/A,2026-09-10
3764839,21250206402,"GOVT. PRIMARY SCHOOL, MAHULMUNDA",ODISHA,NUAPADA,KHARIAR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3764839,HIGH,2026-09-10
2054432,09610304004,S.A.G.U.P.S.OJHAULI,UTTAR PRADESH,AZAMGARH,SATHIYAN,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2054432,HIGH,2026-09-10
5433463,36020902205,MPUPS SEETHANAGAR,TELANGANA,KUMURAM BHEEM ASIFABAD,KAGAZNAGAR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5433463,HIGH,2026-09-10
7022886,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7022886,N/A,2026-09-10
7343155,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7343155,N/A,2026-09-10
9489999,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9489999,N/A,2026-09-10
5274338,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5274338,N/A,2026-09-10
5903225,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5903225,N/A,2026-09-10
3521002,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3521002,N/A,2026-09-10
1097704,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1097704,N/A,2026-09-10
3421805,19203000711,ALIGUNJ SISHU NIKETAN,WEST BENGAL,PASCHIM MEDINIPUR,MIDNAPORE(MN),,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3421805,HIGH,2026-09-10
1519400,06130506608,GGSSS DHANANA,HARYANA,BHIWANI,BHIWANI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1519400,HIGH,2026-09-10
6380822,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6380822,N/A,2026-09-10
6721276,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6721276,N/A,2026-09-10
9702542,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9702542,N/A,2026-09-10
1127373,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1127373,N/A,2026-09-10
2379705,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2379705,N/A,2026-09-10
5565632,29230604901,GHPS  SOMANAHALLY,KARNATAKA,HASSAN,HOLENARASIPURA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5565632,HIGH,2026-09-10
1753249,08331371731,G.P.S NAWIN KASBA,RAJASTHAN,PRATAPGARH,PRATAPGARH,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1753249,HIGH,2026-09-10
3047268,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3047268,N/A,2026-09-10
9490728,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9490728,N/A,2026-09-10
6353315,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6353315,N/A,2026-09-10
5116170,33071502302,PANCHAYAT UNION PRIMARY SCHOOL JAWLIKUPPAM,TAMILNADU,KALLAKURICHI,SANKARAPURAM,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5116170,HIGH,2026-09-10
3076593,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3076593,N/A,2026-09-10
1356264,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1356264,N/A,2026-09-10
3534897,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3534897,N/A,2026-09-10
2965642,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2965642,N/A,2026-09-10
5466638,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5466638,N/A,2026-09-10
3541352,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3541352,N/A,2026-09-10
2171993,09670900402,SHRI USHA SANSKRIT U.M.VIDYALAY CHHOTI MALDAHIYA,UTTAR PRADESH,VARANASI,NAGAR NIGAM,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2171993,HIGH,2026-09-10
1096224,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1096224,N/A,2026-09-10
9372196,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9372196,N/A,2026-09-10
3648775,20240703001,U M S RAIPURA,JHARKHAND,RAMGARH,GOLA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3648775,HIGH,2026-09-10
3066824,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3066824,N/A,2026-09-10
3475144,19020305102,UTTAR KATHULIA SSK ,WEST BENGAL,JALPAIGURI,DHUPGURI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3475144,HIGH,2026-09-10
1053698,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1053698,N/A,2026-09-10
2369264,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2369264,N/A,2026-09-10
2517640,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2517640,N/A,2026-09-10
9767050,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9767050,N/A,2026-09-10
4747272,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4747272,N/A,2026-09-10
3445951,19202808801,DHARMASAGAR  PRY.,WEST BENGAL,PASCHIM MEDINIPUR,DASPUR-1,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3445951,HIGH,2026-09-10
1838663,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1838663,N/A,2026-09-10
8177365,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8177365,N/A,2026-09-10
8485091,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8485091,N/A,2026-09-10
1464303,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1464303,N/A,2026-09-10
2500695,10290116004,SUSHILA PUBLIC SCHOOL,BIHAR,BHOJPUR,ARA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2500695,HIGH,2026-09-10
1019778,01130707006,BAL BHARATI HIGH SCHOOL NANAK NAGAR,JAMMU & KASHMIR,JAMMU,GANDHI NAGAR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1019778,HIGH,2026-09-10
7658168,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7658168,N/A,2026-09-10
8108990,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8108990,N/A,2026-09-10
2287276,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2287276,N/A,2026-09-10
